Store,Date,Dept,Weekly_Sales,IsHoliday,_is_imputed
0,2011-12-23,38,4208.658203125,False,False
0,2011-12-23,17,9205.84765625,False,False
0,2011-12-23,8,14675.029296875,False,False
0,2011-12-23,71,2463.36865234375,False,False
0,2011-12-23,80,24781.83984375,False,False
0,2011-12-23,35,2108.888916015625,False,False
0,2011-12-23,11,23593.755859375,False,False
0,2011-12-23,90,27704.130859375,False,False
0,2011-12-23,8,24019.759765625,False,False
0,2011-12-23,35,1393.8646240234375,False,False
0,2011-12-23,2,37640.85546875,False,False
0,2011-12-23,58,2049.404296875,False,False
0,2011-12-23,67,8894.888671875,False,False
0,2011-12-23,10,9101.478515625,False,False
0,2011-12-23,56,509.7164001464844,False,False
0,2011-12-23,12,1860.3743896484373,False,False
0,2011-12-23,93,27465.869140625,False,False
0,2011-12-23,3,6803.67919921875,False,False
0,2011-12-23,30,1200.312744140625,False,False
0,2011-12-23,60,803.1362915039062,False,False
0,2011-12-23,96,21634.958984375,False,False
0,2011-12-23,82,30010.353515625,False,False
0,2011-12-23,80,14220.2353515625,False,False
0,2011-12-23,32,4928.7744140625,False,False
0,2011-12-23,81,3202.8388671875,False,False
0,2011-12-23,27,820.1073608398438,False,False
0,2011-12-23,82,24285.56640625,False,False
0,2011-12-23,52,1186.51318359375,False,False
0,2011-12-23,85,2839.7041015625,False,False
0,2011-12-23,40,49363.1015625,False,False
0,2011-12-23,34,5433.55615234375,False,False
0,2011-12-23,79,17985.373046875,False,False
0,2011-12-23,38,66076.4921875,False,False
0,2011-12-23,4,21258.283203125,False,False
0,2011-12-23,24,4493.27734375,False,False
0,2011-12-23,33,3414.423828125,False,False
0,2011-12-23,7,40954.74609375,False,False
0,2011-12-23,22,7402.36572265625,False,False
0,2011-12-23,22,7256.91796875,False,False
0,2011-12-23,6,6377.92578125,False,False
0,2011-12-23,13,14750.9072265625,False,False
0,2011-12-23,58,5544.22412109375,False,False
0,2011-12-23,30,466.3910217285156,False,False
0,2011-12-23,92,95921.78125,False,False
0,2011-12-23,81,17989.939453125,False,False
0,2011-12-23,1,24070.05078125,False,False
0,2011-12-23,26,4208.9501953125,False,False
0,2011-12-23,98,10086.3984375,False,False
0,2011-12-23,90,51288.25,False,False
0,2011-12-23,3,7454.357421875,False,False
0,2011-12-23,1,19828.1171875,False,False
0,2011-12-23,54,25.221376419067383,False,False
0,2011-12-23,17,14576.701171875,False,False
0,2011-12-30,59,677.951416015625,True,False
0,2011-12-30,60,72.73311614990234,True,False
0,2011-12-30,20,988.8863525390624,True,False
0,2011-12-30,12,2699.451416015625,True,False
0,2011-12-30,14,12846.3857421875,True,False
0,2011-12-30,81,15302.2412109375,True,False
0,2011-12-30,31,342.4025573730469,True,False
0,2011-12-30,79,9289.6865234375,True,False
0,2011-12-30,18,19383.93359375,True,False
0,2011-12-30,9,7457.634765625,True,False
0,2011-12-30,4,21618.701171875,True,False
0,2011-12-30,26,2298.323974609375,True,False
0,2011-12-30,9,11681.2939453125,True,False
0,2011-12-30,9,7322.0498046875,True,False
0,2011-12-30,41,210.33499145507807,True,False
0,2011-12-30,82,16548.189453125,True,False
0,2011-12-30,96,20013.5234375,True,False
0,2011-12-30,48,117.10397338867188,True,False
0,2011-12-30,1,13758.8603515625,True,False
0,2011-12-30,87,7846.1923828125,True,False
0,2011-12-30,8,22306.4921875,True,False
0,2011-12-30,29,3504.88720703125,True,False
0,2011-12-30,6,2498.63623046875,True,False
0,2011-12-30,26,1935.03662109375,True,False
0,2011-12-30,82,15759.2802734375,True,False
0,2011-12-30,90,27532.763671875,True,False
0,2011-12-30,41,1552.31884765625,True,False
0,2011-12-30,8,27282.953125,True,False
0,2011-12-30,42,2550.41552734375,True,False
0,2011-12-30,91,24527.46875,True,False
0,2011-12-30,92,43625.99609375,True,False
0,2011-12-30,55,12872.5751953125,True,False
0,2011-12-30,56,3.756722927093506,True,False
0,2011-12-30,6,4150.15576171875,True,False
0,2011-12-30,7,23347.9765625,True,False
0,2011-12-30,27,747.8049926757812,True,False
0,2011-12-30,40,25479.11328125,True,False
0,2011-12-30,82,20847.234375,True,False
0,2011-12-30,37,935.332275390625,True,False
0,2011-12-30,3,4820.33447265625,True,False
0,2011-12-30,19,1159.8736572265625,True,False
0,2011-12-30,80,13191.4794921875,True,False
0,2011-12-30,56,177.8953399658203,True,False
0,2011-12-30,49,34.49538803100586,True,False
0,2011-12-30,1,19114.330078125,True,False
0,2011-12-30,35,691.6421508789062,True,False
0,2011-12-30,22,4228.4658203125,True,False
0,2011-12-30,26,1784.71240234375,True,False
0,2011-12-30,91,3910.59912109375,True,False
0,2011-12-30,99,35.48628616333008,True,False
0,2011-12-30,49,85.0775375366211,True,False
0,2011-12-30,52,890.686279296875,True,False
0,2011-12-30,92,94426.0390625,True,False
0,2011-12-30,12,10426.744140625,True,False
0,2011-12-30,4,17020.884765625,True,False
0,2011-12-30,21,2907.053955078125,True,False
0,2011-12-30,26,1984.336181640625,True,False
0,2011-12-30,59,1178.9866943359375,True,False
0,2011-12-30,96,20537.826171875,True,False
0,2011-12-30,13,17450.03125,True,False
0,2011-12-30,79,11369.3330078125,True,False
0,2011-12-30,97,12379.0048828125,True,False
0,2011-12-30,71,1803.7882080078125,True,False
0,2011-12-30,90,43077.55859375,True,False
0,2011-12-30,17,8154.23583984375,True,False
0,2011-12-30,81,11908.6328125,True,False
0,2011-12-30,11,11990.453125,True,False
0,2011-12-30,20,1056.89892578125,True,False
0,2011-12-30,1,9692.5,True,False
0,2011-12-30,4,16684.88671875,True,False
0,2011-12-30,7,21145.609375,True,False
0,2011-12-30,49,26.68199348449707,True,False
0,2011-12-30,20,1729.726806640625,True,False
0,2011-12-30,40,34926.3203125,True,False
0,2011-12-30,72,48300.734375,True,False
0,2011-12-30,97,14492.458984375,True,False
0,2011-12-30,23,17390.8671875,True,False
0,2011-12-30,82,15531.86328125,True,False
0,2011-12-30,94,33939.63671875,True,False
0,2011-12-30,59,1037.907470703125,True,False
0,2011-12-30,30,1125.0438232421875,True,False
0,2011-12-30,35,1121.555908203125,True,False
0,2011-12-30,28,199.9951019287109,True,False
0,2011-12-30,20,1370.041748046875,True,False
0,2011-12-30,25,3395.2080078125,True,False
0,2011-12-30,3,4055.409423828125,True,False
0,2011-12-30,36,428.0285949707031,True,False
0,2011-12-30,67,3155.578369140625,True,False
0,2011-12-30,71,1474.1085205078125,True,False
1,2011-12-02,32,4.318219661712647,False,False
1,2011-12-02,74,416.4048461914063,False,False
1,2011-12-02,11,611.0474243164062,False,False
1,2011-12-02,4,7882.79638671875,False,False
1,2011-12-02,82,3542.746826171875,False,False
1,2011-12-02,80,6034.8349609375,False,False
1,2011-12-02,93,31743.21875,False,False
1,2011-12-02,3,693.1119384765625,False,False
1,2011-12-02,10,332.44708251953125,False,False
1,2011-12-02,90,40749.76953125,False,False
1,2011-12-02,8,13475.2041015625,False,False
1,2011-12-02,74,278.5055847167969,False,False
1,2011-12-02,20,4.765157699584961,False,False
1,2011-12-02,81,11527.916015625,False,False
1,2011-12-02,67,868.0243530273438,False,False
1,2011-12-02,1,3481.2109375,False,False
1,2011-12-02,52,42.095436096191406,False,False
1,2011-12-02,56,10.776165008544922,False,False
1,2011-12-02,60,183.1782073974609,False,False
1,2011-12-02,11,859.8462524414062,False,False
1,2011-12-02,56,319.572265625,False,False
1,2011-12-02,38,35385.5390625,False,False
1,2011-12-02,32,11.343120574951172,False,False
1,2011-12-02,54,-751.9087524414062,False,False
1,2011-12-02,81,10668.998046875,False,False
1,2011-12-02,3,387.6139831542969,False,False
1,2011-12-02,25,7.224938869476318,False,False
1,2011-12-02,25,15.356552124023438,False,False
1,2011-12-02,81,8315.9873046875,False,False
1,2011-12-02,26,16.9346923828125,False,False
1,2011-12-02,87,217.2969207763672,False,False
1,2011-12-02,94,19088.337890625,False,False
1,2011-12-02,6,11.38375186920166,False,False
1,2011-12-02,13,12829.4443359375,False,False
1,2011-12-02,7,155.03909301757812,False,False
1,2011-12-02,12,23.785722732543945,False,False
1,2011-12-02,81,8741.3251953125,False,False
1,2011-12-02,28,7.517146587371826,False,False
1,2011-12-02,12,51.28709411621094,False,False
1,2011-12-02,94,16633.61328125,False,False
1,2011-12-02,59,42.09066390991211,False,False
1,2011-12-02,4,9085.484375,False,False
1,2011-12-02,28,21.403474807739254,False,False
1,2011-12-02,87,148.27716064453125,False,False
1,2011-12-02,11,50.47576141357422,False,False
1,2011-12-02,42,90.4968719482422,False,False
1,2011-12-02,93,11468.0849609375,False,False
1,2011-12-02,29,785.6184692382812,False,False
1,2011-12-02,60,574.0444946289062,False,False
1,2011-12-02,82,5215.6845703125,False,False
1,2011-12-02,5,2423.49609375,False,False
1,2011-12-02,13,7167.6796875,False,False
1,2011-12-02,13,3790.809814453125,False,False
1,2011-12-02,2,1819.854248046875,False,False
1,2011-12-02,91,24690.759765625,False,False
1,2011-12-09,18,739.0308837890625,False,False
1,2011-12-09,9,56.46370315551758,False,False
1,2011-12-09,7,726.9136352539062,False,False
1,2011-12-09,14,683.5330200195312,False,False
1,2011-12-09,81,3904.986083984375,False,False
1,2011-12-09,42,81.79634857177734,False,False
1,2011-12-09,91,21852.3359375,False,False
1,2011-12-09,46,3815.438720703125,False,False
1,2011-12-09,8,9878.5703125,False,False
1,2011-12-09,94,45445.8671875,False,False
1,2011-12-09,1,8719.1123046875,False,False
1,2011-12-09,28,8.541592597961426,False,False
1,2011-12-09,10,534.0189208984375,False,False
1,2011-12-09,94,17960.91015625,False,False
1,2011-12-09,10,152.5194549560547,False,False
1,2011-12-09,90,30908.408203125,False,False
1,2011-12-09,81,6732.6484375,False,False
1,2011-12-09,31,100.09998321533205,False,False
1,2011-12-09,59,108.16378784179688,False,False
1,2011-12-09,16,358.5048217773437,False,False
1,2011-12-09,6,13.612229347229004,False,False
1,2011-12-09,98,3903.3720703125,False,False
1,2011-12-09,93,31351.15234375,False,False
1,2011-12-09,17,476.1940307617188,False,False
1,2011-12-09,26,-7.667036533355713,False,False
1,2011-12-09,9,52.79730987548828,False,False
1,2011-12-09,28,6.127140522003174,False,False
1,2011-12-09,90,33583.68359375,False,False
1,2011-12-09,82,5448.21875,False,False
1,2011-12-09,20,18.79714775085449,False,False
1,2011-12-09,7,686.2059936523438,False,False
1,2011-12-09,21,901.6370239257812,False,False
1,2011-12-09,83,3980.785888671875,False,False
1,2011-12-09,80,3927.60546875,False,False
1,2011-12-09,83,1145.932373046875,False,False
1,2011-12-09,21,654.06103515625,False,False
1,2011-12-09,31,29.04495620727539,False,False
1,2011-12-09,27,20.215377807617188,False,False
1,2011-12-09,12,140.33865356445312,False,False
1,2011-12-09,22,56.01847457885742,False,False
1,2011-12-09,1,9054.396484375,False,False
1,2011-12-09,96,3114.23876953125,False,False
1,2011-12-09,60,449.3955078125,False,False
1,2011-12-09,81,10963.6005859375,False,False
1,2011-12-09,9,56.56608200073242,False,False
1,2011-12-09,11,897.458984375,False,False
1,2011-12-09,79,4288.03564453125,False,False
1,2011-12-09,92,35719.1015625,False,False
1,2011-12-09,26,22.742406845092773,False,False
1,2011-12-09,95,44131.70703125,False,False
1,2011-12-09,16,588.329345703125,False,False
1,2011-12-09,80,6353.8759765625,False,False
1,2011-12-09,22,80.231689453125,False,False
1,2011-12-16,23,3.3266515731811523,False,False
1,2011-12-16,80,6253.04931640625,False,False
1,2011-12-16,72,4.902432441711426,False,False
1,2011-12-16,1,8579.326171875,False,False
1,2011-12-16,98,2749.430908203125,False,False
1,2011-12-16,46,5323.50732421875,False,False
1,2011-12-16,7,606.6775512695312,False,False
1,2011-12-16,60,862.4138793945312,False,False
1,2011-12-16,31,20.909446716308597,False,False
1,2011-12-16,25,-0.3751643896102905,False,False
1,2011-12-16,80,13989.3720703125,False,False
1,2011-12-16,79,13669.337890625,False,False
1,2011-12-16,87,190.93186950683597,False,False
1,2011-12-16,31,70.52288055419922,False,False
1,2011-12-16,28,104.24268341064452,False,False
1,2011-12-16,42,70.6252212524414,False,False
1,2011-12-16,56,114.74806213378906,False,False
1,2011-12-16,38,81945.0703125,False,False
1,2011-12-16,32,5432.7421875,False,False
1,2011-12-16,71,73.49752807617188,False,False
1,2011-12-16,72,8.708097457885742,False,False
1,2011-12-16,28,18.467220306396484,False,False
1,2011-12-16,25,39.18301010131836,False,False
1,2011-12-16,16,472.57220458984375,False,False
1,2011-12-16,25,29.22600555419922,False,False
1,2011-12-16,96,12666.2880859375,False,False
1,2011-12-16,96,8839.4443359375,False,False
1,2011-12-16,38,56376.3671875,False,False
1,2011-12-16,32,9770.109375,False,False
1,2011-12-16,60,1212.189208984375,False,False
1,2011-12-16,87,480.2537536621094,False,False
1,2011-12-16,8,4275.9599609375,False,False
1,2011-12-16,20,48.65526580810547,False,False
1,2011-12-16,18,385.7646484375,False,False
1,2011-12-16,67,1210.08642578125,False,False
1,2011-12-16,31,42.26510238647461,False,False
1,2011-12-16,4,12187.2080078125,False,False
1,2011-12-16,23,46.13610458374024,False,False
1,2011-12-16,10,203.2431182861328,False,False
1,2011-12-16,5,1708.9954833984375,False,False
1,2011-12-16,17,208.92437744140625,False,False
1,2011-12-16,67,1440.8551025390625,False,False
1,2011-12-16,79,5832.9443359375,False,False
1,2011-12-16,18,975.0858154296876,False,False
1,2011-12-16,98,6117.8310546875,False,False
1,2011-12-16,10,750.0127563476562,False,False
1,2011-12-16,22,60.56524658203125,False,False
1,2011-12-16,5,634.6177978515625,False,False
1,2011-12-16,1,7886.85595703125,False,False
1,2011-12-16,30,462.1966857910156,False,False
1,2011-12-16,59,187.2387237548828,False,False
1,2011-12-16,18,1253.2803955078125,False,False
1,2011-12-23,81,7572.14208984375,False,False
1,2011-12-23,81,7881.2705078125,False,False
1,2011-12-23,81,11448.6181640625,False,False
1,2011-12-23,14,874.895751953125,False,False
1,2011-12-23,94,32669.30859375,False,False
1,2011-12-23,4,11461.9296875,False,False
1,2011-12-23,67,2571.51025390625,False,False
1,2011-12-23,59,80.43875885009766,False,False
1,2011-12-23,5,1108.61328125,False,False
1,2011-12-23,90,32865.08203125,False,False
1,2011-12-23,21,467.8854675292969,False,False
1,2011-12-23,60,247.46533203125,False,False
1,2011-12-23,8,8219.189453125,False,False
1,2011-12-23,8,8645.755859375,False,False
1,2011-12-23,54,8.43123722076416,False,False
1,2011-12-23,1,6955.83154296875,False,False
1,2011-12-23,52,37.29428863525391,False,False
1,2011-12-23,28,5.210371971130371,False,False
1,2011-12-23,40,21720.908203125,False,False
1,2011-12-23,79,3210.211669921875,False,False
1,2011-12-23,81,13191.09375,False,False
1,2011-12-23,46,4111.21337890625,False,False
1,2011-12-23,16,704.2152709960938,False,False
1,2011-12-23,67,2580.833984375,False,False
1,2011-12-23,40,17595.892578125,False,False
1,2011-12-23,97,7591.7490234375,False,False
1,2011-12-23,74,414.37542724609375,False,False
1,2011-12-23,14,848.232421875,False,False
1,2011-12-23,22,150.28890991210938,False,False
1,2011-12-23,31,20.84932327270508,False,False
1,2011-12-23,21,1084.1759033203125,False,False
1,2011-12-23,28,93.42910766601562,False,False
1,2011-12-23,91,43254.84765625,False,False
1,2011-12-23,25,66.10855865478516,False,False
1,2011-12-23,87,65.6782455444336,False,False
1,2011-12-23,23,20.093524932861328,False,False
1,2011-12-23,67,1995.2103271484373,False,False
1,2011-12-23,8,8518.931640625,False,False
1,2011-12-23,92,65640.921875,False,False
1,2011-12-23,97,10234.84765625,False,False
1,2011-12-23,13,7028.7021484375,False,False
1,2011-12-23,91,19761.029296875,False,False
1,2011-12-23,17,395.8762512207031,False,False
1,2011-12-23,87,229.40061950683597,False,False
1,2011-12-23,9,29.444381713867188,False,False
1,2011-12-23,56,58.545936584472656,False,False
1,2011-12-23,56,28.693248748779297,False,False
1,2011-12-23,8,6206.63330078125,False,False
1,2011-12-23,93,313.7518005371094,False,False
1,2011-12-23,4,12099.0107421875,False,False
1,2011-12-30,87,10.914840698242188,True,False
1,2011-12-30,4,12905.177734375,True,False
1,2011-12-30,97,8840.169921875,True,False
1,2011-12-30,91,20446.08203125,True,False
1,2011-12-30,98,4321.826171875,True,False
1,2011-12-30,17,1093.5201416015625,True,False
1,2011-12-30,14,840.8284301757812,True,False
1,2011-12-30,27,20.130449295043945,True,False
1,2011-12-30,67,917.8438720703124,True,False
1,2011-12-30,93,13229.302734375,True,False
1,2011-12-30,80,5169.0,True,False
1,2011-12-30,74,253.9538116455078,True,False
1,2011-12-30,16,1502.406982421875,True,False
1,2011-12-30,11,757.8321533203125,True,False
1,2011-12-30,90,28366.21484375,True,False
1,2011-12-30,18,237.12144470214844,True,False
1,2011-12-30,16,504.6218872070313,True,False
1,2011-12-30,11,773.4332275390625,True,False
1,2011-12-30,98,2847.79296875,True,False
1,2011-12-30,28,50.59663009643555,True,False
1,2011-12-30,29,379.78704833984375,True,False
1,2011-12-30,95,24139.71875,True,False
1,2011-12-30,98,3193.994140625,True,False
1,2011-12-30,74,211.26275634765625,True,False
1,2011-12-30,7,349.4951171875,True,False
1,2011-12-30,49,0.3728371560573578,True,False
1,2011-12-30,16,434.9304504394531,True,False
1,2011-12-30,2,11652.607421875,True,False
1,2011-12-30,80,7350.2216796875,True,False
1,2011-12-30,10,1894.730224609375,True,False
1,2011-12-30,5,1064.0015869140625,True,False
1,2011-12-30,97,8427.1875,True,False
1,2011-12-30,81,8168.60546875,True,False
1,2011-12-30,31,10.493038177490234,True,False
1,2011-12-30,95,8297.3076171875,True,False
1,2011-12-30,81,3612.614501953125,True,False
1,2011-12-30,59,240.0327606201172,True,False
1,2011-12-30,85,191.72750854492188,True,False
1,2011-12-30,21,491.3994140625,True,False
1,2011-12-30,92,40037.95703125,True,False
1,2011-12-30,60,285.9120788574219,True,False
1,2011-12-30,96,9185.4423828125,True,False
1,2011-12-30,21,755.6602172851562,True,False
1,2011-12-30,21,737.0860595703125,True,False
1,2011-12-30,87,97.21951293945312,True,False
