Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Date,Store
42.301918029785156,3.1587300300598145,528.9827880859375,328.7118835449219,195.72267150878906,154.98989868164062,1482.3787841796875,222.93939208984375,6.400944232940674,False,2011-12-16,6
22.716428756713867,3.4118049144744873,3517.868896484375,32127.28515625,111.20972442626953,659.3493041992188,2065.857421875,136.7055206298828,7.453098297119141,True,2011-12-30,6
21.445261001586914,3.440274715423584,3261.15478515625,30503.923828125,134.3697052001953,688.1597900390625,1558.1671142578125,134.4616241455078,7.818918704986572,True,2011-12-30,6
29.991086959838867,3.4113869667053223,569.70849609375,0.2608834207057953,751.8468017578125,7.250523090362549,2798.19677734375,137.85897827148438,7.727787971496582,False,2011-12-23,6
34.076438903808594,3.103281021118164,2341.341552734375,49.497982025146484,1680.724365234375,41.88166046142578,4127.79736328125,129.9990997314453,5.661210536956787,False,2011-12-23,7
34.89421844482422,3.1040124893188477,2494.540771484375,60.45267105102539,1927.7086181640625,118.16233825683594,4774.53173828125,129.93345642089844,5.7075066566467285,False,2011-12-23,7
55.784324645996094,3.700990676879883,7157.8896484375,116.54839324951172,1509.759765625,6127.76513671875,20589.166015625,129.84596252441406,12.889991760253906,False,2011-12-02,7
37.86450958251953,3.6006457805633545,2630.71240234375,232.47903442382812,1571.079833984375,189.92831420898438,2788.890869140625,138.28970336914062,7.911375522613525,False,2011-12-23,7
45.14531707763672,3.6442220211029053,4300.2734375,42.41228485107422,1741.093994140625,2981.8525390625,11251.2900390625,139.4776611328125,7.848148345947266,False,2011-12-09,7
45.92451858520508,3.132744312286377,5498.5595703125,48269.453125,178.70562744140625,188.3485870361328,2017.64208984375,221.79315185546875,6.672608852386475,True,2011-12-30,8
55.209774017333984,3.189237594604492,9896.8720703125,386.1798095703125,17752.091796875,5096.1328125,31104.052734375,222.53477478027344,6.767059803009033,False,2011-12-02,8
48.25798034667969,3.110462188720703,2163.10009765625,58.67978286743164,996.8851928710938,30.206453323364258,4933.2666015625,219.6643524169922,7.24355411529541,False,2011-12-23,8
45.34427261352539,3.1278982162475586,5944.91357421875,55935.57421875,270.50616455078125,419.6404724121094,2342.94775390625,220.54685974121094,6.931146144866943,True,2011-12-30,8
57.70005798339844,3.146880626678467,2579.163330078125,62.7541389465332,569.8899536132812,751.9010620117188,4684.3173828125,222.1421661376953,6.790122032165527,False,2011-12-16,8
37.65013122558594,3.6248490810394287,3914.147216796875,91.0793685913086,960.511962890625,364.9228210449219,4453.90869140625,136.99903869628906,8.052482604980469,False,2011-12-19,9
30.94349479675293,3.1397342681884766,3997.6240234375,31017.234375,430.23370361328125,338.2702941894531,1472.516845703125,171.3232421875,7.915072917938232,True,2011-12-30,9
51.41303253173828,3.186373472213745,6859.98291015625,95.90361022949219,1498.291748046875,4081.3447265625,25172.892578125,219.70310974121094,7.27100944519043,False,2011-12-02,9
39.7223014831543,3.2877957820892334,950.3533935546875,40.86631774902344,1779.4854736328125,72.77511596679688,4453.59814453125,169.9303436279297,10.226208686828613,False,2011-12-23,9
33.34732437133789,3.2406394481658936,1251.7637939453125,26.39292335510254,1202.5584716796875,68.29856872558594,4197.53173828125,197.2256622314453,8.30850601196289,False,2011-12-23,9
50.39438247680664,3.1326615810394287,336.7808532714844,2444.154541015625,1138.1807861328125,38.77539825439453,350.611083984375,218.71051025390625,7.759924411773682,True,2011-12-30,10
50.539878845214844,3.125204086303711,383.7441711425781,1109.8336181640625,364.1224060058594,35.89137268066406,387.6236267089844,218.7960968017578,7.64658784866333,True,2011-12-30,10
52.9300651550293,3.0980000495910645,13.018462181091309,10533.55078125,0.39760535955429077,1335.9022216796875,2538.941162109375,220.17127990722656,8.906436920166016,False,2011-12-21,10
55.91282653808594,3.0982508659362793,12.597146987915039,10533.55078125,1.2763910293579102,1400.5977783203125,3459.441650390625,218.86949157714844,7.83418083190918,False,2011-12-17,10
49.623111724853516,3.1460747718811035,4696.75732421875,10533.55078125,-0.8699867129325867,1410.1566162109375,914.123291015625,216.62677001953125,7.706707000732422,False,2011-12-09,10
38.34932327270508,3.5881614685058594,2801.6005859375,58.335567474365234,1026.179931640625,264.7264404296875,4079.04296875,133.72450256347656,10.034418106079102,False,2011-12-22,11
35.40384292602539,3.3964264392852783,8717.8408203125,96833.609375,267.45404052734375,1740.9949951171875,3017.00244140625,212.59176635742188,7.389097213745117,True,2011-12-30,11
35.07221603393555,3.3330748081207275,4930.1376953125,86506.6796875,321.5193176269531,1252.05029296875,1958.158203125,212.4906768798828,7.566991806030273,True,2011-12-30,11
50.07878875732422,3.2071759700775146,7641.943359375,90.68080139160156,18086.896484375,4341.06298828125,29444.673828125,219.5497283935547,7.0970354080200195,False,2011-12-02,11
51.61610794067383,3.1439390182495117,4935.740234375,51.172725677490234,569.2947387695312,250.258544921875,4197.2392578125,218.87692260742188,7.03741979598999,False,2011-12-16,11
33.683616638183594,3.4755489826202393,6053.75048828125,25.240867614746094,86.19549560546875,2025.4921875,7779.6640625,136.54476928710938,4.422601222991943,False,2011-12-09,12
30.769901275634766,3.4059159755706787,2364.330810546875,8136.09326171875,554.5220947265625,456.7799987792969,2619.8369140625,134.19435119628906,7.8682050704956055,False,2011-12-16,12
41.03561782836914,3.171194314956665,2907.126953125,742.0516357421875,1494.860595703125,1049.0048828125,9656.369140625,222.54855346679688,6.869837284088135,False,2011-12-02,12
31.543466567993164,3.4573888778686523,5630.11767578125,14.811851501464844,146.64898681640625,1925.76708984375,7526.30810546875,137.5677947998047,5.713842391967773,False,2011-12-09,12
48.75778579711914,3.160088539123535,5295.962890625,609.3182373046875,107.22874450683594,1967.87158203125,18026.44140625,209.58834838867188,9.223203659057617,False,2011-12-09,12
47.91799545288086,3.1256184577941895,380.4032897949219,1239.30810546875,1145.40087890625,42.788917541503906,383.3667297363281,214.0435028076172,7.7511186599731445,True,2011-12-30,13
56.22873306274414,3.0997800827026367,15.168817520141602,10533.55078125,1.5283129215240479,1393.007080078125,3689.86962890625,216.8714599609375,7.810542106628418,False,2011-12-18,13
51.31523513793945,3.1416878700256348,3857.31689453125,10533.55078125,-0.8699643611907959,1393.8958740234375,1238.3546142578125,214.5426483154297,7.82288122177124,False,2011-12-09,13
48.66822814941406,3.127450704574585,492.97540283203125,1061.4454345703125,1044.6522216796875,40.792667388916016,400.45751953125,216.5806427001953,7.6927809715271,True,2011-12-30,13
53.896263122558594,3.13678240776062,72.55998992919922,10533.55078125,-0.766058623790741,1471.6148681640625,2982.2158203125,216.42015075683594,7.795645713806152,False,2011-12-09,13
30.88649559020996,3.403958797454834,5578.19970703125,4.128348350524902,282.24127197265625,820.6343383789062,4643.9140625,130.048095703125,4.661905288696289,False,2011-12-15,14
30.075950622558594,3.167759656906128,6045.77392578125,76009.8984375,151.23760986328125,1320.7215576171875,2210.254638671875,136.18295288085938,7.062075138092041,True,2011-12-30,14
42.13987731933594,3.478088140487671,4933.359375,45.100311279296875,1733.7886962890625,3618.05126953125,16392.31640625,135.7050018310547,4.4311137199401855,False,2011-12-02,14
35.032569885253906,3.4257922172546387,5324.10791015625,13782.6435546875,413.6928405761719,2414.908935546875,18105.2109375,130.03851318359375,5.749353885650635,False,2011-12-09,14
31.14887046813965,3.252291440963745,6353.40966796875,72880.4140625,144.78811645507812,1306.03759765625,2798.8642578125,139.50425720214844,4.841272830963135,True,2011-12-30,14
50.404083251953125,3.1605398654937744,2386.904296875,771.138427734375,128.37265014648438,359.8106689453125,2254.232421875,221.67636108398438,6.919454574584961,False,2011-12-16,15
49.18501281738281,3.158515214920044,2616.426513671875,33.663822174072266,157.0924835205078,350.803466796875,2423.313720703125,219.07260131835938,7.398629188537598,False,2011-12-16,15
38.82099914550781,3.166189432144165,4996.50390625,49.151763916015625,339.3973693847656,1649.3892822265625,9280.73046875,220.2795867919922,6.886067867279053,False,2011-12-09,15
38.481327056884766,3.176300525665283,5532.1123046875,39.3996467590332,431.49371337890625,2962.3134765625,14226.939453125,219.53163146972656,6.514480113983154,False,2011-12-09,15
46.37974166870117,3.111787796020508,733.2025756835938,4.166504859924316,418.6782531738281,29.2779598236084,2666.357177734375,219.28871154785156,6.932089328765869,False,2011-12-23,15
38.05325698852539,3.4184844493865967,3866.328369140625,5759.13720703125,629.9378662109375,208.33572387695312,2924.352294921875,174.6738739013672,7.82974100112915,False,2011-12-16,16
45.39633560180664,3.4585258960723877,4826.10693359375,701.6827392578125,198.43333435058594,1514.6468505859375,11351.2109375,150.968017578125,8.006095886230469,False,2011-12-09,16
48.585506439208984,3.519375801086426,4313.73046875,6096.96435546875,1063.0589599609375,1357.054443359375,12980.453125,140.1475067138672,8.403352737426758,False,2011-12-02,16
38.62335968017578,3.408567190170288,589.8653564453125,30.910396575927734,1270.1861572265625,37.5252571105957,2242.792236328125,143.0786895751953,8.155071258544922,False,2011-12-23,16
35.8156852722168,3.402061939239502,5231.8447265625,31925.73046875,88.94581604003906,318.225341796875,3669.74609375,158.4571075439453,7.852318286895752,True,2011-12-30,16
34.62067413330078,3.2654612064361572,3105.58642578125,38.16682052612305,1139.5367431640625,144.73239135742188,4575.1865234375,191.4079132080078,10.823739051818848,False,2011-12-18,17
48.70859909057617,3.155618667602539,4821.35400390625,21.094797134399414,345.7820129394531,3580.052978515625,9406.7265625,220.7494354248047,7.322785377502441,False,2011-12-09,17
58.309539794921875,3.7009997367858887,11060.2197265625,96.21393585205078,4451.6513671875,6354.01416015625,27658.896484375,129.84596252441406,12.890000343322754,False,2011-12-02,17
50.61371612548828,3.112793207168579,1907.3433837890625,58.599334716796875,974.7351684570312,62.14786148071289,5258.62890625,220.6448516845703,7.293242454528809,False,2011-12-23,17
30.024965286254883,3.136042356491089,5438.74267578125,28.38344955444336,1132.4647216796875,5295.1259765625,17945.85546875,129.8483123779297,4.4638142585754395,False,2011-12-09,17
47.86076736450195,3.1057589054107666,128.12405395507812,10533.55078125,6.260710716247559,3.015856981277466,2902.947265625,218.57113647460938,7.696125030517578,False,2011-12-23,18
38.01738739013672,3.1523687839508057,14.877930641174316,10533.55078125,5.235744953155518,1426.5616455078125,1776.89404296875,214.75279235839844,8.743642807006836,False,2011-12-09,18
53.51294708251953,3.1231350898742676,107.34980773925781,10533.55078125,9.274553298950195,1472.2037353515625,847.6648559570312,216.98028564453125,7.78798770904541,False,2011-12-22,18
52.27029800415039,3.160471200942993,143.00564575195312,10533.55078125,12.172879219055176,1425.1051025390625,822.71923828125,215.4474639892578,7.77000093460083,False,2011-12-16,18
22.642730712890625,3.341522216796875,3612.5859375,10533.55078125,0.5452518463134766,1455.860107421875,370.1846618652344,129.87478637695312,6.7087860107421875,False,2011-12-09,18
38.25568771362305,3.406157970428467,1257.0672607421875,14.10463809967041,1033.71630859375,17.925996780395508,2611.298095703125,167.46914672851562,7.853619575500488,False,2011-12-23,19
41.178565979003906,3.602349042892456,4889.15283203125,1196.44482421875,266.5517272949219,3137.199951171875,10121.8837890625,130.03053283691406,7.816143035888672,False,2011-12-09,19
39.61101150512695,3.3937509059906006,757.7283325195312,23.738252639770508,1187.477294921875,20.01004981994629,2219.02783203125,182.5695343017578,8.235024452209473,False,2011-12-23,19
35.61005401611328,3.400639057159424,4921.93310546875,28830.1796875,117.50062561035156,284.5172119140625,2636.78173828125,183.2487335205078,7.849952220916748,True,2011-12-30,19
40.68911361694336,3.4204375743865967,5194.9423828125,6.3357415199279785,417.381103515625,1726.088134765625,6354.52294921875,186.72232055664062,8.168731689453125,False,2011-12-09,19
43.40364074707031,3.6173272132873535,3132.9697265625,11.624608993530273,308.9759521484375,890.239501953125,8221.7490234375,129.8848114013672,12.890000343322754,False,2011-12-16,20
36.66346740722656,3.6047210693359375,2167.910400390625,203.04200744628906,1519.2076416015625,140.95526123046875,1509.9466552734375,137.02589416503906,8.020964622497559,False,2011-12-23,20
44.11988830566406,3.4113805294036865,6241.26708984375,58732.4296875,162.04212951660156,796.7674560546875,8801.3662109375,131.02284240722656,12.889994621276855,True,2011-12-30,20
35.32542419433594,3.3048012256622314,5592.41943359375,84.42481231689453,1610.8912353515625,3882.718505859375,23323.72265625,199.64674377441406,7.844324111938477,False,2011-12-02,20
50.570552825927734,3.656440019607544,6207.78515625,512.8085327148438,18908.162109375,4299.38330078125,34670.67578125,163.39662170410156,7.872604846954346,False,2011-12-02,20
52.17042922973633,3.1062731742858887,94.35609436035156,0.17931409180164337,449.7236633300781,1350.72802734375,949.146484375,222.74913024902344,6.809637546539307,False,2011-12-23,21
52.51679229736328,3.1741390228271484,1438.064697265625,16.303186416625977,894.6331176757812,402.2804260253906,8142.58544921875,221.9471435546875,7.235411643981934,False,2011-12-02,21
50.0688362121582,3.158003807067871,2457.833251953125,1115.984130859375,85.82962036132812,485.47821044921875,2517.830078125,220.57977294921875,6.64924430847168,False,2011-12-11,21
46.43378829956055,3.1314797401428223,1961.228515625,23317.53125,55.1326789855957,104.08155822753906,1128.9677734375,222.0093231201172,6.275590896606445,True,2011-12-30,21
55.03752136230469,3.221991539001465,417.9271240234375,68.0700912475586,837.7268676757812,305.685791015625,5349.7958984375,222.74151611328125,7.611987590789795,False,2011-12-02,21
40.42567825317383,3.4949252605438232,30.113134384155273,6107.38720703125,56.90492248535156,1433.5260009765625,769.0350341796875,129.99749755859375,7.831178665161133,False,2011-12-23,22
35.21136474609375,3.158252000808716,14.142524719238281,10533.55078125,5.255032062530518,1467.9617919921875,1835.03515625,214.17295837402344,8.068374633789062,False,2011-12-09,22
53.43571853637695,3.1204891204833984,73.14579010009766,10533.55078125,24.16054916381836,1488.8284912109375,933.238525390625,216.48495483398438,7.738771915435791,False,2011-12-23,22
52.20409393310547,3.179497241973877,4.473825931549072,10533.55078125,9.009844779968262,1491.6639404296875,1177.006591796875,218.4029541015625,7.849710464477539,False,2011-12-02,22
51.334102630615234,3.1569511890411377,1577.2764892578125,10533.55078125,9.276371955871582,1490.924560546875,691.1607055664062,216.56991577148438,7.645327091217041,False,2011-12-16,22
28.788625717163086,3.3155899047851562,854.2357788085938,57.668365478515625,898.1176147460938,33.55082321166992,7142.982421875,205.54722595214844,7.373535633087158,False,2011-12-02,23
12.180489540100098,3.383125066757202,2187.76123046875,68.4930191040039,60.6204948425293,1428.7816162109375,5010.4091796875,193.16525268554688,6.7596659660339355,False,2011-12-09,23
20.64014434814453,3.212545394897461,406.1684265136719,0.09413520991802216,509.63531494140625,25.2774658203125,974.1546630859375,196.31231689453125,7.052298069000244,False,2011-12-23,23
11.794812202453613,3.375605821609497,2568.94580078125,6753.74267578125,36.589271545410156,1223.8582763671875,3397.651123046875,183.43582153320312,7.428590297698975,False,2011-12-11,23
18.790143966674805,3.1241579055786133,1821.640380859375,10533.55078125,82.9559555053711,218.3354034423828,1854.4659423828125,203.17803955078125,7.447261333465576,True,2011-12-29,23
43.388511657714844,3.609299421310425,3712.9462890625,24.36090850830078,914.0068969726562,1054.6956787109375,6540.54833984375,129.90724182128906,12.889921188354492,False,2011-12-16,24
44.299625396728516,3.6323471069335938,6524.50390625,75.2162094116211,1070.1217041015625,4843.17529296875,35927.69140625,129.86026000976562,12.860992431640625,False,2011-12-09,24
44.993412017822266,3.4616315364837646,3227.8134765625,8063.234375,763.1201171875,1651.5587158203125,22950.91015625,137.93663024902344,8.288318634033203,False,2011-12-09,24
44.530330657958984,3.496736526489258,4752.177734375,20.405954360961914,9289.44140625,4117.849609375,20172.966796875,136.9315643310547,6.013190269470215,False,2011-12-02,24
42.195953369140625,3.648681402206421,6144.2421875,45.07658767700195,985.7361450195312,4667.26806640625,35239.7109375,129.85646057128906,12.889019966125488,False,2011-12-09,24
50.35039138793945,3.4343550205230713,2543.563232421875,10533.55078125,5101.57177734375,1760.63720703125,17345.98828125,157.5124053955078,9.72096061706543,False,2011-12-02,25
43.591835021972656,3.5319743156433105,2911.439208984375,50.99627685546875,1063.4671630859375,758.1309204101562,5022.2685546875,130.04965209960938,12.84245491027832,False,2011-12-16,25
35.043914794921875,3.3623158931732178,4805.22314453125,30964.984375,148.8397216796875,781.2648315429688,2068.14990234375,137.98370361328125,9.389810562133789,True,2011-12-30,25
31.279315948486328,3.4039924144744873,3680.928466796875,0.30818381905555725,276.7513427734375,1078.1456298828125,3923.13720703125,130.0641632080078,7.467513561248779,False,2011-12-16,25
51.187164306640625,3.437283515930176,2808.65087890625,10533.55078125,4037.722412109375,3038.1474609375,22277.529296875,173.72213745117188,9.442713737487793,False,2011-12-02,25
36.22391128540039,3.4604198932647705,933.4793701171875,44.52436065673828,1494.8245849609375,88.61518096923828,1507.952880859375,139.69891357421875,7.473059177398682,False,2011-12-23,26
54.323577880859375,3.172558546066284,3403.616455078125,71.61846923828125,1771.8448486328125,3287.687744140625,18821.259765625,219.98373413085938,7.374865531921387,False,2011-12-02,26
48.78730773925781,3.355470657348633,4971.44091796875,81.21166229248047,1793.5255126953125,4156.11572265625,26834.6640625,178.80368041992188,9.229085922241211,False,2011-12-02,26
49.75067901611328,3.3184404373168945,6540.72607421875,76.52912902832031,21916.015625,4576.33740234375,31325.951171875,212.8387908935547,7.510819435119629,False,2011-12-02,26
51.425270080566406,3.115780830383301,2038.9552001953125,24.54058837890625,984.656005859375,178.9218292236328,4883.72021484375,216.34494018554688,7.3419084548950195,False,2011-12-21,26
35.76921844482422,3.3992912769317627,9225.4345703125,37.567832946777344,724.0244750976562,1589.5135498046875,9132.2060546875,202.50860595703125,7.981590270996094,False,2011-12-09,27
48.30282974243164,3.1118507385253906,2857.88525390625,41.89951705932617,1055.5601806640625,89.59686279296875,5035.5849609375,218.76564025878906,7.374530792236328,False,2011-12-23,27
37.821144104003906,3.380657196044922,7651.6884765625,76152.96875,494.4286804199219,1469.55029296875,2988.867431640625,211.72799682617188,8.74142074584961,True,2011-12-30,27
25.77467155456543,3.39367938041687,4241.75048828125,71.30817413330078,304.32000732421875,2608.79638671875,9489.951171875,198.08804321289062,7.688355445861816,False,2011-12-09,27
40.7205810546875,3.4108264446258545,1951.81298828125,301.1490783691406,1854.7596435546875,88.71312713623047,3503.38671875,204.86109924316406,7.606310844421387,False,2011-12-23,27
34.13592529296875,3.4842936992645264,2277.24169921875,1207.283203125,288.94927978515625,847.913330078125,1932.4669189453125,135.88247680664062,8.086052894592285,False,2011-12-16,28
37.55641174316406,3.58158802986145,2617.914306640625,8.274020195007324,716.8121948242188,1288.0032958984375,10513.6962890625,132.40077209472656,8.027203559875488,False,2011-12-02,28
34.50191879272461,3.535024642944336,3372.525634765625,23.460966110229492,161.4454803466797,1551.6768798828125,4151.4521484375,134.73924255371094,8.043983459472656,False,2011-12-09,28
35.018463134765625,3.492465019226074,2434.401611328125,10533.55078125,420.31329345703125,732.10546875,2435.732666015625,134.795654296875,8.02500057220459,False,2011-12-16,28
44.9417724609375,3.1572701930999756,4016.294189453125,25.76871109008789,81.01526641845703,2456.3037109375,8932.478515625,219.04086303710938,7.837284088134766,False,2011-12-09,28
52.719242095947266,3.162447452545166,1599.05615234375,9599.68359375,79.85069274902344,289.5351867675781,2182.567626953125,219.61492919921875,6.844432353973389,False,2011-12-16,29
47.670814514160156,3.1554508209228516,3252.36083984375,86.81388854980469,68.28636932373047,881.349609375,3897.879638671875,219.78411865234375,6.75613260269165,False,2011-12-09,29
51.57313537597656,3.1543471813201904,1880.1337890625,6658.787109375,69.79561614990234,421.3674621582031,2514.942138671875,219.39968872070312,6.714596271514893,False,2011-12-12,29
47.76884841918945,3.1294891834259033,1941.33447265625,21074.099609375,16.11254119873047,76.56044006347656,938.5208740234375,223.0087127685547,7.0284037590026855,True,2011-12-30,29
51.221778869628906,3.1600377559661865,1447.3016357421875,2719.170654296875,31.80436897277832,428.4650573730469,2397.86376953125,217.77418518066406,6.150207996368408,False,2011-12-16,29
38.30059814453125,3.633359909057617,6367.0673828125,43.70609664916992,309.9883117675781,2833.96337890625,16034.7216796875,138.37110900878906,7.9049577713012695,False,2011-12-09,30
38.89339828491211,3.630082607269287,4892.15673828125,52.22237014770508,529.7067260742188,507.8513488769531,6602.27880859375,130.82940673828125,11.42489242553711,False,2011-12-16,30
54.18476486206055,3.161856174468994,1808.483642578125,50.06576156616211,503.56854248046875,613.8289184570312,5756.44921875,218.87059020996094,7.351892471313477,False,2011-12-15,30
35.79336166381836,3.602635383605957,3057.66552734375,63.31929397583008,1016.01318359375,355.69073486328125,2595.417236328125,137.89492797851562,7.982053279876709,False,2011-12-23,30
41.765480041503906,3.128826379776001,6167.06494140625,55608.2890625,109.35279846191406,947.9296875,2708.54736328125,218.43655395507812,7.389716148376465,True,2011-12-30,30
33.5507926940918,3.1150319576263428,4154.408203125,38021.88671875,250.41793823242188,250.6901397705078,4374.98828125,130.00311279296875,9.172218322753906,True,2011-12-30,31
51.78886032104492,3.1198537349700928,6172.42431640625,54312.78125,221.27944946289062,173.27366638183594,12867.07421875,219.41432189941406,7.856479167938232,True,2011-12-30,31
30.165117263793945,3.1084847450256348,4322.50634765625,58948.25,204.9174041748047,332.572509765625,2888.432861328125,130.00914001464844,8.413846969604492,True,2011-12-30,31
51.680511474609375,3.1520462036132812,2921.5087890625,17.52277946472168,412.5401611328125,479.29705810546875,7746.90625,139.56910705566406,8.431360244750977,False,2011-12-15,31
28.305103302001953,3.143235683441162,2889.619873046875,8.533141136169434,141.00115966796875,956.2291870117188,4994.9833984375,129.85536193847656,8.494346618652344,False,2011-12-14,31
27.351591110229492,3.1271965503692627,114.56387329101562,1378.927978515625,718.5018310546875,15.462241172790527,154.502197265625,129.92750549316406,5.348660945892334,True,2011-12-30,32
45.84235382080078,3.5318899154663086,50.6635627746582,10533.55078125,1.3668805360794067,1481.67919921875,1820.057861328125,129.98866271972656,12.889992713928223,False,2011-12-23,32
45.71650695800781,3.4227890968322754,139.79612731933594,1249.139404296875,107.62393951416016,23.951690673828125,1114.444091796875,130.0557861328125,12.889968872070312,True,2011-12-30,32
46.140174865722656,3.1086747646331787,221.15403747558594,14624.8232421875,17.12360382080078,6.887609481811523,2247.692626953125,218.5119171142578,7.771083354949951,False,2011-12-23,32
55.438175201416016,3.7009992599487305,12.534069061279297,10533.55078125,0.8638482689857483,1604.7283935546875,2231.180908203125,129.84596252441406,12.890000343322754,False,2011-12-02,32
33.398738861083984,3.480712413787842,2260.164794921875,10533.55078125,488.28338623046875,433.7672424316406,2030.97216796875,137.25448608398438,7.83522367477417,False,2011-12-16,33
