Store,Dept,Date,Weekly_Sales,IsHoliday
0,21,2011-12-16 00:46:52,6254.23,True
0,21,2011-12-23 00:00:00,12629.95,True
0,22,2011-12-30 00:00:00,9651.01,True
0,22,2011-12-30 00:46:52,2921.88,True
0,22,2011-12-23 00:46:52,6490.83,True
0,22,2011-12-22 23:26:52,9487.32,True
0,22,2011-12-23 00:00:00,6620.5,True
0,22,2011-12-30 00:00:00,3606.57,True
0,23,2011-12-30 00:46:52,8746.58,True
0,23,2011-12-23 00:46:52,21538.85,True
0,24,2011-12-16 00:46:52,7877.52,True
0,23,2011-12-23 00:00:00,45053.21,True
0,23,2011-12-16 01:20:00,20265.32,True
0,24,2011-12-30 00:46:52,9082.34,True
0,24,2011-12-23 00:46:52,14756.92,True
0,25,2011-12-16 00:46:52,3480.88,True
0,24,2011-12-23 00:00:00,9167.72,True
0,24,2011-12-30 00:00:00,3167.3,True
0,25,2011-12-30 00:46:52,4150.71,True
0,25,2011-12-23 00:46:52,8228.32,True
0,26,2011-12-16 00:46:52,3866.22,True
0,25,2011-12-23 00:00:00,6829.19,True
0,25,2011-12-29 22:40:00,9896.33,True
0,26,2011-12-30 00:46:52,7872.71,True
0,26,2011-12-23 00:46:52,4921.05,True
0,26,2011-12-16 00:40:12,5622.88,True
0,26,2011-12-23 00:46:52,3071.0,True
0,27,2011-12-30 00:00:00,2316.92,True
0,27,2011-12-30 00:46:52,846.32,True
0,27,2011-12-30 00:46:52,2497.22,True
0,27,2011-12-30 00:53:32,3777.72,True
0,27,2011-12-23 00:00:00,1923.3,True
0,28,2011-12-23 01:20:00,1260.75,True
0,28,2011-12-30 00:46:52,391.09,True
0,28,2011-12-23 00:46:52,696.4,True
0,28,2011-12-16 00:46:52,870.69,True
0,28,2011-12-23 00:00:00,602.04,True
0,28,2011-12-30 00:00:00,741.13,True
0,29,2011-12-30 00:46:52,2404.35,True
0,29,2011-12-23 00:46:52,12356.06,True
0,29,2011-12-16 00:46:52,3625.2,True
0,30,2011-12-23 00:00:00,7666.06,True
0,29,2011-12-30 00:00:00,2859.89,True
0,30,2011-12-30 00:46:52,137.92,True
0,30,2011-12-23 00:46:52,3613.83,True
0,30,2011-12-16 00:46:52,4498.22,True
0,30,2011-12-23 00:00:00,8847.14,True
0,30,2011-12-30 00:00:00,1740.76,True
0,31,2011-12-30 00:46:52,1796.8,True
0,32,2011-12-30 00:46:52,3232.03,True
0,31,2011-12-16 02:06:52,4345.74,True
0,32,2011-12-23 00:00:00,1397.32,True
0,31,2011-12-30 00:00:00,2707.55,True
0,32,2011-12-30 00:46:52,4766.92,True
0,32,2011-12-23 00:46:52,2901.59,True
0,32,2011-12-16 00:46:52,4534.32,True
0,32,2011-12-22 23:20:12,8631.87,True
0,32,2011-12-30 00:00:00,4363.4,True
0,33,2011-12-30 00:46:52,7556.03,True
0,33,2011-12-23 00:46:52,2449.07,True
0,33,2011-12-16 00:46:52,5055.22,True
0,33,2011-12-23 00:00:00,7557.82,True
0,33,2011-12-30 00:00:00,9760.32,True
0,34,2011-12-30 00:46:52,2451.18,True
0,34,2011-12-23 00:46:52,4301.85,True
0,34,2011-12-30 00:53:32,2273.23,True
0,35,2011-12-30 00:46:52,4499.0,True
0,34,2011-12-30 00:00:00,5001.52,True
0,35,2011-12-30 00:46:52,2650.24,True
0,35,2011-12-23 00:46:52,1589.51,True
0,35,2011-12-30 00:53:32,3457.32,True
0,35,2011-12-23 00:00:00,2112.94,True
0,35,2011-12-30 00:00:00,3999.41,True
0,36,2011-12-30 00:46:52,1346.52,True
0,36,2011-12-30 00:46:52,1743.13,True
0,36,2011-12-16 02:06:52,3924.58,True
0,36,2011-12-23 01:20:00,2541.24,True
0,36,2011-12-30 00:00:00,662.4,True
0,38,2011-12-30 00:46:52,563.84,True
0,37,2011-12-29 23:26:52,4685.01,True
0,38,2011-12-16 00:46:52,2650.91,True
0,38,2011-12-22 23:20:12,4315.92,True
0,37,2011-12-30 00:00:00,2446.8,True
0,40,2011-12-29 22:40:00,90584.14,True
0,40,2011-12-29 23:26:52,27990.74,True
0,38,2011-12-16 00:46:52,10631.0,True
0,40,2011-12-23 00:00:00,37906.21,True
0,40,2011-12-16 02:40:00,41460.09,True
0,41,2011-12-30 00:00:00,264.38,True
0,41,2011-12-23 00:46:52,3568.38,True
0,42,2011-12-23 00:46:52,6478.84,True
0,41,2011-12-23 00:00:00,2125.2,True
0,41,2011-12-29 22:06:52,1547.15,True
0,42,2011-12-30 00:46:52,4444.14,True
0,42,2011-12-23 00:46:52,9256.75,True
0,42,2011-12-16 00:46:52,6596.28,True
0,42,2011-12-23 00:00:00,2257.32,True
0,41,2011-12-30 00:00:00,1073.3,True
0,44,2011-12-30 00:00:00,9454.02,True
0,44,2011-12-23 00:46:52,9809.92,True
0,44,2011-12-16 02:06:52,9023.47,True
0,42,2011-12-23 00:00:00,7995.71,True
0,44,2011-12-30 00:00:00,5809.36,True
0,44,2011-12-29 23:26:52,407.56,True
0,45,2011-12-23 00:46:52,5517.27,True
0,44,2011-12-16 01:20:00,99.15,True
0,44,2011-12-22 23:20:12,37838.77,True
0,46,2011-12-29 22:40:00,978.61,True
0,46,2011-12-23 01:20:00,689.9,True
0,47,2011-12-30 00:46:52,59.39,True
0,49,2011-12-30 00:46:52,451.08,True
0,46,2011-12-23 00:46:52,529.03,True
0,49,2011-12-30 00:53:32,227.8,True
0,32,2011-12-30 00:46:52,229.77,True
0,49,2011-12-29 22:40:00,9779.74,True
0,48,2011-12-30 00:46:52,1030.0,True
0,49,2011-12-16 02:40:00,541.92,True
0,49,2011-12-23 00:46:52,2536.5,True
0,54,2011-12-30 00:46:52,86.84,True
0,49,2011-12-23 00:00:00,401.38,True
0,48,2011-12-23 00:00:00,698.0,True
0,52,2011-12-23 00:46:52,3552.8,True
0,49,2011-12-30 00:53:32,2925.64,True
0,52,2011-12-29 22:40:00,234.0,True
0,55,2011-12-16 02:40:00,151.39,True
0,52,2011-12-22 23:20:12,3261.03,True
0,52,2011-12-16 00:40:12,2031.96,True
0,52,2011-12-30 00:46:52,281.46,True
0,55,2011-12-30 00:46:52,904.54,True
0,56,2011-12-16 02:40:00,9584.12,True
0,52,2011-12-23 00:46:52,90.48,True
0,55,2011-12-16 02:06:52,881.71,True
0,55,2011-12-30 00:53:32,824.54,True
0,56,2011-12-23 00:46:52,232.45,True
0,56,2011-12-29 22:00:12,656.76,True
1,1,2011-12-30 00:46:52,14667.96,True
1,1,2011-12-16 02:06:52,15533.65,True
1,1,2011-12-16 00:46:52,31298.4,True
1,1,2011-12-23 00:00:00,50919.69,True
1,1,2011-12-30 00:00:00,-5159.39,True
1,2,2011-12-30 00:46:52,21607.22,True
1,2,2011-12-23 00:46:52,59464.7,True
1,2,2011-12-16 00:46:52,75883.69,True
1,2,2011-12-23 00:00:00,44851.95,True
1,2,2011-12-30 00:00:00,15838.79,True
1,3,2011-12-30 00:46:52,9257.23,True
1,3,2011-12-23 00:46:52,7298.22,True
1,3,2011-12-16 00:46:52,7025.83,True
1,3,2011-12-23 00:00:00,17638.46,True
1,3,2011-12-30 00:00:00,8896.72,True
1,4,2011-12-30 00:46:52,18827.67,True
1,4,2011-12-23 00:46:52,46171.28,True
1,4,2011-12-16 00:46:52,3190.78,True
1,4,2011-12-23 00:00:00,10974.47,True
1,4,2011-12-30 00:00:00,8429.41,True
1,5,2011-12-30 00:46:52,17475.22,True
1,5,2011-12-23 00:46:52,16907.28,True
1,5,2011-12-16 00:46:52,8190.36,True
1,5,2011-12-23 00:00:00,60402.87,True
1,5,2011-12-30 00:00:00,8962.22,True
1,6,2011-12-30 00:46:52,1552.14,True
1,6,2011-12-23 00:46:52,3934.33,True
1,6,2011-12-16 00:40:12,9494.72,True
1,6,2011-12-29 22:40:00,6939.36,True
1,6,2011-12-30 00:00:00,5424.84,True
1,7,2011-12-30 00:46:52,3897.34,True
1,7,2011-12-23 00:46:52,2353.71,True
1,7,2011-12-16 00:46:52,123213.56,True
1,7,2011-12-23 00:00:00,111528.94,True
1,7,2011-12-30 00:00:00,22773.88,True
1,8,2011-12-30 00:46:52,1225.98,True
1,9,2011-12-23 00:46:52,21652.27,True
1,8,2011-12-16 00:46:52,35451.7,True
1,8,2011-12-23 00:00:00,25353.18,True
1,37,2011-12-30 00:00:00,5117.83,True
1,9,2011-12-30 00:46:52,9768.85,True
1,9,2011-12-23 00:46:52,3809.0,True
1,9,2011-12-16 00:46:52,10496.91,True
1,9,2011-12-23 00:00:00,171.0,True
1,10,2011-12-30 00:00:00,8763.52,True
1,11,2011-12-30 00:46:52,7726.38,True
1,10,2011-12-23 00:46:52,6493.56,True
1,10,2011-12-16 00:46:52,16611.72,True
1,10,2011-12-23 00:00:00,3859.87,True
1,10,2011-12-30 00:00:00,7839.56,True
1,11,2011-12-30 00:46:52,5451.59,True
1,11,2011-12-23 00:46:52,1249.22,True
1,11,2011-12-16 00:46:52,5996.89,True
1,11,2011-12-23 00:00:00,2459.76,True
1,11,2011-12-30 00:00:00,4456.61,True
1,12,2011-12-30 00:46:52,4865.08,True
1,12,2011-12-23 00:46:52,3675.66,True
1,12,2011-12-16 00:46:52,3710.67,True
1,12,2011-12-23 00:00:00,3183.92,True
1,12,2011-12-30 00:00:00,4988.14,True
1,13,2011-12-30 00:46:52,3799.9,True
1,13,2011-12-22 23:26:52,7806.58,True
1,13,2011-12-16 00:46:52,3005.33,True
1,13,2011-12-23 00:00:00,29496.15,True
1,13,2011-12-30 00:00:00,9269.26,True
1,14,2011-12-30 00:46:52,8376.11,True
1,14,2011-12-23 00:46:52,3505.12,True
1,14,2011-12-16 00:46:52,3252.19,True
1,14,2011-12-23 00:00:00,38151.27,True
1,14,2011-12-30 00:00:00,1541.73,True
1,16,2011-12-30 00:46:52,2922.23,True
1,16,2011-12-23 00:46:52,3241.38,True
1,16,2011-12-16 00:46:52,3663.18,True
1,16,2011-12-29 22:40:00,3523.81,True
1,17,2011-12-30 00:00:00,2526.9,True
1,17,2011-12-30 00:46:52,9067.01,True
1,17,2011-12-23 00:46:52,6821.53,True
1,17,2011-12-16 00:46:52,2405.42,True
1,17,2011-12-23 00:00:00,9305.17,True
1,17,2011-12-30 00:00:00,7890.28,True
1,18,2011-12-30 00:46:52,2299.54,True
1,18,2011-12-23 00:46:52,18683.03,True
1,18,2011-12-16 00:46:52,829.11,True
1,18,2011-12-23 00:00:00,1826.54,True
1,18,2011-12-30 00:00:00,9440.18,True
1,20,2011-12-30 00:46:52,862.82,True
1,19,2011-12-23 00:46:52,1397.55,True
1,19,2011-12-16 00:40:12,306.23,True
1,18,2011-12-23 00:00:00,1948.51,True
1,19,2011-12-29 22:40:00,1068.94,True
1,20,2011-12-30 00:46:52,3666.74,True
1,20,2011-12-23 00:46:52,6692.0,True
1,20,2011-12-16 00:46:52,2207.09,True
1,20,2011-12-23 00:00:00,6133.08,True
1,20,2011-12-30 00:00:00,3351.39,True
1,22,2011-12-29 22:40:00,899.72,True
1,21,2011-12-23 01:20:00,6439.95,True
1,23,2011-12-16 00:40:12,9668.39,True
1,22,2011-12-23 00:00:00,5268.02,True
1,21,2011-12-30 00:00:00,4456.4,True
1,22,2011-12-30 00:46:52,9931.92,True
1,22,2011-12-29 23:26:52,6662.71,True
1,22,2011-12-30 00:53:32,6733.51,True
1,22,2011-12-29 23:26:52,7443.51,True
1,22,2011-12-16 00:40:12,17520.7,True
1,23,2011-12-30 00:46:52,7649.03,True
1,23,2011-12-30 00:46:52,2262.23,True
1,23,2011-12-30 00:46:52,4866.63,True
1,24,2011-12-22 23:26:52,5684.2,True
1,23,2011-12-29 22:06:52,7753.29,True
1,24,2011-12-23 00:00:00,9044.44,True
1,24,2011-12-30 00:00:00,7862.89,True
1,24,2011-12-30 00:46:52,5788.57,True
1,25,2011-12-23 00:00:00,7487.66,True
1,24,2011-12-30 00:00:00,5317.25,True
1,26,2011-12-30 00:46:52,5932.91,True
1,25,2011-12-23 01:20:00,9755.23,True
1,26,2011-12-30 00:46:52,4406.9,True
1,25,2011-12-29 22:40:00,5294.64,True
1,25,2011-12-29 22:40:00,9451.36,True
1,26,2011-12-30 00:46:52,6450.74,True
1,27,2011-12-30 00:46:52,463.67,True
1,27,2011-12-16 00:40:12,2539.96,True
1,26,2011-12-23 00:00:00,4425.77,True
1,27,2011-12-30 00:00:00,1226.01,True
1,27,2011-12-30 00:46:52,2807.93,True
1,27,2011-12-30 00:46:52,5613.14,True
1,27,2011-12-30 00:46:52,1695.64,True
1,27,2011-12-23 00:00:00,1188.0,True
1,27,2011-12-30 00:00:00,1951.61,True
1,28,2011-12-30 00:46:52,142.01,True
1,29,2011-12-30 00:46:52,680.0,True
1,28,2011-12-16 00:40:12,1240.67,True
1,28,2011-12-23 00:46:52,461.36,True
1,28,2011-12-30 00:00:00,727.43,True
1,29,2011-12-30 00:46:52,1882.49,True
1,29,2011-12-23 01:20:00,5191.16,True
1,29,2011-12-30 00:53:32,2933.4,True
1,30,2011-12-23 00:00:00,839.52,True
1,29,2011-12-30 00:00:00,7805.95,True
1,49,2011-12-30 00:46:52,587.04,True
1,31,2011-12-30 00:46:52,3250.22,True
1,30,2011-12-16 00:40:12,326.36,True
1,31,2011-12-23 00:00:00,2976.25,True
1,30,2011-12-30 00:00:00,1530.4,True
1,31,2011-12-30 00:46:52,1912.29,True
1,31,2011-12-30 00:46:52,1457.37,True
1,31,2011-12-30 00:53:32,3595.2,True
1,31,2011-12-23 00:00:00,4155.38,True
1,32,2011-12-29 22:40:00,992.39,True
1,32,2011-12-30 00:46:52,2089.7,True
1,32,2011-12-30 00:46:52,8211.12,True
1,32,2011-12-16 00:46:52,9859.04,True
1,32,2011-12-23 00:00:00,177.3,True
1,32,2011-12-29 22:40:00,7399.24,True
1,33,2011-12-30 00:46:52,4039.22,True
1,33,2011-12-30 00:46:52,7199.45,True
1,33,2011-12-30 00:46:52,6688.02,True
1,33,2011-12-30 00:53:32,4979.17,True
1,33,2011-12-29 22:06:52,6513.89,True
1,34,2011-12-30 00:46:52,1862.22,True
1,34,2011-12-23 00:46:52,3481.1,True
1,34,2011-12-30 00:46:52,13354.75,True
1,35,2011-12-23 00:00:00,351.33,True
1,34,2011-12-23 00:00:00,7933.41,True
1,36,2011-12-30 00:46:52,2481.07,True
1,35,2011-12-30 00:46:52,2019.08,True
1,36,2011-12-16 00:46:52,1922.0,True
1,35,2011-12-23 00:46:52,4020.65,True
1,35,2011-12-29 22:40:00,2558.51,True
1,36,2011-12-30 00:46:52,1277.7,True
1,36,2011-12-30 00:46:52,1743.38,True
1,36,2011-12-30 00:53:32,2966.69,True
1,36,2011-12-23 00:00:00,2760.54,True
1,36,2011-12-30 00:00:00,3680.99,True
1,37,2011-12-30 00:46:52,3740.93,True
1,38,2011-12-30 00:46:52,4456.61,True
1,37,2011-12-30 00:46:52,53303.79,True
1,38,2011-12-23 00:46:52,8256.49,True
1,37,2011-12-29 22:40:00,2228.75,True
1,40,2011-12-30 00:46:52,18249.77,True
1,40,2011-12-23 00:46:52,5747.21,True
1,40,2011-12-29 22:06:52,17.91,True
1,40,2011-12-23 00:00:00,8889.7,True
1,40,2011-12-29 22:40:00,48.99,True
1,40,2011-12-23 01:20:00,2561.65,True
1,41,2011-12-29 23:26:52,4631.29,True
1,41,2011-12-16 00:40:12,5394.42,True
1,40,2011-12-23 00:00:00,8212.74,True
1,41,2011-12-22 23:26:52,1771.21,True
1,42,2011-12-30 00:46:52,52251.53,True
1,41,2011-12-23 00:46:52,2261.3,True
1,42,2011-12-29 22:00:12,5893.8,True
1,41,2011-12-23 00:00:00,9990.44,True
1,42,2011-12-29 22:00:12,4174.77,True
1,42,2011-12-30 00:46:52,6564.62,True
1,42,2011-12-30 00:46:52,7026.65,True
1,42,2011-12-22 23:26:52,158.29,True
1,42,2011-12-23 00:00:00,9491.28,True
1,42,2011-12-16 02:40:00,2959.88,True
1,44,2011-12-30 00:46:52,433.74,True
1,44,2011-12-30 00:46:52,9219.83,True
1,45,2011-12-30 00:46:52,16479.97,True
1,46,2011-12-30 00:00:00,972.83,True
1,44,2011-12-22 23:26:52,7909.23,True
1,45,2011-12-30 00:00:00,794.96,True
1,46,2011-12-29 22:00:12,656.0,True
1,46,2011-12-30 00:00:00,159.99,True
1,49,2011-12-16 02:06:52,20.63,True
1,46,2011-12-23 00:00:00,467.75,True
1,49,2011-12-23 00:00:00,51680.78,True
1,48,2011-12-30 00:00:00,664.0,True
1,49,2011-12-23 00:46:52,1939.5,True
1,49,2011-12-22 23:20:12,169.17,True
1,49,2011-12-30 00:46:52,335.55,True
1,52,2011-12-29 23:26:52,6226.0,True
1,49,2011-12-23 00:46:52,891.39,True
1,49,2011-12-23 00:00:00,18011.7,True
1,52,2011-12-29 22:00:12,36.52,True
1,52,2011-12-29 22:40:00,2798.0,True
1,46,2011-12-30 00:46:52,1156.34,True
1,52,2011-12-30 00:00:00,30006.0,True
1,49,2011-12-29 22:40:00,452.26,True
1,54,2011-12-22 23:26:52,506.4,True
1,54,2011-12-30 00:46:52,975.99,True
1,55,2011-12-16 01:20:00,7459.29,True
1,49,2011-12-16 01:20:00,222.42,True
1,55,2011-12-30 00:46:52,723.3,True
1,55,2011-12-29 22:00:12,7451.2,True
1,55,2011-12-30 00:46:52,435.22,True
1,56,2011-12-22 23:20:12,370.44,True
1,55,2011-12-22 23:20:12,27831.24,True
1,58,2011-12-30 00:46:52,796.2,True
1,56,2011-12-30 00:46:52,651.9,True
1,60,2011-12-23 00:46:52,2676.2,True
1,98,2011-12-29 22:06:52,17822.03,True
1,98,2011-12-29 22:40:00,149.39,True
1,59,2011-12-16 02:06:52,30.5,True
1,56,2011-12-22 23:26:52,176.54,True
1,56,2011-12-29 22:00:12,6383.0,True
1,60,2011-12-23 00:00:00,2209.0,True
1,67,2011-12-29 22:00:12,498.14,True
1,60,2011-12-30 00:46:52,330.7,True
1,60,2011-12-30 00:46:52,156.89,True
1,67,2011-12-30 00:46:52,382.61,True
1,59,2011-12-30 00:46:52,594.7,True
1,59,2011-12-23 00:00:00,198.9,True
1,60,2011-12-23 00:00:00,7148.8,True
1,60,2011-12-23 00:46:52,7569.4,True
1,71,2011-12-23 00:00:00,4382.0,True
1,59,2011-12-23 01:20:00,1851.0,True
1,67,2011-12-23 00:46:52,1377.8,True
1,72,2011-12-29 22:40:00,1970.2,True
1,71,2011-12-30 00:46:52,1836.42,True
1,72,2011-12-22 23:20:12,674.29,True
1,67,2011-12-23 01:20:00,44.05,True
1,98,2011-12-23 00:00:00,476.91,True
1,67,2011-12-30 00:00:00,3034.18,True
1,72,2011-12-23 00:46:52,404.4,True
1,71,2011-12-16 00:40:12,4114.37,True
1,67,2011-12-23 00:00:00,2946.2,True
1,71,2011-12-16 00:40:12,8187.29,True
1,67,2011-12-29 23:26:52,411.3,True
1,67,2011-12-30 00:46:52,36223.0,True
1,72,2011-12-23 01:20:00,976.02,True
1,72,2011-12-22 23:20:12,30539.23,True
1,79,2011-12-29 22:06:52,57916.26,True
1,74,2011-12-29 22:40:00,5129.82,True
1,77,2011-12-30 00:53:32,227.89,True
1,74,2011-12-30 00:00:00,791.76,True
1,74,2011-12-23 00:00:00,1547.91,True
1,79,2011-12-30 00:53:32,116124.79,True
1,79,2011-12-29 22:40:00,-2232.1,True
1,72,2011-12-29 22:06:52,1260.65,True
2,1,2011-12-30 00:46:52,15921.0,True
2,1,2011-12-23 00:46:52,30976.69,True
2,1,2011-12-16 00:46:52,43231.28,True
2,1,2011-12-23 00:00:00,99682.15,True
2,1,2011-12-30 00:00:00,11283.93,True
2,2,2011-12-30 00:46:52,20329.3,True
2,2,2011-12-23 00:46:52,37033.2,True
2,2,2011-12-16 00:46:52,39313.69,True
2,2,2011-12-23 00:00:00,76288.93,True
2,2,2011-12-30 00:00:00,3542.25,True
2,3,2011-12-30 00:46:52,8939.59,True
2,3,2011-12-23 00:46:52,11321.23,True
2,3,2011-12-16 00:46:52,16972.09,True
2,3,2011-12-23 00:00:00,27277.72,True
2,3,2011-12-30 00:00:00,8509.23,True
2,4,2011-12-30 00:46:52,22291.64,True
2,4,2011-12-23 00:46:52,20701.64,True
2,4,2011-12-16 00:46:52,27282.75,True
2,4,2011-12-23 00:00:00,21789.85,True
2,4,2011-12-30 00:00:00,28853.62,True
2,5,2011-12-30 00:46:52,31477.25,True
2,5,2011-12-23 00:46:52,38512.0,True
2,5,2011-12-16 00:46:52,39782.05,True
2,5,2011-12-23 00:00:00,82970.14,True
2,5,2011-12-30 00:00:00,10942.91,True
2,7,2011-12-30 00:46:52,2297.7,True
2,6,2011-12-23 00:46:52,4101.1,True
2,6,2011-12-16 00:46:52,6222.33,True
2,6,2011-12-23 00:00:00,9338.45,True
2,7,2011-12-30 00:00:00,6694.25,True
2,7,2011-12-30 00:46:52,43454.37,True
2,8,2011-12-23 00:46:52,31018.93,True
2,7,2011-12-16 00:46:52,-9315.33,True
2,7,2011-12-23 00:00:00,991.42,True
2,7,2011-12-30 00:00:00,28150.75,True
2,8,2011-12-30 00:46:52,24602.87,True
2,8,2011-12-23 00:46:52,11457.33,True
2,8,2011-12-16 00:46:52,37482.68,True
2,8,2011-12-23 00:00:00,532.46,True
2,9,2011-12-30 00:00:00,13198.66,True
2,9,2011-12-30 00:46:52,8452.3,True
2,9,2011-12-23 00:46:52,9009.97,True
2,9,2011-12-16 00:46:52,14757.7,True
2,9,2011-12-23 00:00:00,20213.16,True
2,10,2011-12-30 00:46:52,8491.02,True
2,10,2011-12-30 00:46:52,13638.94,True
2,10,2011-12-23 00:46:52,14766.59,True
2,10,2011-12-16 00:46:52,36465.21,True
2,10,2011-12-23 00:00:00,22745.22,True
2,10,2011-12-30 00:46:52,9120.46,True
2,11,2011-12-30 00:46:52,6221.87,True
2,11,2011-12-23 00:46:52,19602.96,True
2,11,2011-12-16 00:46:52,9442.1,True
2,11,2011-12-23 00:00:00,12446.24,True
2,12,2011-12-30 00:00:00,14067.85,True
2,12,2011-12-30 00:46:52,6696.25,True
2,12,2011-12-23 00:46:52,2726.19,True
2,12,2011-12-16 00:46:52,2416.9,True
2,12,2011-12-23 00:00:00,2241.42,True
2,12,2011-12-30 00:00:00,6850.7,True
2,13,2011-12-30 00:46:52,58322.27,True
2,13,2011-12-23 00:46:52,27820.67,True
2,13,2011-12-16 00:46:52,14267.0,True
2,14,2011-12-23 00:00:00,29313.39,True
2,13,2011-12-30 00:00:00,2864.53,True
2,14,2011-12-30 00:46:52,15837.98,True
2,16,2011-12-23 00:46:52,35751.19,True
2,14,2011-12-16 00:46:52,23383.65,True
2,14,2011-12-23 00:00:00,32903.23,True
2,14,2011-12-30 00:00:00,17848.7,True
2,16,2011-12-30 00:46:52,1319.99,True
2,16,2011-12-23 00:46:52,5933.22,True
2,16,2011-12-16 00:46:52,4273.0,True
2,16,2011-12-23 00:00:00,3639.82,True
2,16,2011-12-30 00:00:00,4240.99,True
2,17,2011-12-30 00:46:52,8658.75,True
2,17,2011-12-23 00:46:52,6451.03,True
2,17,2011-12-16 00:46:52,18988.2,True
