Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,_is_imputed
9,2011-12-30,29.74,3.122,10081.004,12608.175,321.16064,1518.0013,357.51,219.28578,10.087,1.0,False
10,2011-12-02,50.23,3.39,5455.015,1756.5103,1834.095,698.7323,19262.44,129.84618,10.04,0.0,False
10,2011-12-02,47.69,3.305,2684.4246,13.028241,936.5621,1586.8855,3590.18,151.61742,12.72,0.0,False
10,2011-12-02,11.84,3.61,3501.6104,2.845652,828.0945,23.871897,16518.52,135.4921,6.257,0.0,False
10,2011-12-09,51.36,3.577,679.7872,8.658086,4.4633126,5188.437,3797.73,222.71408,7.638,0.0,False
10,2011-12-16,47.86,3.621,2544.8367,50282.65,117.35237,1265.2034,7168.56,220.0284,6.389,0.0,False
10,2011-12-23,47.86,3.621,2544.8367,50282.65,117.35237,1265.2034,7168.56,220.0284,6.389,0.0,True
10,2011-12-30,47.86,3.621,2544.8367,50282.65,117.35237,1265.2034,7168.56,220.0284,6.389,0.0,True
11,2011-12-02,11.34,3.654,1843.7979,2591.4856,145.55678,1373.2435,12007.07,129.95067,7.22,0.0,False
11,2011-12-02,46.98,3.197,10.7971,12103.516,327.88614,4661.8516,6769.41,129.92766,12.163,0.0,False
11,2011-12-09,47.089999999999996,3.351,1378.5634,8080.074506666666,380.6822,3473.9956666666667,5507.656666666667,155.57070666666667,11.754,0.0,True
11,2011-12-16,47.2,3.505,2746.3297000000002,4056.633013333333,433.47826,2286.1397333333334,4245.903333333334,181.21375333333333,11.345,0.0,True
11,2011-12-23,47.31,3.659,4114.096,33.19152,486.27432,1098.2838,2984.15,206.8568,10.936,0.0,False
11,2011-12-23,36.08,3.38,3545.388,10533.551,832.0535,4.729703,5419.42,191.25429,4.969,0.0,False
11,2011-12-30,56.94,3.472,5561.5405,72292.7,995.99994,96.6383,5677.68,130.0037,8.949,1.0,False
12,2011-12-02,48.76,3.372,4015.059,10533.551,971.5767,1333.5288,1775.39,140.43524,8.104,0.0,False
12,2011-12-02,38.57,3.457,2045.1993,13.065866,1590.8041,1468.5668,6540.42,215.26178,11.248,0.0,False
12,2011-12-02,49.46,3.16,8991.513,0.09935726,159.7996,321.82608,9054.46,129.88446,7.39,0.0,False
12,2011-12-09,43.223333333333336,3.3133333333333335,6781.107333333333,6.521735173333332,3341.499733333333,515.3491200000001,6390.513333333332,131.96726333333334,7.794666666666666,0.0,True
12,2011-12-16,36.986666666666665,3.466666666666667,4570.701666666667,12.944113086666665,6523.199866666667,708.8721600000001,3726.5666666666666,134.05006666666665,8.199333333333332,0.0,True
12,2011-12-23,30.75,3.62,2360.296,19.366491,9704.9,902.3952,1062.62,136.13287,8.604,0.0,False
12,2011-12-30,25.59,3.101,7840.0386,1112.2627,221.14815,543.8443,10153.32,218.67105,9.095,1.0,False
13,2011-12-02,43.85,3.36,2395.922,8.306663,7.904646,1381.479,9075.9,220.13373,7.841,0.0,False
13,2011-12-09,41.75,3.39,291.2164,21596.295,6.6946373,95.61392,1671.58,139.3894,7.936,0.0,False
13,2011-12-16,41.4,3.114,9719.932,3.284721,203.75739,1018.899,4916.66,129.96774,11.29,0.0,False
13,2011-12-16,17.02,3.524,904.8369,2.0884724,111.233894,261.8565,1573.52,219.9496,6.07,0.0,False
13,2011-12-23,45.81,3.439,6083.52,50.465343,3.993012,1713.8121,14016.5,129.96077,7.812,0.0,False
13,2011-12-30,45.81,3.439,6083.52,50.465343,3.993012,1713.8121,14016.5,129.96077,7.812,0.0,True
14,2011-12-02,51.24,3.653,1120.5853,21.921616,1479.1599,1744.2196,2443.02,216.83533,8.133,0.0,False
14,2011-12-09,45.64,3.357,1868.247,66.75663,7722.0723,201.3156,2080.9,136.91908,7.491,0.0,False
14,2011-12-09,19.91,3.101,4250.0615,87.81515,171.87694,629.94116,1255.11,221.09973,8.564,0.0,False
14,2011-12-16,27.883333333333333,3.1126666666666667,5315.467666666666,76.64219466666667,296.96809333333334,786.0205066666666,2026.0466666666666,221.22952666666666,9.756333333333334,0.3333333333333333,True
14,2011-12-23,35.85666666666667,3.1243333333333334,6380.873833333333,65.46923933333333,422.0592466666667,942.0998533333334,2796.9833333333336,221.35932333333335,10.948666666666666,0.6666666666666666,True
14,2011-12-30,43.83,3.136,7446.28,54.296284,547.1504,1098.1792,3567.92,221.48912,12.141,1.0,False
14,2011-12-30,34.26,3.159,8410.924,45655.46,463.7781,1633.3529,4862.01,219.5525,12.022,1.0,False
15,2011-12-09,33.61,3.142,248.7906,73.23805,1108.5096,171.03484,4885.27,129.84749,8.132,0.0,False
15,2011-12-16,28.51,3.11,147.5216,25.697123,14830.907,370.4097,2726.23,130.0368,10.339,0.0,False
15,2011-12-23,27.02,3.405,117.647,55.54425,19.157017,5817.383,32854.62,139.01764,7.258,0.0,False
15,2011-12-23,57.84,3.357,3015.8713,6647.681,257.33612,946.3124,10085.23,129.97446,7.264,0.0,False
15,2011-12-30,31.89,3.679,5529.8926,10533.551,1147.2456,1237.4846,6221.98,144.33998,5.676,1.0,False
16,2011-12-02,51.07,3.159,6211.5977,5.9561048,1140.2526,584.106,5090.38,136.94734,7.489,0.0,False
16,2011-12-02,39.05,3.174,5028.1655,16.6553,29.60734,3058.8674,1012.87,221.88472,4.643,0.0,False
16,2011-12-09,43.207499999999996,3.162,4482.5255,2645.8792249999997,60.785915,2298.892941,2032.9900000000002,214.47572,4.7924999999999995,0.0,True
16,2011-12-16,47.364999999999995,3.15,3936.8855000000003,5275.10315,91.96449000000001,1538.918482,3053.11,207.06671999999998,4.942,0.0,True
16,2011-12-23,51.5225,3.138,3391.2455,7904.327074999999,123.143065,778.944023,4073.2300000000005,199.65771999999998,5.0915,0.0,True
16,2011-12-30,55.68,3.126,2845.6055,10533.551,154.32164,18.969564,5093.35,192.24872,5.241,0.0,False
16,2011-12-30,43.31,3.124,6318.563,10533.551,6995.79,162.88847,215.78,200.57751,9.852,1.0,False
16,2011-12-30,43.07,3.112,7619.9775,58.168762,118.91471,926.1798,1243.32,146.95068,7.06,1.0,False
17,2011-12-02,52.52,3.689,4063.444,9054.787,1016.5655,1638.2053,15254.24,129.84598,6.554,0.0,False
17,2011-12-02,51.1,3.129,111.8485,1.4922513,1581.9758,3275.6238,6496.61,133.94165,9.386,0.0,False
17,2011-12-02,19.49,3.373,432.2834,2520.7654,3.1876798,6143.9697,806.41,130.04846,5.914,0.0,False
17,2011-12-02,52.66,3.701,6483.8433,84.69722,1145.6223,6332.2256,34871.2,129.846,10.913,0.0,False
17,2011-12-02,51.72,3.694,2468.5737,36273.223,769.683,1239.9514,28422.7,129.84929,8.477,0.0,False
17,2011-12-09,51.72,3.694,2468.5737,36273.223,769.683,1239.9514,28422.7,129.84929,8.477,0.0,True
17,2011-12-16,51.72,3.694,2468.5737,36273.223,769.683,1239.9514,28422.7,129.84929,8.477,0.0,True
17,2011-12-23,51.72,3.694,2468.5737,36273.223,769.683,1239.9514,28422.7,129.84929,8.477,0.0,True
17,2011-12-30,51.72,3.694,2468.5737,36273.223,769.683,1239.9514,28422.7,129.84929,8.477,0.0,True
18,2011-12-09,46.45,3.252,3410.9531,10533.551,1208.1578,1047.8861,5017.25,217.71292,6.247,0.0,False
18,2011-12-16,39.27,3.398,2945.4277,80987.51,-0.49151188,1123.5771,1949.33,218.6576,6.833,0.0,False
18,2011-12-23,30.94,3.2565,2701.7965000000004,41012.4464,145.16290406000002,578.11542,1745.6,216.15498,7.115,0.5,True
18,2011-12-30,22.61,3.115,2458.1653,1037.3828,290.81732,32.65374,1541.87,213.65236,7.397,1.0,False
18,2011-12-30,14.74,3.133,2462.1501,75719.36,124.96292,4631.9805,854.15,132.5632,7.834,1.0,False
18,2011-12-30,46.31,3.406,2246.0266,2724.2317,49.077156,445.22726,594.29,129.87416,7.384,1.0,False
19,2011-12-02,49.31,3.523,3294.9023,10533.551,18362.545,3412.6672,10323.77,129.84619,7.636,0.0,False
19,2011-12-02,17.96,3.555,4813.9873,31.230724,1616.9302,5648.948,37106.6,141.02264,4.895,0.0,False
19,2011-12-09,28.400000000000002,3.502,2644.4416499999998,10819.332362,877.788815,3507.3735,33369.18,173.304105,5.629,0.0,True
19,2011-12-16,38.84,3.449,474.896,21607.434,138.64743,1365.799,29631.76,205.58557,6.363,0.0,False
19,2011-12-23,52.0,3.665,168.028,9313.175,835.8927,99.62907,889.32,135.99664,5.017,0.0,False
19,2011-12-30,45.08,3.324,3665.621,10533.551,2.9575934,106.92662,1571.72,216.7143,7.514,1.0,False
20,2011-12-02,36.47,3.158,5407.206,82696.984,56.783596,3626.9636,2634.42,139.19704,8.183,0.0,False
20,2011-12-09,31.09,3.161,115.3428,45.900494,1123.6029,3361.463,2431.43,131.79962,7.373,0.0,False
20,2011-12-16,37.5,3.2729999999999997,482.62485,27.067933500000002,690.37782,1896.19007,2612.84,130.83866,7.024,0.0,True
20,2011-12-23,43.91,3.385,849.9069,8.235373,257.15274,430.91714,2794.25,129.8777,6.675,0.0,False
20,2011-12-23,56.27,3.115,2267.8738,25655.82,116.26939,101.039314,8636.24,220.7043,7.088,0.0,False
20,2011-12-30,34.75,3.159,3256.0798,10533.551,464.73352,16.74689,1049.74,130.06544,8.145,1.0,False
21,2011-12-02,42.95,3.159,5025.0757,12.295215,14139.285,388.95013,33359.13,213.68492,8.833,0.0,False
21,2011-12-02,41.5,3.363,3236.3152,87.02952,1113.0487,715.2927,1304.3,215.7793,7.88,0.0,False
21,2011-12-09,39.835,3.31175,3583.3099,10463.05139,1102.236625,566.6478774999999,1301.845,194.3025125,7.59875,0.25,True
21,2011-12-16,38.17,3.2605,3930.3046,20839.07326,1091.4245500000002,418.00305499999996,1299.3899999999999,172.825725,7.3175,0.5,True
21,2011-12-23,36.505,3.20925,4277.2993,31215.09513,1080.6124750000001,269.3582325,1296.935,151.3489375,7.03625,0.75,True
21,2011-12-30,34.84,3.158,4624.294,41591.117,1069.8004,120.71341,1294.48,129.87215,6.755,1.0,False
21,2011-12-30,25.2,3.113,6579.537,96913.484,-0.65047204,13.69741,8063.42,219.31438,11.895,1.0,False
21,2011-12-30,37.68,3.592,2032.1222,100773.19,217.75471,201.51828,12960.6,220.71442,11.575,1.0,False
22,2011-12-02,41.31,3.659,7745.897,48651.62,311.64255,5036.359,2136.64,129.84708,8.154,0.0,False
22,2011-12-09,45.91,3.197,667.7668,25718.682,262.78806,133.45215,1231.29,219.67134,12.836,0.0,False
22,2011-12-16,38.56,3.26,5794.692,4814.845,11990.919,1341.5096,9612.92,217.65147,8.401,0.0,False
22,2011-12-23,33.31,3.2074999999999996,3565.6608,7080.302,6399.62525,762.740325,5075.76,173.84256499999998,7.981,0.5,True
22,2011-12-30,28.06,3.155,1336.6296,9345.759,808.3315,183.97105,538.6,130.03366,7.561,1.0,False
22,2011-12-30,57.16,3.124,7526.6816,66745.63,957.3067,4135.8467,1257.37,139.7568,7.761,1.0,False
23,2011-12-02,50.32,3.357,461.4726,10533.551,453.72733,72.44483,29565.29,135.35147,4.693,0.0,False
23,2011-12-02,41.13,3.666,3371.9067,12.2714615,13990.343,225.36081,21583.33,137.28809,6.835,0.0,False
23,2011-12-02,35.69,3.642,3748.5063,19.432577,1015.8703,3137.8071,4931.57,143.13486,9.013,0.0,False
23,2011-12-02,48.52,3.231,141.6005,4.9631114,1816.2234,258.3845,36235.2,194.08058,7.596,0.0,False
23,2011-12-09,39.227500000000006,3.3274999999999997,2259.351875,24086.450833550003,1676.75755,199.708221,27681.024999999998,183.014295,7.58675,0.25,True
23,2011-12-16,29.935000000000002,3.424,4377.10325,48167.938555700006,1537.2917,141.03194200000002,19126.85,171.94801,7.577500000000001,0.5,True
23,2011-12-23,20.642500000000002,3.5205,6494.854625,72249.42627785,1397.82585,82.35566299999999,10572.675,160.881725,7.56825,0.75,True
23,2011-12-30,11.35,3.617,8612.606,96330.914,1258.36,23.679384,2018.5,149.81544,7.559,1.0,False
24,2011-12-16,42.66,3.14,21.4021,9580.064,4.84269,155.20451,1555.95,220.22078,7.683,0.0,False
24,2011-12-23,28.415,3.167,102.72105,4798.4474470000005,4902.538345000001,758.244405,1796.725,175.04,7.7509999999999994,0.0,True
24,2011-12-30,14.17,3.194,184.04,16.830894,9800.234,1361.2843,2037.5,129.85922,7.819,0.0,False
24,2011-12-30,38.94,3.217,857.0741,368.87262,6.4035606,128.50885,8565.15,213.89471,7.792,1.0,False
24,2011-12-30,36.77,3.286,2951.6616,6663.139,160.4683,1584.194,1456.25,219.49146,6.988,1.0,False
24,2011-12-30,27.19,3.544,1837.4832,634.96185,371.65286,34.066597,1626.65,220.87396,9.937,1.0,False
25,2011-12-09,35.81,3.11,8041.6294,29342.46,290.84958,612.08746,1757.99,129.88042,7.69,0.0,False
25,2011-12-09,33.93,3.124,988.8976,19.526339,23358.723,1555.8506,3460.89,218.38643,6.192,0.0,False
25,2011-12-16,22.13,3.6,4938.741,5.673218,15350.993,1052.9955,9652.69,129.93121,7.886,0.0,False
25,2011-12-23,42.29,3.121,679.2841,65.93873,612.1466,604.3508,22328.85,216.67642,9.135,0.0,False
25,2011-12-30,35.79,3.65,906.7892,99294.6,1040.3844,78.9145,1116.24,137.64952,7.761,1.0,False
26,2011-12-02,24.19,3.285,1435.3574,10533.551,172.0061,596.62933,1032.5,129.84837,7.748,0.0,False
26,2011-12-02,47.7,3.407,4815.002,72956.66,813.55206,105.82819,11841.71,129.88449,8.215,0.0,False
26,2011-12-02,46.06,3.111,1818.2944,50.131676,11210.241,1590.4391,3229.58,131.16736,8.295,0.0,False
26,2011-12-02,44.97,3.635,2576.2158,50.910976,189.84114,347.74686,16257.1,130.96259,7.048,0.0,False
26,2011-12-09,38.06,3.5237499999999997,3495.792475,23353.937232,143.02795867499998,270.8466975,12325.78,153.4471325,7.343249999999999,0.25,True
26,2011-12-16,31.15,3.4124999999999996,4415.36915,46656.963488,96.21477734999999,193.946535,8394.46,175.93167499999998,7.6385,0.5,True
26,2011-12-23,24.24,3.30125,5334.945825,69959.989744,49.401596025,117.04637250000002,4463.139999999999,198.4162175,7.93375,0.75,True
26,2011-12-30,17.33,3.19,6254.5225,93263.016,2.5884147,40.14621,531.82,220.90076,8.229,1.0,False
27,2011-12-02,40.25,3.371,4038.2605,65.20571,1338.4985,1341.332,271.83,193.00313,8.705,0.0,False
27,2011-12-09,52.5,3.66,5923.706,14.648741,61.995544,1260.6385,5287.98,213.22128,7.885,0.0,False
27,2011-12-09,51.2,3.451,6339.5073,12575.124,1116.7412,1444.3463,20465.0,132.24051,7.86,0.0,False
27,2011-12-09,51.13,3.137,7517.6714,91.16009,297.8024,205.32051,2431.31,130.04639,7.012,0.0,False
27,2011-12-16,50.8,3.158,330.3925,220.58388,403.00513,532.3507,2538.83,130.65515,7.959,0.0,False
27,2011-12-23,50.8,3.158,330.3925,220.58388,403.00513,532.3507,2538.83,130.65515,7.959,0.0,True
27,2011-12-30,50.8,3.158,330.3925,220.58388,403.00513,532.3507,2538.83,130.65515,7.959,0.0,True
28,2011-12-02,48.81,3.701,3532.472,1949.6514,1724.0735,6129.2153,32433.73,129.84596,7.191,0.0,False
28,2011-12-02,52.77,3.464,8550.384,10533.551,318.64624,296.0464,10905.6,139.56046,11.763,0.0,False
28,2011-12-09,49.58,3.424,3150.0178,2.3625376,796.1944,180.95847,2787.18,217.68938,7.826,0.0,False
28,2011-12-09,38.04,3.392,1303.7574,1056.8157,23.217838,1714.2073,2810.45,186.54044,7.041,0.0,False
28,2011-12-16,40.13666666666666,3.3049999999999997,1027.8125,25599.13713333333,16.262054166666665,1206.6502733333334,2028.6233333333334,168.64133333333334,7.197333333333334,0.3333333333333333,True
28,2011-12-23,42.233333333333334,3.218,751.8676,50141.45856666666,9.306270333333332,699.0932466666667,1246.7966666666669,150.74222666666665,7.353666666666666,0.6666666666666666,True
28,2011-12-30,44.33,3.131,475.9227,74683.78,2.3504865,191.53622,464.97,132.84312,7.51,1.0,False
29,2011-12-02,42.83,3.16,4579.238,20.855606,689.65765,1764.5837,14766.07,133.00122,7.781,0.0,False
29,2011-12-02,53.05,3.698,463.6635,47.765087,84.88204,4903.757,35325.29,129.84596,11.13,0.0,False
29,2011-12-09,51.59,3.407,1691.05195,42529.9925435,511.56012000000004,2499.7147449999998,19066.765,155.418515,8.226,0.0,True
29,2011-12-16,50.13,3.116,2918.4404,85012.22,938.2382,95.67249,2808.24,180.99107,5.322,0.0,False
29,2011-12-23,48.3,3.1765,2392.1139,72929.7935,469.89970625,1800.242995,1900.925,200.207265,5.8085,0.5,True
29,2011-12-30,46.47,3.237,1865.7874,60847.367,1.5612125,3504.8135,993.61,219.42346,6.295,1.0,False
29,2011-12-30,39.79,3.107,397.0624,25280.11,178.64404,615.92017,1074.1,220.09805,9.337,1.0,False
30,2011-12-02,46.24,3.241,6323.6504,413.57562,2821.9756,36.49621,619.51,129.84674,8.757,0.0,False
30,2011-12-02,42.36,3.295,1243.3569,5.6376953,18468.51,4790.553,31698.81,219.4896,7.013,0.0,False
30,2011-12-09,40.623333333333335,3.282,2059.4068666666667,3514.9421301999996,12316.678436333332,4728.630533333333,21746.43,189.61894,7.094333333333333,0.0,True
30,2011-12-16,38.88666666666666,3.2689999999999997,2875.4568333333336,7024.246565099999,6164.846872666665,4666.708066666667,11794.050000000003,159.74828,7.175666666666666,0.0,True
30,2011-12-23,37.15,3.256,3691.5068,10533.551,13.015309,4604.7856,1841.67,129.87762,7.257,0.0,False
30,2011-12-30,44.99,3.161,2779.75,67826.13,791.2218,495.21637,190.03,221.6202,10.677,1.0,False
30,2011-12-30,50.82,3.401,2517.4216,103395.76,219.58794,85.23293,4588.38,220.47379,7.808,1.0,False
31,2011-12-02,38.77,3.414,23.0769,10533.551,14932.5,615.9236,9551.34,129.84601,7.568,0.0,False
31,2011-12-02,45.74,3.628,2392.2468,25.724901,18830.752,31.187243,34053.36,129.86465,12.814,0.0,False
31,2011-12-02,56.76,3.629,10945.782,7866.8403,840.9815,5630.7646,24021.4,129.87,9.618,0.0,False
31,2011-12-02,39.07,3.672,3094.8943,16004.17,282.04504,732.375,36682.85,139.98645,8.5,0.0,False
31,2011-12-09,38.0675,3.6197500000000002,2348.6551,12018.02031375,474.838955,828.367025,28070.93,137.4917975,8.62975,0.0,True
31,2011-12-16,37.065,3.5675,1602.4159,8031.8706275,667.63287,924.35905,19459.01,134.997145,8.7595,0.0,True
31,2011-12-23,36.0625,3.51525,856.1767,4045.7209412499997,860.4267850000001,1020.351075,10847.089999999997,132.5024925,8.88925,0.0,True
31,2011-12-30,35.06,3.463,109.9375,59.571255,1053.2207,1116.3431,2235.17,130.00784,9.019,0.0,False
32,2011-12-02,36.12,3.451,36.0943,12.704684,1086.4255,516.60004,2988.52,204.23361,7.828,0.0,False
32,2011-12-02,44.67,3.688,8024.872,39.21975,1219.4856,1357.7736,2555.51,154.61394,9.717,0.0,False
32,2011-12-02,42.4,3.39,2876.3562,816.1028,1198.7573,357.39713,7620.2,164.90547,6.742,0.0,False
32,2011-12-09,40.93333333333333,3.369,2379.2204666666667,4161.977866666666,943.29451,279.8956333333333,5605.243333333333,182.39612333333335,6.001333333333333,0.0,True
32,2011-12-16,39.46666666666667,3.348,1882.0847333333336,7507.852933333332,687.8317199999999,202.39413666666667,3590.2866666666664,199.88677666666666,5.260666666666666,0.0,True
32,2011-12-23,38.0,3.327,1384.949,10853.728,432.36893,124.89264,1575.33,217.37743,4.52,0.0,False
32,2011-12-30,49.48,3.202,5373.3394,66834.32,967.6021,1381.192,338.25,219.71869,5.673,1.0,False
