Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,_is_imputed
9,2011-12-30,29.74,3.122,10081.004,12608.175,321.16064,1518.0013,357.51,219.28578,10.087,True,False
10,2011-12-02,50.23,3.39,5455.015,1756.5103,1834.095,698.7323,19262.44,129.84618,10.04,False,False
10,2011-12-02,47.69,3.305,2684.4246,13.028241,936.5621,1586.8855,3590.18,151.61742,12.72,False,False
10,2011-12-02,11.84,3.61,3501.6104,2.845652,828.0945,23.871897,16518.52,135.4921,6.257,False,False
10,2011-12-09,51.36,3.577,679.7872,8.658086,4.4633126,5188.437,3797.73,222.71408,7.638,False,False
10,2011-12-16,47.86,3.621,2544.8367,50282.65,117.35237,1265.2034,7168.56,220.0284,6.389,False,False
10,2011-12-23,,,,,,,,,,,True
10,2011-12-30,,,,,,,,,,,True
11,2011-12-02,11.34,3.654,1843.7979,2591.4856,145.55678,1373.2435,12007.07,129.95067,7.22,False,False
11,2011-12-02,46.98,3.197,10.7971,12103.516,327.88614,4661.8516,6769.41,129.92766,12.163,False,False
11,2011-12-09,,,,,,,,,,,True
11,2011-12-16,,,,,,,,,,,True
11,2011-12-23,47.31,3.659,4114.096,33.19152,486.27432,1098.2838,2984.15,206.8568,10.936,False,False
11,2011-12-23,36.08,3.38,3545.388,10533.551,832.0535,4.729703,5419.42,191.25429,4.969,False,False
11,2011-12-30,56.94,3.472,5561.5405,72292.7,995.99994,96.6383,5677.68,130.0037,8.949,True,False
12,2011-12-02,48.76,3.372,4015.059,10533.551,971.5767,1333.5288,1775.39,140.43524,8.104,False,False
12,2011-12-02,38.57,3.457,2045.1993,13.065866,1590.8041,1468.5668,6540.42,215.26178,11.248,False,False
12,2011-12-02,49.46,3.16,8991.513,0.09935726,159.7996,321.82608,9054.46,129.88446,7.39,False,False
12,2011-12-09,,,,,,,,,,,True
12,2011-12-16,,,,,,,,,,,True
12,2011-12-23,30.75,3.62,2360.296,19.366491,9704.9,902.3952,1062.62,136.13287,8.604,False,False
12,2011-12-30,25.59,3.101,7840.0386,1112.2627,221.14815,543.8443,10153.32,218.67105,9.095,True,False
13,2011-12-02,43.85,3.36,2395.922,8.306663,7.904646,1381.479,9075.9,220.13373,7.841,False,False
13,2011-12-09,41.75,3.39,291.2164,21596.295,6.6946373,95.61392,1671.58,139.3894,7.936,False,False
13,2011-12-16,41.4,3.114,9719.932,3.284721,203.75739,1018.899,4916.66,129.96774,11.29,False,False
13,2011-12-16,17.02,3.524,904.8369,2.0884724,111.233894,261.8565,1573.52,219.9496,6.07,False,False
13,2011-12-23,45.81,3.439,6083.52,50.465343,3.993012,1713.8121,14016.5,129.96077,7.812,False,False
13,2011-12-30,,,,,,,,,,,True
14,2011-12-02,51.24,3.653,1120.5853,21.921616,1479.1599,1744.2196,2443.02,216.83533,8.133,False,False
14,2011-12-09,45.64,3.357,1868.247,66.75663,7722.0723,201.3156,2080.9,136.91908,7.491,False,False
14,2011-12-09,19.91,3.101,4250.0615,87.81515,171.87694,629.94116,1255.11,221.09973,8.564,False,False
14,2011-12-16,,,,,,,,,,,True
14,2011-12-23,,,,,,,,,,,True
14,2011-12-30,43.83,3.136,7446.28,54.296284,547.1504,1098.1792,3567.92,221.48912,12.141,True,False
14,2011-12-30,34.26,3.159,8410.924,45655.46,463.7781,1633.3529,4862.01,219.5525,12.022,True,False
15,2011-12-09,33.61,3.142,248.7906,73.23805,1108.5096,171.03484,4885.27,129.84749,8.132,False,False
15,2011-12-16,28.51,3.11,147.5216,25.697123,14830.907,370.4097,2726.23,130.0368,10.339,False,False
15,2011-12-23,27.02,3.405,117.647,55.54425,19.157017,5817.383,32854.62,139.01764,7.258,False,False
15,2011-12-23,57.84,3.357,3015.8713,6647.681,257.33612,946.3124,10085.23,129.97446,7.264,False,False
15,2011-12-30,31.89,3.679,5529.8926,10533.551,1147.2456,1237.4846,6221.98,144.33998,5.676,True,False
16,2011-12-02,51.07,3.159,6211.5977,5.9561048,1140.2526,584.106,5090.38,136.94734,7.489,False,False
16,2011-12-02,39.05,3.174,5028.1655,16.6553,29.60734,3058.8674,1012.87,221.88472,4.643,False,False
16,2011-12-09,,,,,,,,,,,True
16,2011-12-16,,,,,,,,,,,True
16,2011-12-23,,,,,,,,,,,True
16,2011-12-30,55.68,3.126,2845.6055,10533.551,154.32164,18.969564,5093.35,192.24872,5.241,False,False
16,2011-12-30,43.31,3.124,6318.563,10533.551,6995.79,162.88847,215.78,200.57751,9.852,True,False
16,2011-12-30,43.07,3.112,7619.9775,58.168762,118.91471,926.1798,1243.32,146.95068,7.06,True,False
17,2011-12-02,52.52,3.689,4063.444,9054.787,1016.5655,1638.2053,15254.24,129.84598,6.554,False,False
17,2011-12-02,51.1,3.129,111.8485,1.4922513,1581.9758,3275.6238,6496.61,133.94165,9.386,False,False
17,2011-12-02,19.49,3.373,432.2834,2520.7654,3.1876798,6143.9697,806.41,130.04846,5.914,False,False
17,2011-12-02,52.66,3.701,6483.8433,84.69722,1145.6223,6332.2256,34871.2,129.846,10.913,False,False
17,2011-12-02,51.72,3.694,2468.5737,36273.223,769.683,1239.9514,28422.7,129.84929,8.477,False,False
17,2011-12-09,,,,,,,,,,,True
17,2011-12-16,,,,,,,,,,,True
17,2011-12-23,,,,,,,,,,,True
17,2011-12-30,,,,,,,,,,,True
18,2011-12-09,46.45,3.252,3410.9531,10533.551,1208.1578,1047.8861,5017.25,217.71292,6.247,False,False
18,2011-12-16,39.27,3.398,2945.4277,80987.51,-0.49151188,1123.5771,1949.33,218.6576,6.833,False,False
18,2011-12-23,,,,,,,,,,,True
18,2011-12-30,22.61,3.115,2458.1653,1037.3828,290.81732,32.65374,1541.87,213.65236,7.397,True,False
18,2011-12-30,14.74,3.133,2462.1501,75719.36,124.96292,4631.9805,854.15,132.5632,7.834,True,False
18,2011-12-30,46.31,3.406,2246.0266,2724.2317,49.077156,445.22726,594.29,129.87416,7.384,True,False
19,2011-12-02,49.31,3.523,3294.9023,10533.551,18362.545,3412.6672,10323.77,129.84619,7.636,False,False
19,2011-12-02,17.96,3.555,4813.9873,31.230724,1616.9302,5648.948,37106.6,141.02264,4.895,False,False
19,2011-12-09,,,,,,,,,,,True
19,2011-12-16,38.84,3.449,474.896,21607.434,138.64743,1365.799,29631.76,205.58557,6.363,False,False
19,2011-12-23,52.0,3.665,168.028,9313.175,835.8927,99.62907,889.32,135.99664,5.017,False,False
19,2011-12-30,45.08,3.324,3665.621,10533.551,2.9575934,106.92662,1571.72,216.7143,7.514,True,False
20,2011-12-02,36.47,3.158,5407.206,82696.984,56.783596,3626.9636,2634.42,139.19704,8.183,False,False
20,2011-12-09,31.09,3.161,115.3428,45.900494,1123.6029,3361.463,2431.43,131.79962,7.373,False,False
20,2011-12-16,,,,,,,,,,,True
20,2011-12-23,43.91,3.385,849.9069,8.235373,257.15274,430.91714,2794.25,129.8777,6.675,False,False
20,2011-12-23,56.27,3.115,2267.8738,25655.82,116.26939,101.039314,8636.24,220.7043,7.088,False,False
20,2011-12-30,34.75,3.159,3256.0798,10533.551,464.73352,16.74689,1049.74,130.06544,8.145,True,False
21,2011-12-02,42.95,3.159,5025.0757,12.295215,14139.285,388.95013,33359.13,213.68492,8.833,False,False
21,2011-12-02,41.5,3.363,3236.3152,87.02952,1113.0487,715.2927,1304.3,215.7793,7.88,False,False
21,2011-12-09,,,,,,,,,,,True
21,2011-12-16,,,,,,,,,,,True
21,2011-12-23,,,,,,,,,,,True
21,2011-12-30,34.84,3.158,4624.294,41591.117,1069.8004,120.71341,1294.48,129.87215,6.755,True,False
21,2011-12-30,25.2,3.113,6579.537,96913.484,-0.65047204,13.69741,8063.42,219.31438,11.895,True,False
21,2011-12-30,37.68,3.592,2032.1222,100773.19,217.75471,201.51828,12960.6,220.71442,11.575,True,False
22,2011-12-02,41.31,3.659,7745.897,48651.62,311.64255,5036.359,2136.64,129.84708,8.154,False,False
22,2011-12-09,45.91,3.197,667.7668,25718.682,262.78806,133.45215,1231.29,219.67134,12.836,False,False
22,2011-12-16,38.56,3.26,5794.692,4814.845,11990.919,1341.5096,9612.92,217.65147,8.401,False,False
22,2011-12-23,,,,,,,,,,,True
22,2011-12-30,28.06,3.155,1336.6296,9345.759,808.3315,183.97105,538.6,130.03366,7.561,True,False
22,2011-12-30,57.16,3.124,7526.6816,66745.63,957.3067,4135.8467,1257.37,139.7568,7.761,True,False
23,2011-12-02,50.32,3.357,461.4726,10533.551,453.72733,72.44483,29565.29,135.35147,4.693,False,False
23,2011-12-02,41.13,3.666,3371.9067,12.2714615,13990.343,225.36081,21583.33,137.28809,6.835,False,False
23,2011-12-02,35.69,3.642,3748.5063,19.432577,1015.8703,3137.8071,4931.57,143.13486,9.013,False,False
23,2011-12-02,48.52,3.231,141.6005,4.9631114,1816.2234,258.3845,36235.2,194.08058,7.596,False,False
23,2011-12-09,,,,,,,,,,,True
23,2011-12-16,,,,,,,,,,,True
23,2011-12-23,,,,,,,,,,,True
23,2011-12-30,11.35,3.617,8612.606,96330.914,1258.36,23.679384,2018.5,149.81544,7.559,True,False
24,2011-12-16,42.66,3.14,21.4021,9580.064,4.84269,155.20451,1555.95,220.22078,7.683,False,False
24,2011-12-23,,,,,,,,,,,True
24,2011-12-30,14.17,3.194,184.04,16.830894,9800.234,1361.2843,2037.5,129.85922,7.819,False,False
24,2011-12-30,38.94,3.217,857.0741,368.87262,6.4035606,128.50885,8565.15,213.89471,7.792,True,False
24,2011-12-30,36.77,3.286,2951.6616,6663.139,160.4683,1584.194,1456.25,219.49146,6.988,True,False
24,2011-12-30,27.19,3.544,1837.4832,634.96185,371.65286,34.066597,1626.65,220.87396,9.937,True,False
25,2011-12-09,35.81,3.11,8041.6294,29342.46,290.84958,612.08746,1757.99,129.88042,7.69,False,False
25,2011-12-09,33.93,3.124,988.8976,19.526339,23358.723,1555.8506,3460.89,218.38643,6.192,False,False
25,2011-12-16,22.13,3.6,4938.741,5.673218,15350.993,1052.9955,9652.69,129.93121,7.886,False,False
25,2011-12-23,42.29,3.121,679.2841,65.93873,612.1466,604.3508,22328.85,216.67642,9.135,False,False
25,2011-12-30,35.79,3.65,906.7892,99294.6,1040.3844,78.9145,1116.24,137.64952,7.761,True,False
26,2011-12-02,24.19,3.285,1435.3574,10533.551,172.0061,596.62933,1032.5,129.84837,7.748,False,False
26,2011-12-02,47.7,3.407,4815.002,72956.66,813.55206,105.82819,11841.71,129.88449,8.215,False,False
26,2011-12-02,46.06,3.111,1818.2944,50.131676,11210.241,1590.4391,3229.58,131.16736,8.295,False,False
26,2011-12-02,44.97,3.635,2576.2158,50.910976,189.84114,347.74686,16257.1,130.96259,7.048,False,False
26,2011-12-09,,,,,,,,,,,True
26,2011-12-16,,,,,,,,,,,True
26,2011-12-23,,,,,,,,,,,True
26,2011-12-30,17.33,3.19,6254.5225,93263.016,2.5884147,40.14621,531.82,220.90076,8.229,True,False
27,2011-12-02,40.25,3.371,4038.2605,65.20571,1338.4985,1341.332,271.83,193.00313,8.705,False,False
27,2011-12-09,52.5,3.66,5923.706,14.648741,61.995544,1260.6385,5287.98,213.22128,7.885,False,False
27,2011-12-09,51.2,3.451,6339.5073,12575.124,1116.7412,1444.3463,20465.0,132.24051,7.86,False,False
27,2011-12-09,51.13,3.137,7517.6714,91.16009,297.8024,205.32051,2431.31,130.04639,7.012,False,False
27,2011-12-16,50.8,3.158,330.3925,220.58388,403.00513,532.3507,2538.83,130.65515,7.959,False,False
27,2011-12-23,,,,,,,,,,,True
27,2011-12-30,,,,,,,,,,,True
28,2011-12-02,48.81,3.701,3532.472,1949.6514,1724.0735,6129.2153,32433.73,129.84596,7.191,False,False
28,2011-12-02,52.77,3.464,8550.384,10533.551,318.64624,296.0464,10905.6,139.56046,11.763,False,False
28,2011-12-09,49.58,3.424,3150.0178,2.3625376,796.1944,180.95847,2787.18,217.68938,7.826,False,False
28,2011-12-09,38.04,3.392,1303.7574,1056.8157,23.217838,1714.2073,2810.45,186.54044,7.041,False,False
28,2011-12-16,,,,,,,,,,,True
28,2011-12-23,,,,,,,,,,,True
28,2011-12-30,44.33,3.131,475.9227,74683.78,2.3504865,191.53622,464.97,132.84312,7.51,True,False
29,2011-12-02,42.83,3.16,4579.238,20.855606,689.65765,1764.5837,14766.07,133.00122,7.781,False,False
29,2011-12-02,53.05,3.698,463.6635,47.765087,84.88204,4903.757,35325.29,129.84596,11.13,False,False
29,2011-12-09,,,,,,,,,,,True
29,2011-12-16,50.13,3.116,2918.4404,85012.22,938.2382,95.67249,2808.24,180.99107,5.322,False,False
29,2011-12-23,,,,,,,,,,,True
29,2011-12-30,46.47,3.237,1865.7874,60847.367,1.5612125,3504.8135,993.61,219.42346,6.295,True,False
29,2011-12-30,39.79,3.107,397.0624,25280.11,178.64404,615.92017,1074.1,220.09805,9.337,True,False
30,2011-12-02,46.24,3.241,6323.6504,413.57562,2821.9756,36.49621,619.51,129.84674,8.757,False,False
30,2011-12-02,42.36,3.295,1243.3569,5.6376953,18468.51,4790.553,31698.81,219.4896,7.013,False,False
30,2011-12-09,,,,,,,,,,,True
30,2011-12-16,,,,,,,,,,,True
30,2011-12-23,37.15,3.256,3691.5068,10533.551,13.015309,4604.7856,1841.67,129.87762,7.257,False,False
30,2011-12-30,44.99,3.161,2779.75,67826.13,791.2218,495.21637,190.03,221.6202,10.677,True,False
30,2011-12-30,50.82,3.401,2517.4216,103395.76,219.58794,85.23293,4588.38,220.47379,7.808,True,False
31,2011-12-02,38.77,3.414,23.0769,10533.551,14932.5,615.9236,9551.34,129.84601,7.568,False,False
31,2011-12-02,45.74,3.628,2392.2468,25.724901,18830.752,31.187243,34053.36,129.86465,12.814,False,False
31,2011-12-02,56.76,3.629,10945.782,7866.8403,840.9815,5630.7646,24021.4,129.87,9.618,False,False
31,2011-12-02,39.07,3.672,3094.8943,16004.17,282.04504,732.375,36682.85,139.98645,8.5,False,False
31,2011-12-09,,,,,,,,,,,True
31,2011-12-16,,,,,,,,,,,True
31,2011-12-23,,,,,,,,,,,True
31,2011-12-30,35.06,3.463,109.9375,59.571255,1053.2207,1116.3431,2235.17,130.00784,9.019,False,False
32,2011-12-02,36.12,3.451,36.0943,12.704684,1086.4255,516.60004,2988.52,204.23361,7.828,False,False
32,2011-12-02,44.67,3.688,8024.872,39.21975,1219.4856,1357.7736,2555.51,154.61394,9.717,False,False
32,2011-12-02,42.4,3.39,2876.3562,816.1028,1198.7573,357.39713,7620.2,164.90547,6.742,False,False
32,2011-12-09,,,,,,,,,,,True
32,2011-12-16,,,,,,,,,,,True
32,2011-12-23,38.0,3.327,1384.949,10853.728,432.36893,124.89264,1575.33,217.37743,4.52,False,False
32,2011-12-30,49.48,3.202,5373.3394,66834.32,967.6021,1381.192,338.25,219.71869,5.673,True,False
33,2011-12-02,55.0,3.701,11355.524,17294.426,1645.2837,5931.0703,23761.68,129.84598,8.839,False,False
33,2011-12-09,35.51,3.497,4594.889,0.9659798,10968.371,39.62927,2460.12,203.91809,6.906,False,False
33,2011-12-16,45.28,3.13,2260.9077,54.54456,1102.7941,1342.2345,6097.18,218.77629,7.12,False,False
33,2011-12-23,,,,,,,,,,,True
33,2011-12-30,44.98,3.119,721.704,19969.328,507.3708,859.9331,17392.77,209.68248,6.142,True,False
33,2011-12-30,43.65,3.415,4506.091,10533.551,267.80396,4.0657654,1402.15,134.7183,7.959,True,False
34,2011-12-02,45.32,3.567,5296.6323,4.436167,3301.968,3504.5867,11894.64,129.84636,8.236,False,False
34,2011-12-02,41.46,3.38,4719.3926,10533.551,301.25378,1261.1332,17682.96,129.8946,7.694,False,False
34,2011-12-02,45.07,3.701,2211.8591,13473.636,3782.4795,799.6061,5995.51,129.84637,9.026,False,False
34,2011-12-09,49.22,3.212,6038.3696,70.630936,1801.7556,680.53815,1257.72,203.42876,6.583,False,False
34,2011-12-16,,,,,,,,,,,True
34,2011-12-23,,,,,,,,,,,True
34,2011-12-30,30.07,3.144,3935.2925,14320.014,2.0350266,1022.764,1295.8,212.3055,10.207,False,False
35,2011-12-02,43.31,3.699,9325.741,31.913645,504.47952,1130.2255,3055.91,148.69382,7.405,False,False
35,2011-12-02,44.19,3.397,2026.7844,42282.375,1103.5287,40.44374,369.53,130.8969,7.565,False,False
35,2011-12-09,51.07,3.614,6593.6714,3638.167,22262.893,1344.936,28664.92,215.29523,6.818,False,False
35,2011-12-16,44.13,3.394,6889.377,6081.682,4.5967097,24.681942,2005.78,137.52818,7.687,False,False
35,2011-12-23,35.59,3.611,6288.785,2.302053,18.372736,39.41132,4860.54,136.63666,5.512,False,False
35,2011-12-30,,,,,,,,,,,True
36,2011-12-02,43.37,3.622,214.1654,29113.836,123.690674,6116.731,1837.91,129.89394,7.596,False,False
36,2011-12-09,,,,,,,,,,,True
36,2011-12-16,,,,,,,,,,,True
36,2011-12-23,,,,,,,,,,,True
36,2011-12-30,46.11,3.253,6442.914,3019.538,171.283,3187.2366,1461.39,141.04932,7.33,True,False
36,2011-12-30,38.52,3.123,812.3778,47158.125,129.24097,26.846535,2863.8,215.49658,6.748,True,False
36,2011-12-30,13.81,3.405,7372.6606,74050.805,26.475664,1121.4323,2304.87,216.82011,7.884,True,False
36,2011-12-30,38.96,3.292,4776.521,10533.551,2.1207454,894.9126,2938.65,129.90327,7.04,True,False
37,2011-12-02,49.96,3.511,5875.8535,10533.551,131.1159,616.5109,2900.68,129.85715,7.682,False,False
37,2011-12-09,,,,,,,,,,,True
37,2011-12-16,44.82,3.555,578.2304,12.26212,33.715057,891.1763,1437.86,189.34163,8.718,False,False
37,2011-12-23,47.28,3.392,1536.1172,1.747573,1046.156,8.3591795,1167.35,129.98996,7.463,False,False
37,2011-12-23,42.08,3.598,5584.199,508.769,2571.598,5235.228,3599.96,197.6655,6.749,False,False
37,2011-12-30,34.24,3.133,3397.9153,29191.385,1853.0315,1337.6158,1249.05,157.56459,7.515,True,False
38,2011-12-02,50.58,3.701,153.7473,103241.34,22.155281,6595.8193,29142.75,129.84596,11.435,False,False
38,2011-12-02,36.62,3.524,2808.7922,8.841294,193.73767,83.01628,793.47,171.9962,6.543,False,False
38,2011-12-02,44.04,3.584,4611.6523,78.20347,112.85572,293.004,22127.06,214.29282,9.303,False,False
38,2011-12-09,55.43,3.409,576.3719,8.142142,1059.9141,161.55713,955.91,213.35213,6.192,False,False
38,2011-12-16,,,,,,,,,,,True
38,2011-12-23,50.0,3.112,3356.596,63.44422,31.765642,5193.1646,22010.27,129.95052,6.943,False,False
38,2011-12-30,,,,,,,,,,,True
39,2011-12-02,55.07,3.154,3622.4153,6122.9126,503.94437,405.13635,11421.04,136.01514,6.056,False,False
39,2011-12-02,30.94,3.631,2694.399,5597.19,3745.7256,1382.1984,1591.54,129.85258,8.795,False,False
39,2011-12-09,,,,,,,,,,,True
39,2011-12-16,,,,,,,,,,,True
39,2011-12-23,,,,,,,,,,,True
39,2011-12-30,55.82,3.133,3890.609,2.4000206,70.607834,42.096107,849.34,129.86084,9.306,True,False
39,2011-12-30,46.24,3.156,3771.1472,102165.42,160.61708,663.63696,1319.75,137.62563,8.299,True,False
39,2011-12-30,40.0,3.502,4679.6245,10533.551,3.5591116,1387.4832,408.12,217.78217,6.766,True,False
40,2011-12-02,48.76,3.16,94.116,93.382835,138.8623,2256.6797,5238.33,129.89441,8.994,False,False
40,2011-12-09,,,,,,,,,,,True
40,2011-12-16,,,,,,,,,,,True
40,2011-12-23,,,,,,,,,,,True
40,2011-12-30,40.7,3.225,2552.928,93154.59,3.1361902,2430.5698,7631.02,216.53227,7.52,True,False
40,2011-12-30,27.68,3.134,9014.633,85843.125,203.3436,1312.7108,2455.44,221.07423,7.573,True,False
40,2011-12-30,56.9,3.623,2854.448,32095.072,0.9087836,33.445545,8866.89,217.60295,6.886,True,False
40,2011-12-30,42.45,3.108,1785.7896,19788.723,204.20642,8.597801,3282.17,217.60448,8.627,True,False
41,2011-12-02,13.93,3.117,161.5973,18.674568,46.626053,2188.407,23140.91,129.89902,8.376,False,False
41,2011-12-02,48.05,3.415,2749.9856,3.69621,1433.0714,19.560354,16747.77,129.99919,7.424,False,False
41,2011-12-02,35.8,3.701,1269.8363,28957.076,2414.7295,5396.996,3075.76,129.84596,7.401,False,False
41,2011-12-02,47.91,3.389,2834.5852,7.594558,1968.6078,3492.8293,466.1,213.89807,6.362,False,False
41,2011-12-09,38.78,3.212,10915.257,3424.6763,222.94043,5413.2095,2492.79,221.132,6.7,False,False
41,2011-12-16,,,,,,,,,,,True
41,2011-12-23,,,,,,,,,,,True
41,2011-12-30,,,,,,,,,,,True
42,2011-12-02,49.17,3.477,6335.2803,108.99657,12829.269,6507.9785,17345.26,215.95853,8.574,False,False
42,2011-12-09,20.54,3.533,10110.804,74.19506,209.67644,6320.674,7016.96,216.5642,9.588,False,False
42,2011-12-09,43.47,3.135,4161.5186,49831.87,827.75574,202.27063,9489.6,206.29639,6.813,False,False
42,2011-12-09,48.07,3.118,56.372,6752.292,282.94424,75.47693,3958.02,222.96866,6.241,False,False
42,2011-12-16,47.86,3.16,3205.5264,4404.912,730.85925,3992.8564,262.67,136.62003,11.455,False,False
42,2011-12-23,,,,,,,,,,,True
42,2011-12-30,,,,,,,,,,,True
43,2011-12-02,55.84,3.434,6126.4917,80.29363,17371.66,1988.5494,21183.47,140.2898,7.465,False,False
43,2011-12-02,43.54,3.186,8441.019,16.638414,961.3188,610.12854,1747.84,135.39209,7.78,False,False
