Store,Dept,Date,Weekly_Sales,IsHoliday
1,17,2011-12-02,9490.05,False
1,17,2011-12-09,10484.57,False
1,17,2011-12-16,11642.24,False
1,17,2011-12-23,18463.27,False
1,17,2011-12-30,10619.45,True
1,18,2011-12-02,47731.67,False
1,18,2011-12-09,41114.36,False
1,18,2011-12-16,33932.27,False
1,18,2011-12-23,22602.34,False
1,18,2011-12-30,21444.65,True
1,19,2011-12-02,1414.06,False
1,19,2011-12-09,1749.04,False
1,19,2011-12-16,1381.01,False
1,19,2011-12-23,1904.53,False
1,19,2011-12-30,878.8,True
1,20,2011-12-02,3117.17,False
1,20,2011-12-09,2944.45,False
1,20,2011-12-16,3619.16,False
1,20,2011-12-23,5524.27,False
1,20,2011-12-30,4009.01,True
1,21,2011-12-02,7854.17,False
1,21,2011-12-09,9686.83,False
1,21,2011-12-16,10855.44,False
1,21,2011-12-23,13551.98,False
1,21,2011-12-30,7329.41,True
1,22,2011-12-02,7882.59,False
1,22,2011-12-09,10035.25,False
1,22,2011-12-16,9596.7,False
1,22,2011-12-23,16590.12,False
1,22,2011-12-30,10671.89,True
1,23,2011-12-02,24682.22,False
1,23,2011-12-09,33303.15,False
1,23,2011-12-16,32907.32,False
1,23,2011-12-23,51911.82,False
1,23,2011-12-30,23757.52,True
1,24,2011-12-02,6760.41,False
1,24,2011-12-09,9842.25,False
1,24,2011-12-16,11274.48,False
1,24,2011-12-23,12694.74,False
1,24,2011-12-30,4818.81,True
1,25,2011-12-02,10721.09,False
1,25,2011-12-09,11802.37,False
1,25,2011-12-16,11820.17,False
1,25,2011-12-23,15195.72,False
1,25,2011-12-30,9327.8,True
1,26,2011-12-02,7107.23,False
1,26,2011-12-09,8443.46,False
1,26,2011-12-16,9502.94,False
1,26,2011-12-23,12517.98,False
1,26,2011-12-30,5036.62,True
1,27,2011-12-02,1752.13,False
1,27,2011-12-09,2606.7,False
1,27,2011-12-16,4225.6,False
1,27,2011-12-23,5131.93,False
1,27,2011-12-30,2882.08,True
1,28,2011-12-02,685.52,False
1,28,2011-12-09,820.59,False
1,28,2011-12-16,853.19,False
1,28,2011-12-23,903.97,False
1,28,2011-12-30,714.86,True
1,29,2011-12-02,5466.91,False
1,29,2011-12-09,6750.53,False
1,29,2011-12-16,8445.01,False
1,29,2011-12-23,12848.12,False
1,29,2011-12-30,6951.19,True
1,30,2011-12-02,2334.96,False
1,30,2011-12-09,2343.4,False
1,30,2011-12-16,2395.98,False
1,30,2011-12-23,2829.74,False
1,30,2011-12-30,2155.22,True
1,31,2011-12-02,1921.19,False
1,31,2011-12-09,3432.08,False
1,31,2011-12-16,3245.04,False
1,31,2011-12-23,4743.7,False
1,31,2011-12-30,2247.9,True
1,32,2011-12-02,7939.32,False
1,32,2011-12-09,13979.39,False
1,32,2011-12-16,17251.57,False
1,32,2011-12-23,35301.3,False
1,32,2011-12-30,14581.39,True
1,33,2011-12-02,7049.78,False
1,33,2011-12-09,9505.36,False
1,33,2011-12-16,10083.01,False
1,33,2011-12-23,13657.4,False
1,33,2011-12-30,4914.09,True
1,34,2011-12-02,10172.39,False
1,34,2011-12-09,15044.32,False
1,34,2011-12-16,14714.73,False
1,34,2011-12-23,16180.84,False
1,34,2011-12-30,10554.13,True
1,35,2011-12-02,2450.12,False
1,35,2011-12-09,3023.41,False
1,35,2011-12-16,3045.08,False
1,35,2011-12-23,3532.72,False
1,35,2011-12-30,2631.24,True
1,36,2011-12-02,1710.05,False
1,36,2011-12-09,3169.24,False
1,36,2011-12-16,2523.53,False
1,36,2011-12-23,4298.54,False
1,36,2011-12-30,2656.78,True
1,37,2011-12-02,2496.33,False
1,37,2011-12-09,2695.24,False
1,37,2011-12-16,2401.0,False
1,37,2011-12-23,2348.56,False
1,37,2011-12-30,2203.49,True
1,38,2011-12-02,98037.09,False
1,38,2011-12-09,83237.41,False
1,38,2011-12-16,77567.96,False
1,38,2011-12-23,65636.08,False
1,38,2011-12-30,63659.49,True
1,40,2011-12-02,63497.31,False
1,40,2011-12-09,61261.65,False
1,40,2011-12-16,59020.69,False
1,40,2011-12-23,63663.51,False
1,40,2011-12-30,55520.06,True
1,41,2011-12-02,1852.54,False
1,41,2011-12-09,1423.91,False
1,41,2011-12-16,2237.47,False
1,41,2011-12-23,4164.38,False
1,41,2011-12-30,1573.0,True
1,42,2011-12-02,6181.99,False
1,42,2011-12-09,6824.05,False
1,42,2011-12-16,7123.1,False
1,42,2011-12-23,7486.65,False
1,42,2011-12-30,6924.5,True
1,44,2011-12-02,6846.36,False
1,44,2011-12-09,9623.65,False
1,44,2011-12-16,9212.12,False
1,44,2011-12-23,8587.31,False
1,44,2011-12-30,3802.42,True
1,45,2011-12-02,11.97,False
1,45,2011-12-09,33.91,False
1,45,2011-12-23,11.97,False
1,45,2011-12-30,11.97,True
1,46,2011-12-02,20061.91,False
1,46,2011-12-09,24204.73,False
1,46,2011-12-16,33643.26,False
1,46,2011-12-23,43637.95,False
1,46,2011-12-30,26431.67,True
1,47,2011-12-23,-498.0,False
1,48,2011-12-02,3306.0,False
1,48,2011-12-09,1951.0,False
1,48,2011-12-16,2672.0,False
1,48,2011-12-23,6445.0,False
1,48,2011-12-30,1744.0,True
1,49,2011-12-02,9186.33,False
1,49,2011-12-09,10631.16,False
1,49,2011-12-16,9266.02,False
1,49,2011-12-23,9082.15,False
1,49,2011-12-30,12877.44,True
1,52,2011-12-02,3409.71,False
1,52,2011-12-09,3175.44,False
1,52,2011-12-16,2654.13,False
1,52,2011-12-23,4013.93,False
1,52,2011-12-30,1879.45,True
1,54,2011-12-02,59.8,False
1,54,2011-12-09,74.88,False
1,54,2011-12-16,48.42,False
1,54,2011-12-23,197.44,False
1,54,2011-12-30,120.18,True
1,55,2011-12-02,15958.05,False
1,55,2011-12-09,17699.32,False
1,55,2011-12-16,25261.76,False
1,55,2011-12-23,45369.2,False
1,55,2011-12-30,29051.72,True
1,56,2011-12-02,1157.9,False
1,56,2011-12-09,1708.9,False
1,56,2011-12-16,1227.56,False
1,56,2011-12-23,405.84,False
1,56,2011-12-30,283.82,True
1,58,2011-12-02,3732.0,False
1,58,2011-12-09,5815.0,False
1,58,2011-12-16,3735.0,False
1,58,2011-12-23,6950.0,False
1,58,2011-12-30,3420.0,True
1,59,2011-12-02,1450.52,False
1,59,2011-12-09,2044.76,False
1,59,2011-12-16,4400.06,False
1,59,2011-12-23,6483.26,False
1,59,2011-12-30,3903.44,True
1,60,2011-12-02,1584.0,False
1,60,2011-12-09,1372.8,False
1,60,2011-12-16,1443.2,False
1,60,2011-12-23,1293.6,False
1,60,2011-12-30,589.6,True
1,67,2011-12-02,5920.02,False
1,67,2011-12-09,8250.17,False
1,67,2011-12-16,11859.38,False
1,67,2011-12-23,13785.93,False
1,67,2011-12-30,6644.45,True
1,71,2011-12-02,2711.84,False
1,71,2011-12-09,3096.8,False
1,71,2011-12-16,2892.04,False
1,71,2011-12-23,5137.59,False
1,71,2011-12-30,4031.65,True
1,72,2011-12-02,55188.08,False
1,72,2011-12-09,60494.84,False
1,72,2011-12-16,62424.9,False
1,72,2011-12-23,94243.47,False
1,72,2011-12-30,59732.61,True
1,74,2011-12-02,10148.65,False
1,74,2011-12-09,9569.52,False
1,74,2011-12-16,10228.59,False
1,74,2011-12-23,13264.44,False
1,74,2011-12-30,13382.99,True
1,77,2011-12-02,204.0,False
1,79,2011-12-02,38806.56,False
1,79,2011-12-09,37340.34,False
1,79,2011-12-16,33041.49,False
1,79,2011-12-23,34196.74,False
1,79,2011-12-30,27676.43,True
1,80,2011-12-02,16633.66,False
1,80,2011-12-09,19046.33,False
1,80,2011-12-16,20943.81,False
1,80,2011-12-23,22350.09,False
1,80,2011-12-30,15722.33,True
1,81,2011-12-02,26715.24,False
1,81,2011-12-09,29622.19,False
1,81,2011-12-16,30033.48,False
1,81,2011-12-23,31972.69,False
1,81,2011-12-30,24167.38,True
1,82,2011-12-02,21205.01,False
1,82,2011-12-09,28826.71,False
1,82,2011-12-16,36636.58,False
1,82,2011-12-23,58789.91,False
1,82,2011-12-30,30132.4,True
1,83,2011-12-02,4241.39,False
1,83,2011-12-09,4927.3,False
1,83,2011-12-16,4859.65,False
1,83,2011-12-23,5941.8,False
1,83,2011-12-30,4504.03,True
1,85,2011-12-02,3702.52,False
1,85,2011-12-09,6436.15,False
1,85,2011-12-16,6994.4,False
1,85,2011-12-23,9020.76,False
1,85,2011-12-30,3545.8,True
1,87,2011-12-02,54537.22,False
1,87,2011-12-09,49818.68,False
1,87,2011-12-16,46663.62,False
1,87,2011-12-23,49707.56,False
1,87,2011-12-30,48035.97,True
1,90,2011-12-02,83052.32,False
1,90,2011-12-09,94666.69,False
1,90,2011-12-16,97444.15,False
1,90,2011-12-23,116538.94,False
1,90,2011-12-30,77988.13,True
1,91,2011-12-02,55855.06,False
1,91,2011-12-09,69381.12,False
1,91,2011-12-16,65913.64,False
1,91,2011-12-23,67740.71,False
1,91,2011-12-30,48263.59,True
1,92,2011-12-02,128135.6,False
1,92,2011-12-09,165633.02,False
1,92,2011-12-16,173805.71,False
1,92,2011-12-23,194839.6,False
1,92,2011-12-30,120037.4,True
1,93,2011-12-02,62296.23,False
1,93,2011-12-09,83931.76,False
1,93,2011-12-16,85789.38,False
1,93,2011-12-23,90573.65,False
1,93,2011-12-30,59286.64,True
1,94,2011-12-02,48815.7,False
1,94,2011-12-09,52715.57,False
1,94,2011-12-16,57060.85,False
1,94,2011-12-23,70155.23,False
1,94,2011-12-30,48990.5,True
1,95,2011-12-02,102798.99,False
1,95,2011-12-09,119053.8,False
1,95,2011-12-16,120721.07,False
1,95,2011-12-23,125041.39,False
1,95,2011-12-30,93358.91,True
1,96,2011-12-02,30734.52,False
1,96,2011-12-09,30613.91,False
1,96,2011-12-16,35724.82,False
1,96,2011-12-23,40787.89,False
1,96,2011-12-30,35210.98,True
1,97,2011-12-02,30023.13,False
1,97,2011-12-09,36644.98,False
1,97,2011-12-16,37639.31,False
1,97,2011-12-23,40044.91,False
1,97,2011-12-30,29166.73,True
1,98,2011-12-02,11509.66,False
1,98,2011-12-09,14921.54,False
1,98,2011-12-16,20732.04,False
1,98,2011-12-23,18987.35,False
1,98,2011-12-30,10806.26,True
1,99,2011-12-09,435.0,False
1,99,2011-12-16,1310.0,False
1,99,2011-12-23,1860.0,False
1,99,2011-12-30,400.0,True
2,1,2011-12-02,29959.08,False
2,1,2011-12-09,43639.97,False
2,1,2011-12-16,63109.72,False
2,1,2011-12-23,75779.45,False
2,1,2011-12-30,31246.27,True
2,2,2011-12-02,60333.21,False
2,2,2011-12-09,66160.47,False
2,2,2011-12-16,73364.19,False
2,2,2011-12-23,93511.03,False
2,2,2011-12-30,57846.27,True
2,3,2011-12-02,15569.24,False
2,3,2011-12-09,16138.7,False
2,3,2011-12-16,18683.18,False
2,3,2011-12-23,21480.34,False
2,3,2011-12-30,11918.71,True
2,4,2011-12-02,44295.08,False
2,4,2011-12-09,44697.01,False
2,4,2011-12-16,47834.96,False
2,4,2011-12-23,59678.11,False
2,4,2011-12-30,45254.3,True
2,5,2011-12-02,34868.24,False
2,5,2011-12-09,51509.07,False
2,5,2011-12-16,65588.98,False
2,5,2011-12-23,106536.9,False
2,5,2011-12-30,39314.47,True
2,6,2011-12-02,7411.0,False
2,6,2011-12-09,10249.8,False
2,6,2011-12-16,10377.16,False
2,6,2011-12-23,22902.42,False
2,6,2011-12-30,9467.77,True
2,7,2011-12-02,75221.22,False
2,7,2011-12-09,105859.41,False
2,7,2011-12-16,138188.63,False
2,7,2011-12-23,214118.51,False
2,7,2011-12-30,56063.19,True
2,8,2011-12-02,56405.4,False
2,8,2011-12-09,60262.21,False
2,8,2011-12-16,61554.57,False
2,8,2011-12-23,72976.78,False
2,8,2011-12-30,54508.17,True
2,9,2011-12-02,28887.97,False
2,9,2011-12-09,34065.44,False
2,9,2011-12-16,40147.55,False
2,9,2011-12-23,66512.61,False
2,9,2011-12-30,34616.08,True
2,10,2011-12-02,39676.61,False
2,10,2011-12-09,40384.43,False
2,10,2011-12-16,34525.95,False
2,10,2011-12-23,46614.89,False
2,10,2011-12-30,35351.73,True
2,11,2011-12-02,32380.26,False
2,11,2011-12-09,37622.16,False
2,11,2011-12-16,27445.32,False
2,11,2011-12-23,33074.28,False
2,11,2011-12-30,22700.47,True
2,12,2011-12-02,7490.07,False
2,12,2011-12-09,5987.98,False
2,12,2011-12-16,6106.27,False
2,12,2011-12-23,6163.95,False
2,12,2011-12-30,5327.95,True
2,13,2011-12-02,41985.3,False
2,13,2011-12-09,41300.96,False
2,13,2011-12-16,39745.11,False
2,13,2011-12-23,45358.28,False
2,13,2011-12-30,38064.22,True
2,14,2011-12-02,26538.9,False
2,14,2011-12-09,33026.41,False
2,14,2011-12-16,40104.81,False
2,14,2011-12-23,67053.47,False
2,14,2011-12-30,30419.21,True
2,16,2011-12-02,5247.3,False
2,16,2011-12-09,5540.47,False
2,16,2011-12-16,4877.02,False
2,16,2011-12-23,6874.56,False
2,16,2011-12-30,6120.69,True
2,17,2011-12-02,15765.36,False
2,17,2011-12-09,18441.24,False
2,17,2011-12-16,21383.78,False
2,17,2011-12-23,32817.23,False
2,17,2011-12-30,18756.69,True
2,18,2011-12-02,71401.56,False
2,18,2011-12-09,56172.54,False
2,18,2011-12-16,50865.48,False
2,18,2011-12-23,38458.19,False
2,18,2011-12-30,36279.02,True
2,19,2011-12-02,4815.72,False
2,19,2011-12-09,5389.93,False
2,19,2011-12-16,4518.92,False
2,19,2011-12-23,4960.59,False
2,19,2011-12-30,3118.72,True
2,20,2011-12-02,4496.79,False
2,20,2011-12-09,4681.06,False
2,20,2011-12-16,4858.32,False
2,20,2011-12-23,7703.23,False
2,20,2011-12-30,4632.03,True
2,21,2011-12-02,9695.55,False
2,21,2011-12-09,11415.99,False
2,21,2011-12-16,14811.89,False
2,21,2011-12-23,15774.84,False
2,21,2011-12-30,7873.65,True
2,22,2011-12-02,16016.91,False
2,22,2011-12-09,18218.17,False
2,22,2011-12-16,20351.91,False
2,22,2011-12-23,29263.28,False
2,22,2011-12-30,14628.24,True
2,23,2011-12-02,35300.5,False
2,23,2011-12-09,55473.53,False
2,23,2011-12-16,49105.99,False
2,23,2011-12-23,82601.72,False
2,23,2011-12-30,32348.78,True
2,24,2011-12-02,10526.0,False
2,24,2011-12-09,26097.66,False
2,24,2011-12-16,14642.07,False
2,24,2011-12-23,17986.73,False
2,24,2011-12-30,5483.91,True
2,25,2011-12-02,15445.98,False
2,25,2011-12-09,24058.76,False
2,25,2011-12-16,21668.16,False
2,25,2011-12-23,26814.72,False
2,25,2011-12-30,12141.41,True
2,26,2011-12-02,11870.34,False
2,26,2011-12-09,17785.07,False
2,26,2011-12-16,14195.06,False
2,26,2011-12-23,18128.64,False
2,26,2011-12-30,6066.69,True
2,27,2011-12-02,3143.63,False
2,27,2011-12-09,4701.74,False
2,27,2011-12-16,5402.85,False
2,27,2011-12-23,6765.2,False
2,27,2011-12-30,2841.71,True
2,28,2011-12-02,951.32,False
2,28,2011-12-09,1195.99,False
2,28,2011-12-16,1432.18,False
2,28,2011-12-23,1277.99,False
2,28,2011-12-30,741.66,True
2,29,2011-12-02,8355.44,False
2,29,2011-12-09,12149.61,False
2,29,2011-12-16,12831.95,False
2,29,2011-12-23,20028.07,False
2,29,2011-12-30,10734.87,True
2,30,2011-12-02,2954.18,False
2,30,2011-12-09,3510.07,False
2,30,2011-12-16,3625.52,False
2,30,2011-12-23,4617.33,False
2,30,2011-12-30,3698.96,True
2,31,2011-12-02,5391.39,False
2,31,2011-12-09,8858.68,False
2,31,2011-12-16,7662.56,False
2,31,2011-12-23,9667.63,False
2,31,2011-12-30,3223.88,True
2,32,2011-12-02,12792.24,False
2,32,2011-12-09,15556.68,False
2,32,2011-12-16,23953.0,False
2,32,2011-12-23,48392.45,False
2,32,2011-12-30,16506.96,True
2,33,2011-12-02,11130.44,False
2,33,2011-12-09,23854.41,False
2,33,2011-12-16,15695.93,False
2,33,2011-12-23,17889.67,False
2,33,2011-12-30,6236.91,True
2,34,2011-12-02,18398.11,False
2,34,2011-12-09,23311.84,False
2,34,2011-12-16,19144.66,False
2,34,2011-12-23,25751.23,False
2,34,2011-12-30,13940.4,True
2,35,2011-12-02,4557.05,False
2,35,2011-12-09,4560.19,False
2,35,2011-12-16,4935.75,False
2,35,2011-12-23,6178.09,False
2,35,2011-12-30,3798.83,True
2,36,2011-12-02,2085.69,False
2,36,2011-12-09,5192.28,False
2,36,2011-12-16,2931.14,False
2,36,2011-12-23,4793.86,False
2,36,2011-12-30,2060.86,True
2,37,2011-12-02,4257.85,False
2,37,2011-12-09,4040.06,False
2,37,2011-12-16,3744.56,False
2,37,2011-12-23,4597.77,False
2,37,2011-12-30,3888.75,True
2,38,2011-12-02,94483.66,False
2,38,2011-12-09,90443.37,False
2,38,2011-12-16,82400.1,False
2,38,2011-12-23,77123.72,False
2,38,2011-12-30,87536.09,True
2,40,2011-12-02,77967.74,False
2,40,2011-12-09,77914.16,False
2,40,2011-12-16,79194.43,False
2,40,2011-12-23,84750.87,False
2,40,2011-12-30,74489.03,True
2,41,2011-12-02,2595.41,False
2,41,2011-12-09,3090.91,False
2,41,2011-12-16,4544.5,False
2,41,2011-12-23,8515.0,False
2,41,2011-12-30,3872.5,True
2,42,2011-12-02,8739.05,False
2,42,2011-12-09,7328.16,False
2,42,2011-12-16,7872.75,False
2,42,2011-12-23,8624.23,False
2,42,2011-12-30,7594.23,True
2,44,2011-12-02,10762.27,False
2,44,2011-12-09,11667.52,False
2,44,2011-12-16,12318.47,False
2,44,2011-12-23,12999.51,False
2,44,2011-12-30,6750.1,True
2,45,2011-12-16,23.94,False
2,45,2011-12-23,69.82,False
2,46,2011-12-02,31002.47,False
2,46,2011-12-09,38013.58,False
2,46,2011-12-16,51210.54,False
2,46,2011-12-23,77799.17,False
2,46,2011-12-30,48358.29,True
2,47,2011-12-23,425.0,False
2,47,2011-12-30,-88.0,True
2,48,2011-12-02,1446.0,False
2,48,2011-12-09,524.0,False
2,48,2011-12-16,3866.0,False
2,48,2011-12-23,4121.0,False
2,48,2011-12-30,1424.0,True
2,49,2011-12-02,12562.69,False
2,49,2011-12-09,12547.73,False
2,49,2011-12-16,10125.82,False
2,49,2011-12-23,9282.35,False
2,49,2011-12-30,12412.39,True
2,52,2011-12-02,5412.65,False
2,52,2011-12-09,6088.37,False
2,52,2011-12-16,4951.63,False
2,52,2011-12-23,6901.64,False
2,52,2011-12-30,3744.22,True
2,54,2011-12-02,78.92,False
2,54,2011-12-09,-22.5,False
2,54,2011-12-16,74.24,False
2,54,2011-12-23,165.76,False
2,54,2011-12-30,58.8,True
2,55,2011-12-02,17465.27,False
2,55,2011-12-09,21435.01,False
2,55,2011-12-16,28348.53,False
2,55,2011-12-23,55920.25,False
2,55,2011-12-30,26079.11,True
2,56,2011-12-02,6070.26,False
2,56,2011-12-09,6252.29,False
2,56,2011-12-16,5263.06,False
2,56,2011-12-23,2454.2,False
2,56,2011-12-30,889.82,True
2,58,2011-12-02,34162.5,False
2,58,2011-12-09,33703.5,False
2,58,2011-12-16,33704.0,False
2,58,2011-12-23,43696.5,False
2,58,2011-12-30,23347.5,True
2,59,2011-12-02,2373.09,False
2,59,2011-12-09,3469.35,False
2,59,2011-12-16,6147.83,False
2,59,2011-12-23,9991.99,False
2,59,2011-12-30,9460.79,True
2,60,2011-12-02,360.8,False
2,60,2011-12-09,510.4,False
2,60,2011-12-16,396.0,False
2,60,2011-12-23,369.6,False
2,60,2011-12-30,184.8,True
2,67,2011-12-02,9381.95,False
2,67,2011-12-09,12368.29,False
2,67,2011-12-16,18860.77,False
2,67,2011-12-23,21715.35,False
2,67,2011-12-30,10399.93,True
2,71,2011-12-02,6097.84,False
2,71,2011-12-09,4359.88,False
2,71,2011-12-16,6797.66,False
2,71,2011-12-23,10342.82,False
2,71,2011-12-30,3907.59,True
2,72,2011-12-02,68870.18,False
2,72,2011-12-09,88936.7,False
2,72,2011-12-16,100242.46,False
2,72,2011-12-23,185383.54,False
2,72,2011-12-30,92483.16,True
2,74,2011-12-02,13406.63,False
2,74,2011-12-09,12765.68,False
2,74,2011-12-16,15329.42,False
2,74,2011-12-23,22031.62,False
2,74,2011-12-30,23277.71,True
2,77,2011-12-09,204.0,False
2,79,2011-12-02,34768.28,False
2,79,2011-12-09,34789.8,False
2,79,2011-12-16,28993.31,False
2,79,2011-12-23,34112.0,False
2,79,2011-12-30,25907.28,True
2,80,2011-12-02,22451.37,False
2,80,2011-12-09,25793.95,False
2,80,2011-12-16,28985.11,False
2,80,2011-12-23,33063.96,False
2,80,2011-12-30,22691.33,True
2,81,2011-12-02,27636.48,False
2,81,2011-12-09,30740.3,False
2,81,2011-12-16,30577.05,False
2,81,2011-12-23,35105.09,False
2,81,2011-12-30,23665.65,True
2,82,2011-12-02,30327.26,False
2,82,2011-12-09,39165.75,False
2,82,2011-12-16,60761.25,False
2,82,2011-12-23,106512.77,False
2,82,2011-12-30,45651.08,True
2,83,2011-12-02,3949.93,False
2,83,2011-12-09,5467.68,False
2,83,2011-12-16,4250.4,False
2,83,2011-12-23,6363.64,False
2,83,2011-12-30,4881.62,True
2,85,2011-12-02,3512.19,False
2,85,2011-12-09,4682.27,False
2,85,2011-12-16,6450.78,False
2,85,2011-12-23,9339.65,False
2,85,2011-12-30,4058.17,True
2,87,2011-12-02,29769.7,False
2,87,2011-12-09,28271.15,False
2,87,2011-12-16,28051.9,False
2,87,2011-12-23,43298.06,False
2,87,2011-12-30,28973.6,True
2,90,2011-12-02,93593.93,False
2,90,2011-12-09,108525.76,False
2,90,2011-12-16,114809.08,False
2,90,2011-12-23,148555.65,False
2,90,2011-12-30,89541.27,True
2,91,2011-12-02,67725.5,False
2,91,2011-12-09,84178.01,False
2,91,2011-12-16,81981.41,False
2,91,2011-12-23,90220.63,False
2,91,2011-12-30,58947.97,True
2,92,2011-12-02,154526.64,False
2,92,2011-12-09,195953.72,False
2,92,2011-12-16,204934.97,False
2,92,2011-12-23,257375.39,False
2,92,2011-12-30,142937.91,True
2,93,2011-12-02,57618.49,False
2,93,2011-12-09,76763.07,False
2,93,2011-12-16,77695.8,False
2,93,2011-12-23,97658.89,False
2,93,2011-12-30,56588.2,True
2,94,2011-12-02,53070.4,False
2,94,2011-12-09,57458.09,False
2,94,2011-12-16,62040.83,False
2,94,2011-12-23,78479.16,False
2,94,2011-12-30,52267.1,True
2,95,2011-12-02,123437.63,False
2,95,2011-12-09,137144.49,False
2,95,2011-12-16,144507.2,False
2,95,2011-12-23,159455.31,False
2,95,2011-12-30,111863.62,True
2,96,2011-12-02,26607.43,False
2,96,2011-12-09,28257.9,False
2,96,2011-12-16,31146.46,False
2,96,2011-12-23,42138.76,False
2,96,2011-12-30,37214.74,True
2,97,2011-12-02,34999.01,False
2,97,2011-12-09,42130.52,False
2,97,2011-12-16,41373.23,False
2,97,2011-12-23,49034.16,False
2,97,2011-12-30,33285.31,True
2,98,2011-12-02,12097.45,False
2,98,2011-12-09,17641.47,False
2,98,2011-12-16,21115.49,False
2,98,2011-12-23,22628.7,False
2,98,2011-12-30,12327.18,True
2,99,2011-12-09,875.0,False
2,99,2011-12-16,3975.0,False
2,99,2011-12-23,5240.0,False
2,99,2011-12-30,20.0,True
3,1,2011-12-02,9251.4,False
3,1,2011-12-09,10485.08,False
3,1,2011-12-16,15210.07,False
3,1,2011-12-23,12332.52,False
3,1,2011-12-30,7793.74,True
3,2,2011-12-02,17134.48,False
3,2,2011-12-09,17374.19,False
3,2,2011-12-16,19193.83,False
3,2,2011-12-23,20953.59,False
3,2,2011-12-30,16996.31,True
3,3,2011-12-02,4716.27,False
3,3,2011-12-09,5108.42,False
3,3,2011-12-16,5356.95,False
3,3,2011-12-23,5732.92,False
3,3,2011-12-30,3936.63,True
3,4,2011-12-02,8875.33,False
3,4,2011-12-09,8642.55,False
3,4,2011-12-16,8205.31,False
3,4,2011-12-23,9974.55,False
3,4,2011-12-30,9354.29,True
3,5,2011-12-02,14506.34,False
3,5,2011-12-09,19897.92,False
3,5,2011-12-16,21185.76,False
3,5,2011-12-23,25110.26,False
3,5,2011-12-30,17638.62,True
3,6,2011-12-02,2327.44,False
3,6,2011-12-09,2227.41,False
3,6,2011-12-16,2493.12,False
3,6,2011-12-23,4955.91,False
3,6,2011-12-30,3355.4,True
3,7,2011-12-02,15251.87,False
3,7,2011-12-09,16775.89,False
3,7,2011-12-16,31971.93,False
3,7,2011-12-23,39806.41,False
3,7,2011-12-30,17501.29,True
3,8,2011-12-02,7799.41,False
3,8,2011-12-09,9012.48,False
3,8,2011-12-16,8632.35,False
3,8,2011-12-23,9377.0,False
3,8,2011-12-30,8783.0,True
3,9,2011-12-02,11808.52,False
3,9,2011-12-09,12106.8,False
3,9,2011-12-16,11525.58,False
3,9,2011-12-23,13834.54,False
3,9,2011-12-30,11347.37,True
3,10,2011-12-02,12395.15,False
3,10,2011-12-09,12448.15,False
3,10,2011-12-16,9985.7,False
