Store,Date,Dept,IsHoliday,Weekly_Sales,_is_imputed
764285,2011-12-09,9.0,0.0,6804.49,False
764285,2011-12-09,21.0,0.0,15044.95,False
764285,2011-12-09,80.0,1.0,225.51,False
764285,2011-12-09,12.0,0.0,3120.51,False
764285,2011-12-09,40.0,0.0,-69.26,False
764285,2011-12-09,8.0,0.0,75688.78,False
764285,2011-12-09,10.0,0.0,-286.52,False
764285,2011-12-09,36.0,0.0,11552.45,False
764285,2011-12-09,72.0,0.0,-20.15,False
764285,2011-12-09,14.0,0.0,3014.36,False
764285,2011-12-09,7.0,0.0,36182.3,False
764285,2011-12-09,79.0,0.0,-259.4,False
764285,2011-12-09,36.0,0.0,3198.54,False
764285,2011-12-09,9.0,0.0,3357.55,False
764285,2011-12-09,38.0,0.0,-294.84,False
764285,2011-12-09,56.0,0.0,6572.21,False
764285,2011-12-16,22.0,0.0,5356.7,False
764285,2011-12-16,92.0,1.0,12402.39,False
764285,2011-12-16,49.0,0.0,13339.65,False
764285,2011-12-16,14.0,0.0,6285.64,False
764285,2011-12-16,92.0,0.0,367.57,False
764285,2011-12-16,12.0,0.0,2435.9,False
764285,2011-12-16,27.0,0.0,7114.67,False
764285,2011-12-16,23.0,0.0,4032.56,False
764285,2011-12-16,38.0,0.0,6011.16,False
764285,2011-12-16,11.0,0.0,3586.17,False
764285,2011-12-16,32.0,0.0,21524.67,False
764285,2011-12-16,98.0,0.0,611.61,False
764285,2011-12-16,5.0,1.0,139.45,False
764285,2011-12-16,98.0,1.0,35292.25,False
764285,2011-12-16,28.0,0.0,4635.15,False
764285,2011-12-16,5.0,1.0,2649.19,False
764285,2011-12-16,36.0,0.0,-305.71,False
764285,2011-12-16,81.0,0.0,22176.48,False
764285,2011-12-16,94.0,0.0,7213.85,False
764285,2011-12-16,67.0,0.0,7467.38,False
764285,2011-12-16,52.0,0.0,-304.54,False
764285,2011-12-16,72.0,0.0,46009.48,False
764285,2011-12-16,81.0,0.0,27360.29,False
764285,2011-12-16,38.0,0.0,15122.36,False
764285,2011-12-16,60.0,0.0,2503.4,False
764285,2011-12-16,13.0,0.0,26830.64,False
764285,2011-12-16,95.0,0.0,-197.35,False
764285,2011-12-16,97.0,0.0,24357.15,False
764285,2011-12-16,97.0,0.0,111.06,False
764285,2011-12-16,25.0,0.0,5029.86,False
764285,2011-12-16,98.0,0.0,3909.29,False
764285,2011-12-16,82.0,0.0,-305.35,False
764285,2011-12-16,38.0,0.0,3364.53,False
764285,2011-12-16,95.0,0.0,5586.87,False
764285,2011-12-16,3.0,0.0,12906.29,False
764285,2011-12-16,41.0,0.0,2244.08,False
764285,2011-12-16,32.0,0.0,218.38,False
764285,2011-12-16,32.0,0.0,19403.99,False
764285,2011-12-16,7.0,0.0,100463.65,False
764285,2011-12-16,90.0,0.0,1859.29,False
764285,2011-12-16,30.0,1.0,9324.35,False
764285,2011-12-16,46.0,1.0,3048.21,False
764285,2011-12-16,42.0,0.0,2789.19,False
764285,2011-12-16,22.0,0.0,49192.32,False
764285,2011-12-16,83.0,0.0,11749.9,False
764285,2011-12-16,52.0,0.0,-301.34,False
764285,2011-12-16,42.0,0.0,594.87,False
764285,2011-12-16,22.0,1.0,20141.93,False
764285,2011-12-16,41.0,0.0,38761.37,False
764285,2011-12-16,22.0,0.0,7156.4,False
764285,2011-12-16,29.0,0.0,22588.7,False
764285,2011-12-16,87.0,0.0,29885.55,False
764285,2011-12-16,6.0,0.0,931.38,False
764285,2011-12-16,72.0,0.0,6272.51,False
764285,2011-12-16,7.0,0.0,606.11,False
764285,2011-12-16,81.0,1.0,1043.47,False
764285,2011-12-16,74.0,1.0,-295.73,False
764285,2011-12-16,80.0,0.0,19885.02,False
764285,2011-12-16,42.0,0.0,22431.01,False
764285,2011-12-16,58.0,0.0,23991.04,False
764285,2011-12-16,1.0,0.0,502.34,False
764285,2011-12-16,41.0,0.0,1575.73,False
764285,2011-12-16,46.0,0.0,736.58,False
764285,2011-12-16,18.0,0.0,268.43,False
764285,2011-12-16,8.0,0.0,468.75,False
764285,2011-12-16,87.0,0.0,4512.17,False
764285,2011-12-16,59.0,0.0,3466.37,False
764285,2011-12-16,77.0,0.0,18297.23,False
764285,2011-12-16,33.0,1.0,12827.84,False
764285,2011-12-23,72.0,0.0,29485.81,False
764285,2011-12-23,67.0,0.0,-33.59,False
764285,2011-12-23,59.0,1.0,-215.11,False
764285,2011-12-23,93.0,0.0,27391.77,False
764285,2011-12-23,37.0,0.0,5209.85,False
764285,2011-12-23,29.0,0.0,1030.24,False
764285,2011-12-23,20.0,1.0,448.12,False
764285,2011-12-23,1.0,0.0,5543.18,False
764285,2011-12-23,26.0,0.0,26924.68,False
764285,2011-12-23,49.0,1.0,2050.18,False
764285,2011-12-23,11.0,0.0,4580.85,False
764285,2011-12-23,7.0,0.0,27474.81,False
764285,2011-12-23,18.0,0.0,28255.07,False
764285,2011-12-23,7.0,1.0,19269.71,False
764285,2011-12-23,80.0,1.0,-106.66,False
764285,2011-12-23,24.0,1.0,29673.14,False
764285,2011-12-23,55.0,0.0,20302.86,False
764285,2011-12-23,74.0,0.0,1048.87,False
764285,2011-12-23,21.0,1.0,3884.84,False
764285,2011-12-23,79.0,1.0,6436.66,False
764285,2011-12-23,87.0,1.0,22178.85,False
764285,2011-12-23,38.0,1.0,31337.26,False
764285,2011-12-23,40.0,1.0,1680.23,False
764285,2011-12-23,22.0,1.0,7.54,False
764285,2011-12-23,17.0,1.0,16083.92,False
764285,2011-12-23,91.0,1.0,66087.04,False
764285,2011-12-23,80.0,1.0,-307.46,False
764285,2011-12-23,58.0,1.0,-247.91,False
764285,2011-12-23,30.0,0.0,6763.7,False
764285,2011-12-23,87.0,1.0,3091.03,False
764285,2011-12-23,4.0,1.0,2530.33,False
764285,2011-12-23,91.0,0.0,3789.37,False
764285,2011-12-23,55.0,1.0,3292.81,False
764285,2011-12-23,44.0,0.0,2435.42,False
764285,2011-12-23,30.0,1.0,24394.62,False
764285,2011-12-23,34.0,1.0,64561.9,False
764285,2011-12-23,10.0,1.0,11535.47,False
764285,2011-12-23,11.0,1.0,192.25,False
764285,2011-12-23,35.0,1.0,50322.81,False
764285,2011-12-23,91.0,0.0,61.58,False
764285,2011-12-23,96.0,0.0,7785.89,False
764285,2011-12-23,55.0,0.0,705.89,False
764285,2011-12-23,74.0,1.0,1523.81,False
764285,2011-12-23,29.0,0.0,1281.59,False
764285,2011-12-23,26.0,1.0,-118.96,False
764285,2011-12-23,29.0,0.0,-244.55,False
764285,2011-12-23,87.0,1.0,12124.11,False
764285,2011-12-23,38.0,1.0,6319.24,False
764285,2011-12-23,72.0,0.0,53117.24,False
764285,2011-12-23,40.0,1.0,6796.87,False
764285,2011-12-23,25.0,0.0,11675.49,False
764285,2011-12-23,41.0,0.0,441.88,False
764285,2011-12-23,18.0,0.0,2738.78,False
764285,2011-12-23,98.0,0.0,1964.05,False
764285,2011-12-23,19.0,0.0,13058.79,False
764285,2011-12-23,87.0,0.0,9347.39,False
764285,2011-12-23,72.0,1.0,752.03,False
764285,2011-12-23,19.0,0.0,5901.42,False
764285,2011-12-23,28.0,0.0,3220.09,False
764285,2011-12-23,82.0,0.0,1790.29,False
764285,2011-12-23,54.0,0.0,815.95,False
764285,2011-12-23,98.0,1.0,7634.0,False
764285,2011-12-23,81.0,1.0,14.09,False
764285,2011-12-23,59.0,0.0,-10.42,False
764285,2011-12-23,17.0,0.0,12306.88,False
764285,2011-12-23,27.0,1.0,-209.51,False
764285,2011-12-23,29.0,1.0,610.53,False
764285,2011-12-23,96.0,0.0,34920.0,False
764285,2011-12-23,98.0,1.0,1376.95,False
764285,2011-12-23,93.0,0.0,-307.83,False
764285,2011-12-23,60.0,1.0,12666.42,False
764285,2011-12-23,80.0,1.0,1045.82,False
764285,2011-12-23,30.0,1.0,3379.27,False
764285,2011-12-23,26.0,0.0,219.08,False
764285,2011-12-23,16.0,0.0,776.54,False
764285,2011-12-23,72.0,0.0,985.42,False
764285,2011-12-23,20.0,0.0,1047.13,False
764285,2011-12-23,83.0,0.0,12284.56,False
764285,2011-12-23,46.0,0.0,9683.79,False
764285,2011-12-23,96.0,0.0,1931.43,False
764285,2011-12-23,24.0,0.0,2113.27,False
764285,2011-12-23,74.0,1.0,124.17,False
764285,2011-12-23,90.0,0.0,11333.25,False
764285,2011-12-23,16.0,0.0,2229.49,False
764285,2011-12-23,81.0,0.0,5320.08,False
764285,2011-12-23,98.0,0.0,3301.95,False
764285,2011-12-23,40.0,0.0,1220.14,False
764285,2011-12-23,23.0,0.0,9124.52,False
764285,2011-12-23,98.0,0.0,3244.36,False
764285,2011-12-23,17.0,0.0,19452.11,False
764285,2011-12-23,14.0,1.0,8016.5,False
764285,2011-12-23,26.0,1.0,-261.8,False
764285,2011-12-23,80.0,0.0,26161.35,False
764285,2011-12-23,46.0,1.0,810.44,False
764285,2011-12-23,26.0,0.0,5563.08,False
764285,2011-12-23,54.0,0.0,-43.96,False
764285,2011-12-23,55.0,0.0,3144.56,False
764285,2011-12-23,5.0,0.0,18770.61,False
764285,2011-12-23,92.0,0.0,3511.8,False
764285,2011-12-23,28.0,0.0,2541.41,False
764285,2011-12-23,97.0,1.0,11861.08,False
764285,2011-12-30,97.0,1.0,11861.08,True
1088874,2011-12-02,41.0,0.0,14367.44,False
1088874,2011-12-02,23.0,0.0,27290.97,False
1088874,2011-12-02,92.0,0.0,48472.82,False
1088874,2011-12-02,3.0,0.0,778.25,False
1088874,2011-12-02,91.0,0.0,20064.83,False
1088874,2011-12-02,91.0,0.0,7360.79,False
1088874,2011-12-02,95.0,0.0,10118.86,False
1088874,2011-12-02,2.0,0.0,3242.67,False
1088874,2011-12-02,93.0,0.0,2162.7,False
1088874,2011-12-02,17.0,0.0,29375.63,False
1088874,2011-12-02,14.0,0.0,-22.29,False
1088874,2011-12-02,91.0,0.0,1498.41,False
1088874,2011-12-02,6.0,0.0,5249.08,False
1088874,2011-12-02,41.0,0.0,11225.01,False
1088874,2011-12-02,42.0,0.0,1969.83,False
1088874,2011-12-02,1.0,0.0,3769.68,False
1088874,2011-12-02,37.0,0.0,971.66,False
1088874,2011-12-02,93.0,0.0,2666.45,False
1088874,2011-12-02,71.0,0.0,12648.22,False
1088874,2011-12-02,93.0,0.0,25522.51,False
1088874,2011-12-02,5.0,0.0,2553.18,False
1088874,2011-12-02,49.0,0.0,695.94,False
1088874,2011-12-02,11.0,0.0,56.09,False
1088874,2011-12-02,46.0,0.0,1323.77,False
1088874,2011-12-02,29.0,0.0,7428.77,False
1088874,2011-12-02,9.0,0.0,9140.23,False
1088874,2011-12-02,59.0,0.0,11060.89,False
1088874,2011-12-02,14.0,0.0,3028.69,False
1088874,2011-12-02,55.0,0.0,3770.29,False
1088874,2011-12-02,77.0,0.0,5909.29,False
1088874,2011-12-02,35.0,0.0,1659.77,False
1088874,2011-12-02,13.0,0.0,31224.34,False
1088874,2011-12-02,19.0,0.0,1489.57,False
1088874,2011-12-02,25.0,0.0,20353.16,False
1088874,2011-12-02,29.0,0.0,4138.93,False
1088874,2011-12-02,49.0,0.0,7473.36,False
1088874,2011-12-02,27.0,0.0,406.19,False
1088874,2011-12-02,42.0,0.0,276.49,False
1088874,2011-12-02,25.0,0.0,17503.06,False
1088874,2011-12-02,54.0,1.0,1650.43,False
1088874,2011-12-02,54.0,0.0,26794.31,False
1088874,2011-12-02,44.0,0.0,223.33,False
1088874,2011-12-02,85.0,0.0,2732.73,False
1088874,2011-12-02,17.0,0.0,54613.4,False
1088874,2011-12-02,27.0,0.0,21536.19,False
1088874,2011-12-02,80.0,0.0,7637.74,False
1088874,2011-12-02,98.0,0.0,25223.19,False
1088874,2011-12-02,42.0,0.0,2880.71,False
1088874,2011-12-02,16.0,0.0,9133.88,False
1088874,2011-12-02,10.0,0.0,2570.68,False
1088874,2011-12-02,98.0,0.0,2886.45,False
1088874,2011-12-02,49.0,0.0,15480.29,False
1088874,2011-12-02,1.0,0.0,-54.87,False
1088874,2011-12-02,2.0,0.0,12762.46,False
1088874,2011-12-02,26.0,0.0,4880.7,False
1088874,2011-12-02,6.0,0.0,12586.95,False
1088874,2011-12-02,8.0,0.0,411.8,False
1088874,2011-12-02,29.0,0.0,2237.68,False
1088874,2011-12-02,12.0,0.0,1261.56,False
1088874,2011-12-02,13.0,0.0,26854.21,False
1088874,2011-12-02,87.0,0.0,65.83,False
1088874,2011-12-02,85.0,0.0,4436.37,False
1088874,2011-12-02,28.0,0.0,6329.12,False
1088874,2011-12-02,24.0,0.0,3257.4,False
1088874,2011-12-02,28.0,0.0,3789.9,False
1088874,2011-12-02,59.0,0.0,5082.99,False
1088874,2011-12-02,13.0,0.0,10677.25,False
1088874,2011-12-02,80.0,0.0,5399.58,False
1088874,2011-12-02,49.0,0.0,15191.63,False
1088874,2011-12-02,72.0,0.0,480.54,False
1088874,2011-12-02,7.0,0.0,6016.72,False
1088874,2011-12-02,14.0,0.0,9034.8,False
1088874,2011-12-02,92.0,0.0,1901.93,False
1088874,2011-12-02,5.0,0.0,673.19,False
1088874,2011-12-02,26.0,0.0,38291.0,False
1088874,2011-12-02,21.0,0.0,8057.15,False
1088874,2011-12-02,32.0,0.0,2167.68,False
1088874,2011-12-02,58.0,0.0,13461.62,False
1088874,2011-12-02,47.0,0.0,8016.14,False
1088874,2011-12-09,17.0,0.0,699.57,False
1088874,2011-12-09,41.0,0.0,6325.09,False
1088874,2011-12-09,72.0,0.0,2663.82,False
1088874,2011-12-09,16.0,0.0,2641.09,False
1088874,2011-12-09,92.0,0.0,5214.54,False
1088874,2011-12-09,18.0,0.0,5169.94,False
1088874,2011-12-09,10.0,0.0,7667.0,False
1088874,2011-12-09,5.0,0.0,21975.33,False
1088874,2011-12-09,17.0,0.0,9101.08,False
1088874,2011-12-09,28.0,0.0,340.83,False
1088874,2011-12-09,11.0,0.0,27589.97,False
1088874,2011-12-09,38.0,0.0,673.6,False
1088874,2011-12-09,8.0,1.0,16626.34,False
1088874,2011-12-09,19.0,0.0,868.76,False
1088874,2011-12-09,30.0,0.0,60423.14,False
1088874,2011-12-09,82.0,0.0,4545.28,False
1088874,2011-12-09,96.0,0.0,11019.02,False
1088874,2011-12-09,58.0,0.0,1146.56,False
1088874,2011-12-09,24.0,0.0,8283.88,False
1088874,2011-12-09,48.0,0.0,1244.95,False
1088874,2011-12-09,30.0,0.0,3844.26,False
1088874,2011-12-09,74.0,0.0,13245.1,False
1088874,2011-12-09,4.0,0.0,15290.6,False
1088874,2011-12-09,18.0,0.0,24614.74,False
1088874,2011-12-09,96.0,0.0,28122.02,False
1088874,2011-12-09,67.0,0.0,5020.02,False
1088874,2011-12-09,34.0,0.0,5478.55,False
1088874,2011-12-09,33.0,0.0,1901.5,False
1088874,2011-12-09,2.0,0.0,382.1,False
1088874,2011-12-09,2.0,0.0,2640.28,False
1088874,2011-12-09,30.0,0.0,1822.44,False
1088874,2011-12-09,85.0,0.0,19089.56,False
1088874,2011-12-09,22.0,0.0,24165.46,False
1088874,2011-12-09,10.0,0.0,22940.99,False
1088874,2011-12-09,79.0,0.0,-46.86,False
1088874,2011-12-09,40.0,0.0,104.11,False
1088874,2011-12-09,23.0,0.0,6530.09,False
1088874,2011-12-09,71.0,0.0,5886.88,False
1088874,2011-12-09,54.0,0.0,2661.61,False
1088874,2011-12-09,9.0,0.0,4893.54,False
1088874,2011-12-09,17.0,0.0,568.15,False
1088874,2011-12-09,41.0,0.0,2749.85,False
1088874,2011-12-09,58.0,0.0,6099.05,False
1088874,2011-12-09,12.0,1.0,8644.4,False
1088874,2011-12-09,93.0,0.0,32096.99,False
1088874,2011-12-09,46.0,0.0,7957.27,False
1088874,2011-12-09,56.0,0.0,3239.92,False
1088874,2011-12-09,72.0,0.0,7343.56,False
1088874,2011-12-09,72.0,0.0,41185.97,False
1088874,2011-12-09,58.0,0.0,8673.87,False
1088874,2011-12-09,93.0,0.0,63582.39,False
1088874,2011-12-09,21.0,1.0,1759.55,False
1088874,2011-12-09,38.0,0.0,2065.04,False
1088874,2011-12-09,80.0,0.0,403.42,False
1088874,2011-12-09,79.0,0.0,57725.45,False
1088874,2011-12-09,49.0,0.0,531.18,False
1088874,2011-12-09,18.0,0.0,15300.63,False
1088874,2011-12-09,71.0,0.0,12051.46,False
1088874,2011-12-09,79.0,0.0,3493.41,False
1088874,2011-12-09,10.0,0.0,6114.8,False
1088874,2011-12-09,90.0,0.0,4784.75,False
1088874,2011-12-09,91.0,0.0,20713.69,False
1088874,2011-12-09,58.0,0.0,11378.79,False
1088874,2011-12-09,1.0,0.0,23403.07,False
1088874,2011-12-09,27.0,0.0,15143.23,False
1088874,2011-12-09,42.0,0.0,4481.34,False
1088874,2011-12-09,35.0,0.0,8440.82,False
1088874,2011-12-09,74.0,0.0,2110.78,False
1088874,2011-12-09,46.0,0.0,11603.24,False
1088874,2011-12-09,7.0,0.0,40438.25,False
1088874,2011-12-09,11.0,0.0,13505.93,False
1088874,2011-12-09,74.0,0.0,5971.78,False
1088874,2011-12-09,60.0,0.0,14649.26,False
1088874,2011-12-09,29.0,0.0,9943.81,False
1088874,2011-12-09,40.0,0.0,3795.53,False
1088874,2011-12-09,4.0,1.0,5675.99,False
1088874,2011-12-09,85.0,0.0,4547.49,False
1088874,2011-12-09,2.0,0.0,6476.06,False
1088874,2011-12-09,25.0,0.0,43513.08,False
1088874,2011-12-09,71.0,0.0,7100.29,False
1088874,2011-12-09,31.0,0.0,416.53,False
1088874,2011-12-09,16.0,0.0,1062.53,False
1088874,2011-12-09,90.0,0.0,1798.88,False
1088874,2011-12-09,8.0,0.0,1245.96,False
1088874,2011-12-16,79.0,0.0,1447.74,False
1088874,2011-12-16,42.0,1.0,5079.1,False
1088874,2011-12-16,94.0,0.0,14653.48,False
1088874,2011-12-16,16.0,0.0,477.5,False
1088874,2011-12-16,2.0,0.0,4407.3,False
1088874,2011-12-16,28.0,0.0,6976.6,False
1088874,2011-12-16,32.0,0.0,3441.92,False
1088874,2011-12-16,46.0,0.0,22209.86,False
1088874,2011-12-16,92.0,0.0,761.19,False
1088874,2011-12-16,1.0,0.0,-36.16,False
1088874,2011-12-16,3.0,0.0,1918.36,False
1088874,2011-12-16,82.0,0.0,6917.29,False
1088874,2011-12-16,3.0,0.0,16780.3,False
1088874,2011-12-16,41.0,0.0,26681.08,False
1088874,2011-12-16,58.0,0.0,7388.82,False
1088874,2011-12-16,42.0,0.0,59.81,False
1088874,2011-12-16,22.0,0.0,14187.89,False
1088874,2011-12-16,42.0,0.0,2821.42,False
1088874,2011-12-16,5.0,1.0,2634.27,False
1088874,2011-12-16,41.0,0.0,4354.64,False
1088874,2011-12-16,42.0,0.0,13737.45,False
1088874,2011-12-16,7.0,0.0,7110.62,False
1088874,2011-12-16,60.0,1.0,9668.91,False
1088874,2011-12-16,5.0,0.0,12797.06,False
1088874,2011-12-16,11.0,0.0,2431.23,False
1088874,2011-12-16,6.0,0.0,4722.39,False
1088874,2011-12-16,30.0,0.0,0.81,False
1088874,2011-12-16,92.0,0.0,20577.0,False
1088874,2011-12-16,30.0,0.0,45.4,False
1088874,2011-12-16,18.0,0.0,19163.67,False
1088874,2011-12-16,24.0,1.0,623.15,False
1088874,2011-12-16,40.0,0.0,875.51,False
1088874,2011-12-16,83.0,0.0,2424.02,False
1088874,2011-12-16,5.0,0.0,388.49,False
1088874,2011-12-16,60.0,1.0,5941.67,False
1088874,2011-12-16,38.0,0.0,17103.87,False
1088874,2011-12-16,80.0,1.0,19258.48,False
1088874,2011-12-16,25.0,0.0,7224.39,False
1088874,2011-12-16,60.0,1.0,17772.77,False
1088874,2011-12-16,22.0,0.0,2034.87,False
1088874,2011-12-16,52.0,0.0,15631.6,False
1088874,2011-12-16,3.0,0.0,2011.28,False
1088874,2011-12-16,42.0,0.0,7442.24,False
1088874,2011-12-16,74.0,0.0,2189.22,False
1088874,2011-12-16,87.0,0.0,18145.17,False
