Store,Date,Dept,IsHoliday,Weekly_Sales,_is_imputed
764285,2011-12-09,59.0,False,6229.39,False
764285,2011-12-09,40.0,False,-113.1,False
764285,2011-12-09,46.0,False,4425.23,False
764285,2011-12-09,95.0,False,-290.66,False
764285,2011-12-09,55.0,False,-233.18,False
764285,2011-12-09,29.0,False,1206.65,False
764285,2011-12-09,91.0,False,3107.38,False
764285,2011-12-09,93.0,False,10419.91,False
764285,2011-12-09,37.0,False,1262.55,False
764285,2011-12-09,71.0,False,58811.17,False
764285,2011-12-09,83.0,False,1765.24,False
764285,2011-12-09,13.0,False,743.85,False
764285,2011-12-09,95.0,False,5988.62,False
764285,2011-12-09,91.0,False,40584.42,False
764285,2011-12-09,56.0,False,2647.01,False
764285,2011-12-09,19.0,False,-191.79,False
764285,2011-12-09,95.0,False,16899.79,False
764285,2011-12-09,7.0,False,3515.82,False
764285,2011-12-09,22.0,False,62750.0,False
764285,2011-12-09,21.0,False,6628.01,False
764285,2011-12-09,21.0,True,-290.35,False
764285,2011-12-09,35.0,False,29290.2,False
764285,2011-12-09,19.0,True,19560.87,False
764285,2011-12-09,35.0,False,-301.79,False
764285,2011-12-09,9.0,False,6804.49,False
764285,2011-12-09,21.0,False,15044.95,False
764285,2011-12-09,80.0,True,225.51,False
764285,2011-12-09,12.0,False,3120.51,False
764285,2011-12-09,40.0,False,-69.26,False
764285,2011-12-09,8.0,False,75688.78,False
764285,2011-12-09,10.0,False,-286.52,False
764285,2011-12-09,36.0,False,11552.45,False
764285,2011-12-09,72.0,False,-20.15,False
764285,2011-12-09,14.0,False,3014.36,False
764285,2011-12-09,7.0,False,36182.3,False
764285,2011-12-09,79.0,False,-259.4,False
764285,2011-12-09,36.0,False,3198.54,False
764285,2011-12-09,9.0,False,3357.55,False
764285,2011-12-09,38.0,False,-294.84,False
764285,2011-12-09,56.0,False,6572.21,False
764285,2011-12-16,22.0,False,5356.7,False
764285,2011-12-16,92.0,True,12402.39,False
764285,2011-12-16,49.0,False,13339.65,False
764285,2011-12-16,14.0,False,6285.64,False
764285,2011-12-16,92.0,False,367.57,False
764285,2011-12-16,12.0,False,2435.9,False
764285,2011-12-16,27.0,False,7114.67,False
764285,2011-12-16,23.0,False,4032.56,False
764285,2011-12-16,38.0,False,6011.16,False
764285,2011-12-16,11.0,False,3586.17,False
764285,2011-12-16,32.0,False,21524.67,False
764285,2011-12-16,98.0,False,611.61,False
764285,2011-12-16,5.0,True,139.45,False
764285,2011-12-16,98.0,True,35292.25,False
764285,2011-12-16,28.0,False,4635.15,False
764285,2011-12-16,5.0,True,2649.19,False
764285,2011-12-16,36.0,False,-305.71,False
764285,2011-12-16,81.0,False,22176.48,False
764285,2011-12-16,94.0,False,7213.85,False
764285,2011-12-16,67.0,False,7467.38,False
764285,2011-12-16,52.0,False,-304.54,False
764285,2011-12-16,72.0,False,46009.48,False
764285,2011-12-16,81.0,False,27360.29,False
764285,2011-12-16,38.0,False,15122.36,False
764285,2011-12-16,60.0,False,2503.4,False
764285,2011-12-16,13.0,False,26830.64,False
764285,2011-12-16,95.0,False,-197.35,False
764285,2011-12-16,97.0,False,24357.15,False
764285,2011-12-16,97.0,False,111.06,False
764285,2011-12-16,25.0,False,5029.86,False
764285,2011-12-16,98.0,False,3909.29,False
764285,2011-12-16,82.0,False,-305.35,False
764285,2011-12-16,38.0,False,3364.53,False
764285,2011-12-16,95.0,False,5586.87,False
764285,2011-12-16,3.0,False,12906.29,False
764285,2011-12-16,41.0,False,2244.08,False
764285,2011-12-16,32.0,False,218.38,False
764285,2011-12-16,32.0,False,19403.99,False
764285,2011-12-16,7.0,False,100463.65,False
764285,2011-12-16,90.0,False,1859.29,False
764285,2011-12-16,30.0,True,9324.35,False
764285,2011-12-16,46.0,True,3048.21,False
764285,2011-12-16,42.0,False,2789.19,False
764285,2011-12-16,22.0,False,49192.32,False
764285,2011-12-16,83.0,False,11749.9,False
764285,2011-12-16,52.0,False,-301.34,False
764285,2011-12-16,42.0,False,594.87,False
764285,2011-12-16,22.0,True,20141.93,False
764285,2011-12-16,41.0,False,38761.37,False
764285,2011-12-16,22.0,False,7156.4,False
764285,2011-12-16,29.0,False,22588.7,False
764285,2011-12-16,87.0,False,29885.55,False
764285,2011-12-16,6.0,False,931.38,False
764285,2011-12-16,72.0,False,6272.51,False
764285,2011-12-16,7.0,False,606.11,False
764285,2011-12-16,81.0,True,1043.47,False
764285,2011-12-16,74.0,True,-295.73,False
764285,2011-12-16,80.0,False,19885.02,False
764285,2011-12-16,42.0,False,22431.01,False
764285,2011-12-16,58.0,False,23991.04,False
764285,2011-12-16,1.0,False,502.34,False
764285,2011-12-16,41.0,False,1575.73,False
764285,2011-12-16,46.0,False,736.58,False
764285,2011-12-16,18.0,False,268.43,False
764285,2011-12-16,8.0,False,468.75,False
764285,2011-12-16,87.0,False,4512.17,False
764285,2011-12-16,59.0,False,3466.37,False
764285,2011-12-16,77.0,False,18297.23,False
764285,2011-12-16,33.0,True,12827.84,False
764285,2011-12-23,72.0,False,29485.81,False
764285,2011-12-23,67.0,False,-33.59,False
764285,2011-12-23,59.0,True,-215.11,False
764285,2011-12-23,93.0,False,27391.77,False
764285,2011-12-23,37.0,False,5209.85,False
764285,2011-12-23,29.0,False,1030.24,False
764285,2011-12-23,20.0,True,448.12,False
764285,2011-12-23,1.0,False,5543.18,False
764285,2011-12-23,26.0,False,26924.68,False
764285,2011-12-23,49.0,True,2050.18,False
764285,2011-12-23,11.0,False,4580.85,False
764285,2011-12-23,7.0,False,27474.81,False
764285,2011-12-23,18.0,False,28255.07,False
764285,2011-12-23,7.0,True,19269.71,False
764285,2011-12-23,80.0,True,-106.66,False
764285,2011-12-23,24.0,True,29673.14,False
764285,2011-12-23,55.0,False,20302.86,False
764285,2011-12-23,74.0,False,1048.87,False
764285,2011-12-23,21.0,True,3884.84,False
764285,2011-12-23,79.0,True,6436.66,False
764285,2011-12-23,87.0,True,22178.85,False
764285,2011-12-23,38.0,True,31337.26,False
764285,2011-12-23,40.0,True,1680.23,False
764285,2011-12-23,22.0,True,7.54,False
764285,2011-12-23,17.0,True,16083.92,False
764285,2011-12-23,91.0,True,66087.04,False
764285,2011-12-23,80.0,True,-307.46,False
764285,2011-12-23,58.0,True,-247.91,False
764285,2011-12-23,30.0,False,6763.7,False
764285,2011-12-23,87.0,True,3091.03,False
764285,2011-12-23,4.0,True,2530.33,False
764285,2011-12-23,91.0,False,3789.37,False
764285,2011-12-23,55.0,True,3292.81,False
764285,2011-12-23,44.0,False,2435.42,False
764285,2011-12-23,30.0,True,24394.62,False
764285,2011-12-23,34.0,True,64561.9,False
764285,2011-12-23,10.0,True,11535.47,False
764285,2011-12-23,11.0,True,192.25,False
764285,2011-12-23,35.0,True,50322.81,False
764285,2011-12-23,91.0,False,61.58,False
764285,2011-12-23,96.0,False,7785.89,False
764285,2011-12-23,55.0,False,705.89,False
764285,2011-12-23,74.0,True,1523.81,False
764285,2011-12-23,29.0,False,1281.59,False
764285,2011-12-23,26.0,True,-118.96,False
764285,2011-12-23,29.0,False,-244.55,False
764285,2011-12-23,87.0,True,12124.11,False
764285,2011-12-23,38.0,True,6319.24,False
764285,2011-12-23,72.0,False,53117.24,False
764285,2011-12-23,40.0,True,6796.87,False
764285,2011-12-23,25.0,False,11675.49,False
764285,2011-12-23,41.0,False,441.88,False
764285,2011-12-23,18.0,False,2738.78,False
764285,2011-12-23,98.0,False,1964.05,False
764285,2011-12-23,19.0,False,13058.79,False
764285,2011-12-23,87.0,False,9347.39,False
764285,2011-12-23,72.0,True,752.03,False
764285,2011-12-23,19.0,False,5901.42,False
764285,2011-12-23,28.0,False,3220.09,False
764285,2011-12-23,82.0,False,1790.29,False
764285,2011-12-23,54.0,False,815.95,False
764285,2011-12-23,98.0,True,7634.0,False
764285,2011-12-23,81.0,True,14.09,False
764285,2011-12-23,59.0,False,-10.42,False
764285,2011-12-23,17.0,False,12306.88,False
764285,2011-12-23,27.0,True,-209.51,False
764285,2011-12-23,29.0,True,610.53,False
764285,2011-12-23,96.0,False,34920.0,False
764285,2011-12-23,98.0,True,1376.95,False
764285,2011-12-23,93.0,False,-307.83,False
764285,2011-12-23,60.0,True,12666.42,False
764285,2011-12-23,80.0,True,1045.82,False
764285,2011-12-23,30.0,True,3379.27,False
764285,2011-12-23,26.0,False,219.08,False
764285,2011-12-23,16.0,False,776.54,False
764285,2011-12-23,72.0,False,985.42,False
764285,2011-12-23,20.0,False,1047.13,False
764285,2011-12-23,83.0,False,12284.56,False
764285,2011-12-23,46.0,False,9683.79,False
764285,2011-12-23,96.0,False,1931.43,False
764285,2011-12-23,24.0,False,2113.27,False
764285,2011-12-23,74.0,True,124.17,False
764285,2011-12-23,90.0,False,11333.25,False
764285,2011-12-23,16.0,False,2229.49,False
764285,2011-12-23,81.0,False,5320.08,False
764285,2011-12-23,98.0,False,3301.95,False
764285,2011-12-23,40.0,False,1220.14,False
764285,2011-12-23,23.0,False,9124.52,False
764285,2011-12-23,98.0,False,3244.36,False
764285,2011-12-23,17.0,False,19452.11,False
764285,2011-12-23,14.0,True,8016.5,False
764285,2011-12-23,26.0,True,-261.8,False
764285,2011-12-23,80.0,False,26161.35,False
764285,2011-12-23,46.0,True,810.44,False
764285,2011-12-23,26.0,False,5563.08,False
764285,2011-12-23,54.0,False,-43.96,False
764285,2011-12-23,55.0,False,3144.56,False
764285,2011-12-23,5.0,False,18770.61,False
764285,2011-12-23,92.0,False,3511.8,False
764285,2011-12-23,28.0,False,2541.41,False
764285,2011-12-23,97.0,True,11861.08,False
764285,2011-12-30,97.0,True,,True
1088874,2011-12-02,41.0,False,14367.44,False
1088874,2011-12-02,23.0,False,27290.97,False
1088874,2011-12-02,92.0,False,48472.82,False
1088874,2011-12-02,3.0,False,778.25,False
1088874,2011-12-02,91.0,False,20064.83,False
1088874,2011-12-02,91.0,False,7360.79,False
1088874,2011-12-02,95.0,False,10118.86,False
1088874,2011-12-02,2.0,False,3242.67,False
1088874,2011-12-02,93.0,False,2162.7,False
1088874,2011-12-02,17.0,False,29375.63,False
1088874,2011-12-02,14.0,False,-22.29,False
1088874,2011-12-02,91.0,False,1498.41,False
1088874,2011-12-02,6.0,False,5249.08,False
1088874,2011-12-02,41.0,False,11225.01,False
1088874,2011-12-02,42.0,False,1969.83,False
1088874,2011-12-02,1.0,False,3769.68,False
1088874,2011-12-02,37.0,False,971.66,False
1088874,2011-12-02,93.0,False,2666.45,False
1088874,2011-12-02,71.0,False,12648.22,False
1088874,2011-12-02,93.0,False,25522.51,False
1088874,2011-12-02,5.0,False,2553.18,False
1088874,2011-12-02,49.0,False,695.94,False
1088874,2011-12-02,11.0,False,56.09,False
1088874,2011-12-02,46.0,False,1323.77,False
1088874,2011-12-02,29.0,False,7428.77,False
1088874,2011-12-02,9.0,False,9140.23,False
1088874,2011-12-02,59.0,False,11060.89,False
1088874,2011-12-02,14.0,False,3028.69,False
1088874,2011-12-02,55.0,False,3770.29,False
1088874,2011-12-02,77.0,False,5909.29,False
1088874,2011-12-02,35.0,False,1659.77,False
1088874,2011-12-02,13.0,False,31224.34,False
1088874,2011-12-02,19.0,False,1489.57,False
1088874,2011-12-02,25.0,False,20353.16,False
1088874,2011-12-02,29.0,False,4138.93,False
1088874,2011-12-02,49.0,False,7473.36,False
1088874,2011-12-02,27.0,False,406.19,False
1088874,2011-12-02,42.0,False,276.49,False
1088874,2011-12-02,25.0,False,17503.06,False
1088874,2011-12-02,54.0,True,1650.43,False
1088874,2011-12-02,54.0,False,26794.31,False
1088874,2011-12-02,44.0,False,223.33,False
1088874,2011-12-02,85.0,False,2732.73,False
1088874,2011-12-02,17.0,False,54613.4,False
1088874,2011-12-02,27.0,False,21536.19,False
1088874,2011-12-02,80.0,False,7637.74,False
1088874,2011-12-02,98.0,False,25223.19,False
1088874,2011-12-02,42.0,False,2880.71,False
1088874,2011-12-02,16.0,False,9133.88,False
1088874,2011-12-02,10.0,False,2570.68,False
1088874,2011-12-02,98.0,False,2886.45,False
1088874,2011-12-02,49.0,False,15480.29,False
1088874,2011-12-02,1.0,False,-54.87,False
1088874,2011-12-02,2.0,False,12762.46,False
1088874,2011-12-02,26.0,False,4880.7,False
1088874,2011-12-02,6.0,False,12586.95,False
1088874,2011-12-02,8.0,False,411.8,False
1088874,2011-12-02,29.0,False,2237.68,False
1088874,2011-12-02,12.0,False,1261.56,False
1088874,2011-12-02,13.0,False,26854.21,False
1088874,2011-12-02,87.0,False,65.83,False
1088874,2011-12-02,85.0,False,4436.37,False
1088874,2011-12-02,28.0,False,6329.12,False
1088874,2011-12-02,24.0,False,3257.4,False
1088874,2011-12-02,28.0,False,3789.9,False
1088874,2011-12-02,59.0,False,5082.99,False
1088874,2011-12-02,13.0,False,10677.25,False
1088874,2011-12-02,80.0,False,5399.58,False
1088874,2011-12-02,49.0,False,15191.63,False
1088874,2011-12-02,72.0,False,480.54,False
1088874,2011-12-02,7.0,False,6016.72,False
1088874,2011-12-02,14.0,False,9034.8,False
1088874,2011-12-02,92.0,False,1901.93,False
1088874,2011-12-02,5.0,False,673.19,False
1088874,2011-12-02,26.0,False,38291.0,False
1088874,2011-12-02,21.0,False,8057.15,False
1088874,2011-12-02,32.0,False,2167.68,False
1088874,2011-12-02,58.0,False,13461.62,False
1088874,2011-12-02,47.0,False,8016.14,False
1088874,2011-12-09,17.0,False,699.57,False
1088874,2011-12-09,41.0,False,6325.09,False
1088874,2011-12-09,72.0,False,2663.82,False
1088874,2011-12-09,16.0,False,2641.09,False
1088874,2011-12-09,92.0,False,5214.54,False
1088874,2011-12-09,18.0,False,5169.94,False
1088874,2011-12-09,10.0,False,7667.0,False
1088874,2011-12-09,5.0,False,21975.33,False
1088874,2011-12-09,17.0,False,9101.08,False
1088874,2011-12-09,28.0,False,340.83,False
1088874,2011-12-09,11.0,False,27589.97,False
1088874,2011-12-09,38.0,False,673.6,False
1088874,2011-12-09,8.0,True,16626.34,False
1088874,2011-12-09,19.0,False,868.76,False
1088874,2011-12-09,30.0,False,60423.14,False
1088874,2011-12-09,82.0,False,4545.28,False
1088874,2011-12-09,96.0,False,11019.02,False
1088874,2011-12-09,58.0,False,1146.56,False
1088874,2011-12-09,24.0,False,8283.88,False
1088874,2011-12-09,48.0,False,1244.95,False
1088874,2011-12-09,30.0,False,3844.26,False
1088874,2011-12-09,74.0,False,13245.1,False
1088874,2011-12-09,4.0,False,15290.6,False
1088874,2011-12-09,18.0,False,24614.74,False
1088874,2011-12-09,96.0,False,28122.02,False
1088874,2011-12-09,67.0,False,5020.02,False
1088874,2011-12-09,34.0,False,5478.55,False
1088874,2011-12-09,33.0,False,1901.5,False
1088874,2011-12-09,2.0,False,382.1,False
1088874,2011-12-09,2.0,False,2640.28,False
1088874,2011-12-09,30.0,False,1822.44,False
1088874,2011-12-09,85.0,False,19089.56,False
1088874,2011-12-09,22.0,False,24165.46,False
1088874,2011-12-09,10.0,False,22940.99,False
1088874,2011-12-09,79.0,False,-46.86,False
1088874,2011-12-09,40.0,False,104.11,False
1088874,2011-12-09,23.0,False,6530.09,False
1088874,2011-12-09,71.0,False,5886.88,False
1088874,2011-12-09,54.0,False,2661.61,False
1088874,2011-12-09,9.0,False,4893.54,False
1088874,2011-12-09,17.0,False,568.15,False
1088874,2011-12-09,41.0,False,2749.85,False
1088874,2011-12-09,58.0,False,6099.05,False
1088874,2011-12-09,12.0,True,8644.4,False
1088874,2011-12-09,93.0,False,32096.99,False
1088874,2011-12-09,46.0,False,7957.27,False
1088874,2011-12-09,56.0,False,3239.92,False
1088874,2011-12-09,72.0,False,7343.56,False
1088874,2011-12-09,72.0,False,41185.97,False
1088874,2011-12-09,58.0,False,8673.87,False
1088874,2011-12-09,93.0,False,63582.39,False
1088874,2011-12-09,21.0,True,1759.55,False
1088874,2011-12-09,38.0,False,2065.04,False
1088874,2011-12-09,80.0,False,403.42,False
1088874,2011-12-09,79.0,False,57725.45,False
1088874,2011-12-09,49.0,False,531.18,False
1088874,2011-12-09,18.0,False,15300.63,False
1088874,2011-12-09,71.0,False,12051.46,False
1088874,2011-12-09,79.0,False,3493.41,False
1088874,2011-12-09,10.0,False,6114.8,False
1088874,2011-12-09,90.0,False,4784.75,False
1088874,2011-12-09,91.0,False,20713.69,False
1088874,2011-12-09,58.0,False,11378.79,False
1088874,2011-12-09,1.0,False,23403.07,False
1088874,2011-12-09,27.0,False,15143.23,False
1088874,2011-12-09,42.0,False,4481.34,False
1088874,2011-12-09,35.0,False,8440.82,False
1088874,2011-12-09,74.0,False,2110.78,False
1088874,2011-12-09,46.0,False,11603.24,False
1088874,2011-12-09,7.0,False,40438.25,False
1088874,2011-12-09,11.0,False,13505.93,False
1088874,2011-12-09,74.0,False,5971.78,False
1088874,2011-12-09,60.0,False,14649.26,False
1088874,2011-12-09,29.0,False,9943.81,False
1088874,2011-12-09,40.0,False,3795.53,False
1088874,2011-12-09,4.0,True,5675.99,False
1088874,2011-12-09,85.0,False,4547.49,False
1088874,2011-12-09,2.0,False,6476.06,False
1088874,2011-12-09,25.0,False,43513.08,False
1088874,2011-12-09,71.0,False,7100.29,False
1088874,2011-12-09,31.0,False,416.53,False
1088874,2011-12-09,16.0,False,1062.53,False
1088874,2011-12-09,90.0,False,1798.88,False
1088874,2011-12-09,8.0,False,1245.96,False
1088874,2011-12-16,79.0,False,1447.74,False
1088874,2011-12-16,42.0,True,5079.1,False
1088874,2011-12-16,94.0,False,14653.48,False
1088874,2011-12-16,16.0,False,477.5,False
1088874,2011-12-16,2.0,False,4407.3,False
1088874,2011-12-16,28.0,False,6976.6,False
1088874,2011-12-16,32.0,False,3441.92,False
1088874,2011-12-16,46.0,False,22209.86,False
1088874,2011-12-16,92.0,False,761.19,False
1088874,2011-12-16,1.0,False,-36.16,False
1088874,2011-12-16,3.0,False,1918.36,False
1088874,2011-12-16,82.0,False,6917.29,False
1088874,2011-12-16,3.0,False,16780.3,False
1088874,2011-12-16,41.0,False,26681.08,False
1088874,2011-12-16,58.0,False,7388.82,False
1088874,2011-12-16,42.0,False,59.81,False
1088874,2011-12-16,22.0,False,14187.89,False
1088874,2011-12-16,42.0,False,2821.42,False
1088874,2011-12-16,5.0,True,2634.27,False
1088874,2011-12-16,41.0,False,4354.64,False
1088874,2011-12-16,42.0,False,13737.45,False
1088874,2011-12-16,7.0,False,7110.62,False
1088874,2011-12-16,60.0,True,9668.91,False
1088874,2011-12-16,5.0,False,12797.06,False
1088874,2011-12-16,11.0,False,2431.23,False
1088874,2011-12-16,6.0,False,4722.39,False
1088874,2011-12-16,30.0,False,0.81,False
1088874,2011-12-16,92.0,False,20577.0,False
1088874,2011-12-16,30.0,False,45.4,False
1088874,2011-12-16,18.0,False,19163.67,False
1088874,2011-12-16,24.0,True,623.15,False
1088874,2011-12-16,40.0,False,875.51,False
1088874,2011-12-16,83.0,False,2424.02,False
1088874,2011-12-16,5.0,False,388.49,False
1088874,2011-12-16,60.0,True,5941.67,False
1088874,2011-12-16,38.0,False,17103.87,False
1088874,2011-12-16,80.0,True,19258.48,False
1088874,2011-12-16,25.0,False,7224.39,False
1088874,2011-12-16,60.0,True,17772.77,False
1088874,2011-12-16,22.0,False,2034.87,False
1088874,2011-12-16,52.0,False,15631.6,False
1088874,2011-12-16,3.0,False,2011.28,False
1088874,2011-12-16,42.0,False,7442.24,False
1088874,2011-12-16,74.0,False,2189.22,False
1088874,2011-12-16,87.0,False,18145.17,False
1088874,2011-12-16,6.0,False,6785.27,False
1088874,2011-12-16,74.0,False,33105.67,False
1088874,2011-12-16,38.0,False,3449.89,False
1088874,2011-12-16,31.0,True,14102.44,False
1088874,2011-12-16,5.0,False,101.77,False
1088874,2011-12-16,85.0,False,3755.78,False
1088874,2011-12-16,8.0,False,2918.68,False
1088874,2011-12-16,98.0,False,10822.37,False
1088874,2011-12-16,56.0,False,5471.23,False
1088874,2011-12-16,37.0,False,2607.34,False
1088874,2011-12-16,8.0,False,9619.46,False
1088874,2011-12-16,25.0,False,2349.23,False
1088874,2011-12-16,34.0,False,11063.29,False
1088874,2011-12-16,47.0,False,38436.75,False
1088874,2011-12-16,23.0,False,12458.33,False
1088874,2011-12-16,23.0,False,943.37,False
1088874,2011-12-16,72.0,False,16058.79,False
1088874,2011-12-16,14.0,False,2031.76,False
1088874,2011-12-16,24.0,False,16841.64,False
1088874,2011-12-16,81.0,True,1787.27,False
1088874,2011-12-16,13.0,False,20724.87,False
1088874,2011-12-16,34.0,False,958.03,False
1088874,2011-12-16,13.0,False,8020.77,False
1088874,2011-12-16,7.0,False,1416.51,False
1088874,2011-12-16,11.0,False,4225.85,False
1088874,2011-12-16,44.0,False,10918.99,False
1088874,2011-12-16,98.0,False,1921.63,False
1088874,2011-12-16,40.0,False,-14.65,False
1088874,2011-12-16,2.0,False,1577.86,False
1088874,2011-12-16,24.0,True,18495.72,False
1088874,2011-12-16,71.0,False,9493.43,False
1088874,2011-12-16,35.0,False,17894.7,False
1088874,2011-12-16,10.0,True,630.68,False
1088874,2011-12-16,74.0,False,32876.5,False
1088874,2011-12-16,4.0,False,3932.09,False
1088874,2011-12-16,36.0,True,3190.72,False
1088874,2011-12-16,24.0,True,32071.97,False
1088874,2011-12-16,81.0,True,14420.63,False
1088874,2011-12-16,20.0,False,287.23,False
1088874,2011-12-23,56.0,False,450.64,False
1088874,2011-12-23,72.0,False,16841.18,False
1088874,2011-12-23,19.0,False,2310.3,False
1088874,2011-12-23,31.0,False,767.94,False
1088874,2011-12-23,40.0,False,8255.65,False
1088874,2011-12-23,1.0,True,3811.15,False
1088874,2011-12-23,77.0,False,1350.52,False
